:ID,:LABEL,name,rank,station_id
OFF-0002828,Officer,Sandeep Udupi,ASI,STN-KA-KLR-0008
OFF-0002829,Officer,Ajay Kumar,DGP,STN-KA-KLR-0008
OFF-0002830,Officer,Anil Shastri,Constable,STN-KA-KLR-0009
OFF-0002831,Officer,Shivakumar Gowda,Head Constable,STN-KA-KLR-0009
OFF-0002832,Officer,Satish Kumar,Constable,STN-KA-KLR-0009
OFF-0002833,Officer,Vinay Hegde,Sub-Inspector,STN-KA-KLR-0009
OFF-0002834,Officer,Satish Aras,Constable,STN-KA-KLR-0010
OFF-0002835,Officer,Deepak Kamath,Inspector,STN-KA-KLR-0010
OFF-0002836,Officer,Rajesh Naik,Head Constable,STN-KA-KLR-0010
OFF-0002837,Officer,Prashanth Kumar,Head Constable,STN-KA-KLR-0010
OFF-0002838,Officer,Deepak Bhat,Head Constable,STN-KA-KLR-0011
OFF-0002839,Officer,Umesh Adiga,Constable,STN-KA-KLR-0011
OFF-0002840,Officer,Radha Tantri,Constable,STN-KA-KLR-0011
OFF-0002841,Officer,Yogesh Naik,Constable,STN-KA-KLR-0011
OFF-0002842,Officer,Meera Pillai,Constable,STN-KA-KLR-0012
OFF-0002843,Officer,Satish Bhat,ASI,STN-KA-KLR-0012
OFF-0002844,Officer,Ravi Joshi,Constable,STN-KA-KLR-0012
OFF-0002845,Officer,Nagaraj Shetty,Constable,STN-KA-KLR-0012
OFF-0002846,Officer,Deepak Kamath,Constable,STN-KA-KLR-0013
OFF-0002847,Officer,Nagaraj Reddy,Inspector,STN-KA-KLR-0013
OFF-0002848,Officer,Priya Vokkaliga,DSP,STN-KA-KLR-0013
OFF-0002849,Officer,Mahesh Singh,Head Constable,STN-KA-KLR-0013
OFF-0002850,Officer,Vinay Vokkaliga,Constable,STN-KA-KLR-0014
OFF-0002851,Officer,Sneha Nayak,ASI,STN-KA-KLR-0014
OFF-0002852,Officer,Nitya Lingayat,Head Constable,STN-KA-KLR-0014
OFF-0002853,Officer,Tejas Raju,Constable,STN-KA-KLR-0014
OFF-0002854,Officer,Yogesh Aras,ASI,STN-KA-KLR-0015
OFF-0002855,Officer,Tejas Swamy,Constable,STN-KA-KLR-0015
OFF-0002856,Officer,Umesh Aras,Sub-Inspector,STN-KA-KLR-0015
OFF-0002857,Officer,Mohan Reddy,Sub-Inspector,STN-KA-KLR-0015
OFF-0002858,Officer,Madhu Gowda,ASI,STN-KA-KLR-0015
OFF-0002859,Officer,Mahesh Nambiar,Constable,STN-KA-KLR-0015
OFF-0002860,Officer,Sangeetha Kumar,ASI,STN-KA-KLR-0015
OFF-0002861,Officer,Abhishek Aras,Constable,STN-KA-KLR-0016
OFF-0002862,Officer,Anil Prabhu,Constable,STN-KA-KLR-0016
OFF-0002863,Officer,Nitya Krishnamurthy,ASP,STN-KA-KLR-0016
OFF-0002864,Officer,Umesh Nambiar,Constable,STN-KA-KLR-0016
OFF-0002865,Officer,Arjun Prabhu,Constable,STN-KA-KLR-0017
OFF-0002866,Officer,Manjunath Hegde,Constable,STN-KA-KLR-0017
OFF-0002867,Officer,Ganesh Lingayat,Constable,STN-KA-KLR-0017
OFF-0002868,Officer,Madhu Tantri,Head Constable,STN-KA-KLR-0017
OFF-0002869,Officer,Arjun Patil,Constable,STN-KA-CHB-0000
OFF-0002870,Officer,Mahesh Tantri,Constable,STN-KA-CHB-0000
OFF-0002871,Officer,Umesh Udupi,Constable,STN-KA-CHB-0000
OFF-0002872,Officer,Priya Nayak,Constable,STN-KA-CHB-0000
OFF-0002873,Officer,Satish Verma,Inspector,STN-KA-CHB-0001
OFF-0002874,Officer,Shruthi Raju,Constable,STN-KA-CHB-0001
OFF-0002875,Officer,Sneha Kamath,Head Constable,STN-KA-CHB-0001
OFF-0002876,Officer,Radha Shastri,Constable,STN-KA-CHB-0001
OFF-0002877,Officer,Suresh Lingayat,ASI,STN-KA-CHB-0002
OFF-0002878,Officer,Jyothi Aras,Constable,STN-KA-CHB-0002
OFF-0002879,Officer,Prakash Kumar,Constable,STN-KA-CHB-0002
OFF-0002880,Officer,Ganesh Bhat,Constable,STN-KA-CHB-0002
OFF-0002881,Officer,Prakash Raju,ASI,STN-KA-CHB-0002
OFF-0002882,Officer,Rekha Pillai,Constable,STN-KA-CHB-0003
OFF-0002883,Officer,Meera Vokkaliga,Constable,STN-KA-CHB-0003
OFF-0002884,Officer,Prakash Shastri,Constable,STN-KA-CHB-0003
OFF-0002885,Officer,Deepak Ayyar,Constable,STN-KA-CHB-0003
OFF-0002886,Officer,Ramesh Adiga,Head Constable,STN-KA-CHB-0004
OFF-0002887,Officer,Gaurav Aras,Head Constable,STN-KA-CHB-0004
OFF-0002888,Officer,Anil Ayyar,Constable,STN-KA-CHB-0004
OFF-0002889,Officer,Sandeep Adiga,Sub-Inspector,STN-KA-CHB-0004
OFF-0002890,Officer,Mohan Thakur,Head Constable,STN-KA-CHB-0005
OFF-0002891,Officer,Gaurav Joshi,Constable,STN-KA-CHB-0005
OFF-0002892,Officer,Kiran Raju,Constable,STN-KA-CHB-0005
OFF-0002893,Officer,Nagaraj Nambiar,ASI,STN-KA-CHB-0005
OFF-0002894,Officer,Sandeep Joshi,Sub-Inspector,STN-KA-CHB-0005
OFF-0002895,Officer,Srikanth Kamath,Sub-Inspector,STN-KA-CHB-0005
OFF-0002896,Officer,Raghavendra Sharma,Head Constable,STN-KA-CHB-0005
OFF-0002897,Officer,Ganesh Naik,Head Constable,STN-KA-CHB-0005
OFF-0002898,Officer,Akash Hegde,ASI,STN-KA-CHB-0006
OFF-0002899,Officer,Basavaraj Kamath,Head Constable,STN-KA-CHB-0006
OFF-0002900,Officer,Kiran Joshi,Inspector,STN-KA-CHB-0006
OFF-0002901,Officer,Abhishek Kumar,ASI,STN-KA-CHB-0006
OFF-0002902,Officer,Nagaraj Prabhu,DSP,STN-KA-CHB-0006
OFF-0002903,Officer,Ramesh Naik,Constable,STN-KA-CHB-0007
OFF-0002904,Officer,Yogesh Verma,Head Constable,STN-KA-CHB-0007
OFF-0002905,Officer,Rajesh Adiga,Inspector,STN-KA-CHB-0007
OFF-0002906,Officer,Yogesh Adiga,Constable,STN-KA-CHB-0007
OFF-0002907,Officer,Arjun Krishnamurthy,Constable,STN-KA-CHB-0008
OFF-0002908,Officer,Mahesh Reddy,Constable,STN-KA-CHB-0008
OFF-0002909,Officer,Srikanth Kamath,Head Constable,STN-KA-CHB-0008
OFF-0002910,Officer,Ganesh Bhat,Head Constable,STN-KA-CHB-0008
OFF-0002911,Officer,Satish Vokkaliga,Constable,STN-KA-CHB-0009
OFF-0002912,Officer,Sandeep Swamy,Head Constable,STN-KA-CHB-0009
OFF-0002913,Officer,Mahesh Bhat,Inspector,STN-KA-CHB-0009
OFF-0002914,Officer,Manjunath Swamy,ASP,STN-KA-CHB-0009
OFF-0002915,Officer,Vikram Krishnamurthy,Sub-Inspector,STN-KA-CHB-0010
OFF-0002916,Officer,Abhishek Patil,Inspector,STN-KA-CHB-0010
OFF-0002917,Officer,Ramesh Shetty,Head Constable,STN-KA-CHB-0010
OFF-0002918,Officer,Prakash Thakur,ASI,STN-KA-CHB-0010
OFF-0002919,Officer,Akash Reddy,ASI,STN-KA-CHB-0011
OFF-0002920,Officer,Ajay Aras,Constable,STN-KA-CHB-0011
OFF-0002921,Officer,Priya Joshi,Constable,STN-KA-CHB-0011
OFF-0002922,Officer,Vinay Rao,Constable,STN-KA-CHB-0011
OFF-0002923,Officer,Rohit Ayyar,Constable,STN-KA-CHB-0012
OFF-0002924,Officer,Umesh Desai,Constable,STN-KA-CHB-0012
OFF-0002925,Officer,Akash Naik,Constable,STN-KA-CHB-0012
OFF-0002926,Officer,Rohit Pillai,IGP,STN-KA-CHB-0012
OFF-0002927,Officer,Vinay Singh,Inspector,STN-KA-CHB-0012
OFF-0002928,Officer,Naveen Verma,Constable,STN-KA-CHB-0012
OFF-0002929,Officer,Tejas Verma,Head Constable,STN-KA-CHB-0012
OFF-0002930,Officer,Abhishek Prabhu,Constable,STN-KA-CHB-0012
OFF-0002931,Officer,Ajay Udupi,Sub-Inspector,STN-KA-CHB-0013
OFF-0002932,Officer,Gaurav Shastri,Head Constable,STN-KA-CHB-0013
OFF-0002933,Officer,Rajesh Patil,Head Constable,STN-KA-CHB-0013
OFF-0002934,Officer,Deepa Reddy,Head Constable,STN-KA-CHB-0013
OFF-0002935,Officer,Kiran Gowda,Constable,STN-KA-CHB-0014
OFF-0002936,Officer,Amala Shetty,DSP,STN-KA-CHB-0014
OFF-0002937,Officer,Naveen Pillai,Constable,STN-KA-CHB-0014
OFF-0002938,Officer,Suresh Hegde,Constable,STN-KA-CHB-0014
OFF-0002939,Officer,Mahesh Krishnamurthy,Head Constable,STN-KA-CHB-0015
OFF-0002940,Officer,Ganesh Joshi,Head Constable,STN-KA-CHB-0015
OFF-0002941,Officer,Geetha Shastri,Constable,STN-KA-CHB-0015
OFF-0002942,Officer,Ganesh Singh,Head Constable,STN-KA-CHB-0015
OFF-0002943,Officer,Ganesh Reddy,Head Constable,STN-KA-CHB-0015
OFF-0002944,Officer,Satish Lingayat,Sub-Inspector,STN-KA-CHB-0016
OFF-0002945,Officer,Akash Prabhu,Head Constable,STN-KA-CHB-0016
OFF-0002946,Officer,Suresh Nayak,Sub-Inspector,STN-KA-CHB-0016
OFF-0002947,Officer,Raghavendra Kamath,Inspector,STN-KA-CHB-0016
OFF-0002948,Officer,Sangeetha Desai,Constable,STN-KA-CHB-0016
OFF-0002949,Officer,Sangeetha Murthy,Sub-Inspector,STN-KA-CHB-0016
OFF-0002950,Officer,Kiran Kumar,Inspector,STN-KA-CHB-0016
OFF-0002951,Officer,Harsh Raju,DSP,STN-KA-CHB-0016
OFF-0002952,Officer,Anil Aras,Constable,STN-KA-CHB-0016
OFF-0002953,Officer,Deepak Nambiar,Constable,STN-KA-CHB-0017
OFF-0002954,Officer,Kiran Pillai,Head Constable,STN-KA-CHB-0017
OFF-0002955,Officer,Nagaraj Krishnamurthy,Head Constable,STN-KA-CHB-0017
OFF-0002956,Officer,Yogesh Singh,Constable,STN-KA-CHB-0017
OFF-0002957,Officer,Naveen Kamath,Inspector,STN-KA-RMN-0000
OFF-0002958,Officer,Nitya Joshi,ASI,STN-KA-RMN-0000
OFF-0002959,Officer,Gaurav Tantri,Sub-Inspector,STN-KA-RMN-0000
OFF-0002960,Officer,Umesh Aras,DSP,STN-KA-RMN-0000
OFF-0002961,Officer,Satish Ayyar,Head Constable,STN-KA-RMN-0001
OFF-0002962,Officer,Naveen Kumar,Constable,STN-KA-RMN-0001
OFF-0002963,Officer,Naveen Gowda,Constable,STN-KA-RMN-0001
OFF-0002964,Officer,Mohan Verma,ASI,STN-KA-RMN-0001
OFF-0002965,Officer,Vikram Naik,Head Constable,STN-KA-RMN-0001
OFF-0002966,Officer,Pooja Tantri,Constable,STN-KA-RMN-0001
OFF-0002967,Officer,Mahesh Aras,Head Constable,STN-KA-RMN-0001
OFF-0002968,Officer,Ravi Shetty,ASI,STN-KA-RMN-0002
OFF-0002969,Officer,Anil Shetty,Constable,STN-KA-RMN-0002
OFF-0002970,Officer,Shivakumar Krishnamurthy,Sub-Inspector,STN-KA-RMN-0002
OFF-0002971,Officer,Vidya Desai,Constable,STN-KA-RMN-0002
OFF-0002972,Officer,Shruthi Verma,Constable,STN-KA-RMN-0003
OFF-0002973,Officer,Raghavendra Joshi,Constable,STN-KA-RMN-0003
OFF-0002974,Officer,Jyothi Naik,Constable,STN-KA-RMN-0003
OFF-0002975,Officer,Srikanth Joshi,Constable,STN-KA-RMN-0003
OFF-0002976,Officer,Akash Desai,Sub-Inspector,STN-KA-RMN-0004
OFF-0002977,Officer,Suresh Hegde,Sub-Inspector,STN-KA-RMN-0004
OFF-0002978,Officer,Anil Udupi,Constable,STN-KA-RMN-0004
OFF-0002979,Officer,Ramesh Tantri,SP,STN-KA-RMN-0004
OFF-0002980,Officer,Sandeep Singh,Head Constable,STN-KA-RMN-0005
OFF-0002981,Officer,Suresh Naik,Constable,STN-KA-RMN-0005
OFF-0002982,Officer,Yogesh Singh,Constable,STN-KA-RMN-0005
OFF-0002983,Officer,Pooja Pillai,Inspector,STN-KA-RMN-0005
OFF-0002984,Officer,Radha Aras,Constable,STN-KA-RMN-0006
OFF-0002985,Officer,Rohit Raju,Head Constable,STN-KA-RMN-0006
OFF-0002986,Officer,Prashanth Lingayat,Constable,STN-KA-RMN-0006
OFF-0002987,Officer,Ravi Tantri,Constable,STN-KA-RMN-0006
OFF-0002988,Officer,Deepak Gowda,Head Constable,STN-KA-RMN-0006
OFF-0002989,Officer,Vikram Reddy,ASP,STN-KA-RMN-0006
OFF-0002990,Officer,Ajay Lingayat,Head Constable,STN-KA-RMN-0006
OFF-0002991,Officer,Saritha Bhat,Constable,STN-KA-RMN-0007
OFF-0002992,Officer,Mohan Tantri,Constable,STN-KA-RMN-0007
OFF-0002993,Officer,Ravi Rao,Constable,STN-KA-RMN-0007
OFF-0002994,Officer,Mohan Murthy,Constable,STN-KA-RMN-0007
OFF-0002995,Officer,Abhishek Krishnamurthy,Constable,STN-KA-RMN-0008
OFF-0002996,Officer,Pooja Bhat,Inspector,STN-KA-RMN-0008
OFF-0002997,Officer,Harsh Tantri,Constable,STN-KA-RMN-0008
OFF-0002998,Officer,Vikram Swamy,ASI,STN-KA-RMN-0008
OFF-0002999,Officer,Prashanth Udupi,Head Constable,STN-KA-RMN-0009
OFF-0003000,Officer,Saritha Joshi,Sub-Inspector,STN-KA-RMN-0009
OFF-0003001,Officer,Rohit Ayyar,Constable,STN-KA-RMN-0009
OFF-0003002,Officer,Suresh Sharma,Inspector,STN-KA-RMN-0009
OFF-0003003,Officer,Nirmala Nayak,Head Constable,STN-KA-RMN-0009
OFF-0003004,Officer,Deepa Rao,Constable,STN-KA-RMN-0009
OFF-0003005,Officer,Harsh Naik,Constable,STN-KA-RMN-0009
OFF-0003006,Officer,Kiran Gowda,Head Constable,STN-KA-RMN-0010
OFF-0003007,Officer,Sandeep Swamy,Constable,STN-KA-RMN-0010
OFF-0003008,Officer,Rohit Patil,Constable,STN-KA-RMN-0010
OFF-0003009,Officer,Radha Tantri,Head Constable,STN-KA-RMN-0010
OFF-0003010,Officer,Mahesh Krishnamurthy,Inspector,STN-KA-RMN-0011
OFF-0003011,Officer,Ravi Singh,Head Constable,STN-KA-RMN-0011
OFF-0003012,Officer,Prakash Gowda,ASI,STN-KA-RMN-0011
OFF-0003013,Officer,Sangeetha Swamy,Head Constable,STN-KA-RMN-0011
OFF-0003014,Officer,Sneha Kumar,ASI,STN-KA-RMN-0012
OFF-0003015,Officer,Nitya Verma,Head Constable,STN-KA-RMN-0012
OFF-0003016,Officer,Rohit Aras,Constable,STN-KA-RMN-0012
OFF-0003017,Officer,Anita Aras,ASI,STN-KA-RMN-0012
OFF-0003018,Officer,Anil Bhat,Sub-Inspector,STN-KA-RMN-0013
OFF-0003019,Officer,Deepak Aras,Constable,STN-KA-RMN-0013
OFF-0003020,Officer,Ganesh Gowda,Head Constable,STN-KA-RMN-0013
OFF-0003021,Officer,Prakash Shetty,Constable,STN-KA-RMN-0013
OFF-0003022,Officer,Ajay Pillai,Head Constable,STN-KA-RMN-0013
OFF-0003023,Officer,Basavaraj Sharma,Constable,STN-KA-RMN-0013
OFF-0003024,Officer,Vidya Adiga,Constable,STN-KA-RMN-0013
OFF-0003025,Officer,Harsh Patil,Constable,STN-KA-RMN-0013
OFF-0003026,Officer,Rajesh Adiga,Sub-Inspector,STN-KA-RMN-0014
OFF-0003027,Officer,Manjunath Rao,Head Constable,STN-KA-RMN-0014
OFF-0003028,Officer,Shivakumar Vokkaliga,Constable,STN-KA-RMN-0014
OFF-0003029,Officer,Mahesh Joshi,Head Constable,STN-KA-RMN-0014
OFF-0003030,Officer,Umesh Reddy,Constable,STN-KA-RMN-0015
OFF-0003031,Officer,Nirmala Kumar,Head Constable,STN-KA-RMN-0015
OFF-0003032,Officer,Srikanth Shastri,Head Constable,STN-KA-RMN-0015
OFF-0003033,Officer,Prashanth Kumar,ASP,STN-KA-RMN-0015
OFF-0003034,Officer,Nagaraj Thakur,Constable,STN-KA-RMN-0016
OFF-0003035,Officer,Lakshmi Singh,Constable,STN-KA-RMN-0016
OFF-0003036,Officer,Nagaraj Tantri,Inspector,STN-KA-RMN-0016
OFF-0003037,Officer,Geetha Nambiar,Constable,STN-KA-RMN-0016
OFF-0003038,Officer,Mahesh Ayyar,Sub-Inspector,STN-KA-RMN-0017
OFF-0003039,Officer,Harsh Murthy,ASP,STN-KA-RMN-0017
OFF-0003040,Officer,Shantha Shetty,DSP,STN-KA-RMN-0017
OFF-0003041,Officer,Sandeep Lingayat,Constable,STN-KA-RMN-0017
OFF-0003042,Officer,Akash Desai,Constable,STN-KA-GBG-0000
OFF-0003043,Officer,Manjunath Prabhu,Constable,STN-KA-GBG-0000
OFF-0003044,Officer,Sandeep Pillai,Head Constable,STN-KA-GBG-0000
OFF-0003045,Officer,Ganesh Shetty,ASI,STN-KA-GBG-0000
OFF-0003046,Officer,Yogesh Sharma,Constable,STN-KA-GBG-0001
OFF-0003047,Officer,Gaurav Aras,Inspector,STN-KA-GBG-0001
OFF-0003048,Officer,Shruthi Swamy,Head Constable,STN-KA-GBG-0001
OFF-0003049,Officer,Rajesh Kumar,Constable,STN-KA-GBG-0001
OFF-0003050,Officer,Mohan Vokkaliga,Constable,STN-KA-GBG-0002
OFF-0003051,Officer,Abhishek Shetty,ASI,STN-KA-GBG-0002
OFF-0003052,Officer,Ganesh Ayyar,Constable,STN-KA-GBG-0002
OFF-0003053,Officer,Suma Tantri,Head Constable,STN-KA-GBG-0002
OFF-0003054,Officer,Bharathi Nayak,Constable,STN-KA-GBG-0003
OFF-0003055,Officer,Rekha Sharma,Sub-Inspector,STN-KA-GBG-0003
OFF-0003056,Officer,Raghavendra Bhat,DSP,STN-KA-GBG-0003
OFF-0003057,Officer,Srikanth Naik,Head Constable,STN-KA-GBG-0003
OFF-0003058,Officer,Anjali Thakur,DSP,STN-KA-GBG-0004
OFF-0003059,Officer,Pooja Aras,IGP,STN-KA-GBG-0004
OFF-0003060,Officer,Sandeep Raju,Head Constable,STN-KA-GBG-0004
OFF-0003061,Officer,Umesh Joshi,Head Constable,STN-KA-GBG-0004
OFF-0003062,Officer,Gaurav Joshi,Head Constable,STN-KA-GBG-0005
OFF-0003063,Officer,Abhishek Vokkaliga,Head Constable,STN-KA-GBG-0005
OFF-0003064,Officer,Sneha Krishnamurthy,SP,STN-KA-GBG-0005
OFF-0003065,Officer,Mohan Shetty,Constable,STN-KA-GBG-0005
OFF-0003066,Officer,Tejas Prabhu,Constable,STN-KA-GBG-0006
OFF-0003067,Officer,Umesh Thakur,Constable,STN-KA-GBG-0006
OFF-0003068,Officer,Satish Lingayat,Constable,STN-KA-GBG-0006
OFF-0003069,Officer,Harsh Kumar,DIG,STN-KA-GBG-0006
OFF-0003070,Officer,Raghavendra Tantri,ASI,STN-KA-GBG-0007
OFF-0003071,Officer,Suresh Udupi,Constable,STN-KA-GBG-0007
OFF-0003072,Officer,Rajesh Verma,Constable,STN-KA-GBG-0007
OFF-0003073,Officer,Prashanth Shetty,Constable,STN-KA-GBG-0007
OFF-0003074,Officer,Ramesh Desai,Head Constable,STN-KA-GBG-0008
OFF-0003075,Officer,Kiran Gowda,Sub-Inspector,STN-KA-GBG-0008
OFF-0003076,Officer,Abhishek Prabhu,ASI,STN-KA-GBG-0008
OFF-0003077,Officer,Priya Nayak,Constable,STN-KA-GBG-0008
OFF-0003078,Officer,Umesh Aras,Head Constable,STN-KA-GBG-0009
OFF-0003079,Officer,Lakshmi Reddy,Constable,STN-KA-GBG-0009
OFF-0003080,Officer,Prashanth Aras,Head Constable,STN-KA-GBG-0009
OFF-0003081,Officer,Harsh Kamath,Constable,STN-KA-GBG-0009
OFF-0003082,Officer,Prakash Vokkaliga,Head Constable,STN-KA-HVR-0000
OFF-0003083,Officer,Ajay Adiga,Constable,STN-KA-HVR-0000
OFF-0003084,Officer,Shantha Naik,Head Constable,STN-KA-HVR-0000
OFF-0003085,Officer,Arjun Joshi,Constable,STN-KA-HVR-0000
OFF-0003086,Officer,Tejas Vokkaliga,Head Constable,STN-KA-HVR-0001
OFF-0003087,Officer,Ganesh Raju,Sub-Inspector,STN-KA-HVR-0001
OFF-0003088,Officer,Nirmala Vokkaliga,ASI,STN-KA-HVR-0001
OFF-0003089,Officer,Bharathi Joshi,Constable,STN-KA-HVR-0001
OFF-0003090,Officer,Raghavendra Joshi,Constable,STN-KA-HVR-0002
OFF-0003091,Officer,Ravi Raju,Head Constable,STN-KA-HVR-0002
OFF-0003092,Officer,Raghavendra Swamy,Sub-Inspector,STN-KA-HVR-0002
OFF-0003093,Officer,Vikram Sharma,Constable,STN-KA-HVR-0002
OFF-0003094,Officer,Basavaraj Krishnamurthy,ASI,STN-KA-HVR-0003
OFF-0003095,Officer,Meera Thakur,ASI,STN-KA-HVR-0003
OFF-0003096,Officer,Abhishek Adiga,ASI,STN-KA-HVR-0003
OFF-0003097,Officer,Mohan Udupi,Constable,STN-KA-HVR-0003
OFF-0003098,Officer,Ajay Shastri,Constable,STN-KA-HVR-0003
OFF-0003099,Officer,Sandeep Kamath,Constable,STN-KA-HVR-0003
OFF-0003100,Officer,Nagaraj Bhat,Sub-Inspector,STN-KA-HVR-0003
OFF-0003101,Officer,Deepak Swamy,Constable,STN-KA-HVR-0003
OFF-0003102,Officer,Kiran Rao,Inspector,STN-KA-HVR-0004
OFF-0003103,Officer,Sandeep Verma,Constable,STN-KA-HVR-0004
OFF-0003104,Officer,Kiran Pillai,Head Constable,STN-KA-HVR-0004
OFF-0003105,Officer,Sandeep Bhat,Head Constable,STN-KA-HVR-0004
OFF-0003106,Officer,Arjun Joshi,Constable,STN-KA-HVR-0005
OFF-0003107,Officer,Kavitha Thakur,Constable,STN-KA-HVR-0005
OFF-0003108,Officer,Prashanth Adiga,Constable,STN-KA-HVR-0005
OFF-0003109,Officer,Shantha Rao,Inspector,STN-KA-HVR-0005
OFF-0003110,Officer,Pooja Krishnamurthy,Head Constable,STN-KA-HVR-0006
OFF-0003111,Officer,Umesh Ayyar,ASI,STN-KA-HVR-0006
OFF-0003112,Officer,Radha Reddy,Head Constable,STN-KA-HVR-0006
OFF-0003113,Officer,Raghavendra Udupi,IGP,STN-KA-HVR-0006
OFF-0003114,Officer,Harsh Sharma,Constable,STN-KA-HVR-0007
OFF-0003115,Officer,Prashanth Aras,Constable,STN-KA-HVR-0007
OFF-0003116,Officer,Shantha Joshi,Constable,STN-KA-HVR-0007
OFF-0003117,Officer,Yogesh Patil,Constable,STN-KA-HVR-0007
OFF-0003118,Officer,Prakash Reddy,Constable,STN-KA-HVR-0008
OFF-0003119,Officer,Priya Singh,Head Constable,STN-KA-HVR-0008
OFF-0003120,Officer,Kavitha Kumar,Head Constable,STN-KA-HVR-0008
OFF-0003121,Officer,Abhishek Nambiar,Head Constable,STN-KA-HVR-0008
OFF-0003122,Officer,Amala Udupi,Constable,STN-KA-HVR-0009
OFF-0003123,Officer,Akash Aras,Constable,STN-KA-HVR-0009
OFF-0003124,Officer,Prakash Shastri,ASI,STN-KA-HVR-0009
OFF-0003125,Officer,Ravi Udupi,Sub-Inspector,STN-KA-HVR-0009
OFF-0003126,Officer,Deepak Tantri,Inspector,STN-KA-HVR-0009
OFF-0003127,Officer,Ravi Murthy,Constable,STN-KA-HVR-0009
OFF-0003128,Officer,Anjali Nayak,Constable,STN-KA-HVR-0009
OFF-0003129,Officer,Abhishek Raju,Constable,STN-KA-KPT-0000
OFF-0003130,Officer,Swathi Singh,ASI,STN-KA-KPT-0000
OFF-0003131,Officer,Anil Naik,Head Constable,STN-KA-KPT-0000
OFF-0003132,Officer,Anil Thakur,Constable,STN-KA-KPT-0000
OFF-0003133,Officer,Anil Sharma,Constable,STN-KA-KPT-0001
OFF-0003134,Officer,Tejas Naik,Head Constable,STN-KA-KPT-0001
OFF-0003135,Officer,Pooja Bhat,Constable,STN-KA-KPT-0001
OFF-0003136,Officer,Swathi Joshi,Head Constable,STN-KA-KPT-0001
OFF-0003137,Officer,Sandeep Rao,Constable,STN-KA-KPT-0002
OFF-0003138,Officer,Deepa Tantri,Constable,STN-KA-KPT-0002
OFF-0003139,Officer,Satish Naik,Head Constable,STN-KA-KPT-0002
OFF-0003140,Officer,Basavaraj Raju,Sub-Inspector,STN-KA-KPT-0002
OFF-0003141,Officer,Sangeetha Joshi,ASI,STN-KA-KPT-0003
OFF-0003142,Officer,Pooja Naik,Constable,STN-KA-KPT-0003
OFF-0003143,Officer,Mahesh Kumar,Head Constable,STN-KA-KPT-0003
OFF-0003144,Officer,Deepak Verma,Head Constable,STN-KA-KPT-0003
OFF-0003145,Officer,Akash Shetty,Sub-Inspector,STN-KA-KPT-0004
OFF-0003146,Officer,Kavitha Udupi,Constable,STN-KA-KPT-0004
OFF-0003147,Officer,Rajesh Tantri,Constable,STN-KA-KPT-0004
OFF-0003148,Officer,Priya Reddy,ASI,STN-KA-KPT-0004
OFF-0003149,Officer,Deepak Shetty,ASI,STN-KA-KPT-0005
OFF-0003150,Officer,Lakshmi Swamy,Head Constable,STN-KA-KPT-0005
OFF-0003151,Officer,Vikram Hegde,Constable,STN-KA-KPT-0005
OFF-0003152,Officer,Anil Bhat,ASI,STN-KA-KPT-0005
OFF-0003153,Officer,Rajesh Gowda,Constable,STN-KA-KPT-0006
OFF-0003154,Officer,Tejas Adiga,Sub-Inspector,STN-KA-KPT-0006
OFF-0003155,Officer,Madhu Bhat,Constable,STN-KA-KPT-0006
OFF-0003156,Officer,Sujatha Shetty,Constable,STN-KA-KPT-0006
OFF-0003157,Officer,Deepak Nayak,Head Constable,STN-KA-KPT-0007
OFF-0003158,Officer,Shivakumar Joshi,Constable,STN-KA-KPT-0007
OFF-0003159,Officer,Prashanth Reddy,Constable,STN-KA-KPT-0007
OFF-0003160,Officer,Srikanth Murthy,Head Constable,STN-KA-KPT-0007
OFF-0003161,Officer,Sujatha Lingayat,Constable,STN-KA-KPT-0008
OFF-0003162,Officer,Vinay Pillai,DSP,STN-KA-KPT-0008
OFF-0003163,Officer,Gaurav Sharma,Head Constable,STN-KA-KPT-0008
OFF-0003164,Officer,Rajesh Verma,Constable,STN-KA-KPT-0008
OFF-0003165,Officer,Deepa Bhat,Constable,STN-KA-KPT-0009
OFF-0003166,Officer,Ajay Nambiar,Head Constable,STN-KA-KPT-0009
OFF-0003167,Officer,Naveen Adiga,Constable,STN-KA-KPT-0009
OFF-0003168,Officer,Akash Kamath,Constable,STN-KA-KPT-0009
OFF-0003169,Officer,Anil Ayyar,Inspector,STN-KA-YDG-0000
OFF-0003170,Officer,Sneha Shetty,Sub-Inspector,STN-KA-YDG-0000
OFF-0003171,Officer,Gaurav Naik,Constable,STN-KA-YDG-0000
OFF-0003172,Officer,Deepak Nayak,Constable,STN-KA-YDG-0000
OFF-0003173,Officer,Vikram Raju,Head Constable,STN-KA-YDG-0000
OFF-0003174,Officer,Vidya Ayyar,Head Constable,STN-KA-YDG-0000
OFF-0003175,Officer,Vidya Sharma,Constable,STN-KA-YDG-0000
OFF-0003176,Officer,Manjunath Ayyar,Constable,STN-KA-YDG-0001
OFF-0003177,Officer,Naveen Raju,ASP,STN-KA-YDG-0001
OFF-0003178,Officer,Ramesh Thakur,ASI,STN-KA-YDG-0001
OFF-0003179,Officer,Abhishek Shetty,Constable,STN-KA-YDG-0001
OFF-0003180,Officer,Rekha Patil,Constable,STN-KA-YDG-0002
OFF-0003181,Officer,Raghavendra Tantri,Sub-Inspector,STN-KA-YDG-0002
OFF-0003182,Officer,Harsh Gowda,Constable,STN-KA-YDG-0002
