phone_id,owner_id,phone_number,provider,type,is_burner
PHN-00003201,CIT-00003938,6745959694,BSNL,feature_phone,false
PHN-00003202,CIT-00003939,6194908854,Airtel,smartphone,false
PHN-00003203,CIT-00003940,9137197179,BSNL,smartphone,false
PHN-00003204,CIT-00003941,9224451962,BSNL,smartphone,false
PHN-00003205,CIT-00003942,9647391351,Jio,smartphone,false
PHN-00003206,CIT-00003943,6422562176,Airtel,smartphone,false
PHN-00003207,CIT-00003944,6680288989,Jio,smartphone,false
PHN-00003208,CIT-00003945,9491797566,BSNL,smartphone,false
PHN-00003209,CIT-00003947,7445726330,BSNL,smartphone,false
PHN-00003210,CIT-00003950,6414632494,Jio,smartphone,false
PHN-00003211,CIT-00003951,9783546826,BSNL,feature_phone,false
PHN-00003212,CIT-00003952,8327847766,BSNL,smartphone,false
PHN-00003213,CIT-00003953,6818072767,Vi,smartphone,false
PHN-00003214,CIT-00003954,9255267574,BSNL,smartphone,false
PHN-00003215,CIT-00003955,9592212255,Airtel,smartphone,false
PHN-00003216,CIT-00003956,6077524021,Airtel,smartphone,false
PHN-00003217,CIT-00003957,8955862199,Airtel,smartphone,false
PHN-00003218,CIT-00003958,7500864971,Airtel,smartphone,false
PHN-00003219,CIT-00003959,6112344503,Vi,smartphone,false
PHN-00003220,CIT-00003960,8974344990,BSNL,smartphone,false
PHN-00003221,CIT-00003961,9350788709,Jio,smartphone,false
PHN-00003222,CIT-00003962,8953500093,Jio,smartphone,false
PHN-00003223,CIT-00003963,6048953144,BSNL,feature_phone,false
PHN-00003224,CIT-00003964,9624088086,BSNL,smartphone,false
PHN-00003225,CIT-00003965,6048060178,Vi,feature_phone,false
PHN-00003226,CIT-00003966,6751440229,Airtel,smartphone,false
PHN-00003227,CIT-00003967,6630275977,Jio,feature_phone,false
PHN-00003228,CIT-00003968,6040029518,Airtel,smartphone,false
PHN-00003229,CIT-00003970,7075481586,Jio,smartphone,false
PHN-00003230,CIT-00003971,6666253604,Airtel,smartphone,false
PHN-00003231,CIT-00003972,7495649508,BSNL,smartphone,false
PHN-00003232,CIT-00003973,7779573663,Jio,feature_phone,false
PHN-00003233,CIT-00003974,7975678824,Vi,feature_phone,false
PHN-00003234,CIT-00003975,7045233186,Vi,smartphone,false
PHN-00003235,CIT-00003977,6047593828,BSNL,smartphone,false
PHN-00003236,CIT-00003978,8882203891,Vi,smartphone,false
PHN-00003237,CIT-00003979,7958281754,BSNL,feature_phone,false
PHN-00003238,CIT-00003980,8652196299,Airtel,smartphone,false
PHN-00003239,CIT-00003981,6616428743,BSNL,smartphone,false
PHN-00003240,CIT-00003982,9796456144,Jio,smartphone,false
PHN-00003241,CIT-00003983,7244467975,BSNL,smartphone,false
PHN-00003242,CIT-00003984,6490159875,Airtel,smartphone,false
PHN-00003243,CIT-00003986,7100598593,BSNL,smartphone,false
PHN-00003244,CIT-00003987,8679745356,Airtel,smartphone,false
PHN-00003245,CIT-00003988,6958068801,Airtel,smartphone,false
PHN-00003246,CIT-00003989,9349066480,Airtel,smartphone,false
PHN-00003247,CIT-00003991,8038465462,Vi,feature_phone,false
PHN-00003248,CIT-00003992,9960514075,Airtel,smartphone,false
PHN-00003249,CIT-00003993,7322508146,Airtel,smartphone,false
PHN-00003250,CIT-00003994,9284019637,Vi,smartphone,false
PHN-00003251,CIT-00003995,6130936904,BSNL,smartphone,false
PHN-00003252,CIT-00003996,8085942477,BSNL,smartphone,false
PHN-00003253,CIT-00003997,9580156123,Vi,feature_phone,false
PHN-00003254,CIT-00003998,9889144191,Jio,smartphone,false
PHN-00003255,CIT-00003999,9400392721,Jio,smartphone,false
PHN-00003256,CIT-00004000,6351201592,Jio,feature_phone,false
PHN-00003257,CIT-00004001,9776955066,Airtel,smartphone,false
PHN-00003258,CIT-00004003,7950558423,Jio,smartphone,false
PHN-00003259,CIT-00004005,6273569190,Jio,smartphone,false
PHN-00003260,CIT-00004006,9083805424,Airtel,feature_phone,false
PHN-00003261,CIT-00004008,8233646702,Vi,smartphone,false
PHN-00003262,CIT-00004009,7544407587,Airtel,feature_phone,false
PHN-00003263,CIT-00004010,6530029187,Vi,smartphone,false
PHN-00003264,CIT-00004011,8243171812,Airtel,smartphone,false
PHN-00003265,CIT-00004012,8058006193,Jio,feature_phone,false
PHN-00003266,CIT-00004013,8273799381,Vi,smartphone,false
PHN-00003267,CIT-00004014,7564993315,Airtel,smartphone,false
PHN-00003268,CIT-00004015,9387402940,Vi,smartphone,false
PHN-00003269,CIT-00004016,9464020627,Vi,smartphone,false
PHN-00003270,CIT-00004017,6810789269,Vi,smartphone,false
PHN-00003271,CIT-00004018,6023033695,BSNL,smartphone,false
PHN-00003272,CIT-00004019,7712627146,BSNL,smartphone,false
PHN-00003273,CIT-00004021,6265676484,BSNL,smartphone,false
PHN-00003274,CIT-00004022,7040539876,Vi,smartphone,false
PHN-00003275,CIT-00004023,9312066199,BSNL,smartphone,false
PHN-00003276,CIT-00004024,6867080058,Jio,smartphone,false
PHN-00003277,CIT-00004025,9739016295,BSNL,smartphone,false
PHN-00003278,CIT-00004026,7526917652,Jio,smartphone,false
PHN-00003279,CIT-00004027,8279706674,Jio,smartphone,false
PHN-00003280,CIT-00004028,6397320541,BSNL,smartphone,false
PHN-00003281,CIT-00004029,9429564459,BSNL,feature_phone,false
PHN-00003282,CIT-00004030,6219428012,Jio,smartphone,false
PHN-00003283,CIT-00004031,8359915935,Vi,smartphone,false
PHN-00003284,CIT-00004033,7006278490,BSNL,feature_phone,false
PHN-00003285,CIT-00004034,6503166842,BSNL,smartphone,false
PHN-00003286,CIT-00004036,6786139136,Jio,smartphone,false
PHN-00003287,CIT-00004037,9290024854,Jio,feature_phone,false
PHN-00003288,CIT-00004038,6554187538,Jio,smartphone,false
PHN-00003289,CIT-00004039,7469097620,BSNL,smartphone,false
PHN-00003290,CIT-00004041,8821480961,Vi,smartphone,false
PHN-00003291,CIT-00004043,7764095563,Jio,smartphone,false
PHN-00003292,CIT-00004044,6273614481,BSNL,smartphone,false
PHN-00003293,CIT-00004045,8048177957,Airtel,feature_phone,false
PHN-00003294,CIT-00004046,9988401136,Airtel,smartphone,false
PHN-00003295,CIT-00004048,8308916798,Vi,feature_phone,false
PHN-00003296,CIT-00004049,7611241497,Airtel,smartphone,false
PHN-00003297,CIT-00004051,7419848697,Airtel,smartphone,false
PHN-00003298,CIT-00004052,7071212799,BSNL,smartphone,false
PHN-00003299,CIT-00004053,9952703366,Airtel,smartphone,false
PHN-00003300,CIT-00004054,9277496393,Airtel,smartphone,false
PHN-00003301,CIT-00004055,8596458083,BSNL,smartphone,false
PHN-00003302,CIT-00004056,7840840520,Airtel,smartphone,false
PHN-00003303,CIT-00004057,6103403918,Vi,feature_phone,false
PHN-00003304,CIT-00004058,7691844420,BSNL,smartphone,false
PHN-00003305,CIT-00004060,9501831734,Vi,smartphone,false
PHN-00003306,CIT-00004062,6288233538,Jio,smartphone,false
PHN-00003307,CIT-00004063,9454144409,Vi,smartphone,false
PHN-00003308,CIT-00004064,9869531736,Airtel,feature_phone,false
PHN-00003309,CIT-00004065,6071427238,Jio,smartphone,false
PHN-00003310,CIT-00004068,8258159059,BSNL,feature_phone,false
PHN-00003311,CIT-00004069,6056533974,Airtel,smartphone,false
PHN-00003312,CIT-00004071,9905466379,Vi,smartphone,false
PHN-00003313,CIT-00004073,6276281818,BSNL,smartphone,false
PHN-00003314,CIT-00004074,7132606709,Jio,smartphone,false
PHN-00003315,CIT-00004075,7572811238,Jio,smartphone,false
PHN-00003316,CIT-00004076,6111071857,BSNL,smartphone,false
PHN-00003317,CIT-00004077,6520781152,Vi,smartphone,false
PHN-00003318,CIT-00004078,7127279253,Vi,feature_phone,false
PHN-00003319,CIT-00004079,7152246143,BSNL,smartphone,false
PHN-00003320,CIT-00004080,9891651226,Jio,smartphone,false
PHN-00003321,CIT-00004081,8966398221,Vi,smartphone,false
PHN-00003322,CIT-00004082,6861486482,Airtel,feature_phone,false
PHN-00003323,CIT-00004084,7385290783,BSNL,smartphone,false
PHN-00003324,CIT-00004085,8764006596,Airtel,smartphone,false
PHN-00003325,CIT-00004086,7382835059,BSNL,smartphone,false
PHN-00003326,CIT-00004087,8214097438,BSNL,feature_phone,false
PHN-00003327,CIT-00004088,9486174297,Jio,smartphone,false
PHN-00003328,CIT-00004090,8629807748,Airtel,smartphone,false
PHN-00003329,CIT-00004091,8107320275,Jio,smartphone,false
PHN-00003330,CIT-00004092,9525204381,BSNL,smartphone,false
PHN-00003331,CIT-00004093,9329222033,Airtel,smartphone,false
PHN-00003332,CIT-00004094,6897089871,BSNL,smartphone,false
PHN-00003333,CIT-00004095,7269746102,Airtel,smartphone,false
PHN-00003334,CIT-00004096,8237740464,BSNL,smartphone,false
PHN-00003335,CIT-00004097,9176994476,Airtel,smartphone,false
PHN-00003336,CIT-00004098,7443044854,Jio,smartphone,false
PHN-00003337,CIT-00004099,8989049103,Airtel,feature_phone,false
PHN-00003338,CIT-00004100,9600377704,Vi,smartphone,false
PHN-00003339,CIT-00004103,6599759938,BSNL,smartphone,false
PHN-00003340,CIT-00004104,8762696943,Airtel,smartphone,false
PHN-00003341,CIT-00004106,9550530601,Airtel,smartphone,false
PHN-00003342,CIT-00004107,8466451454,BSNL,smartphone,false
PHN-00003343,CIT-00004108,7025231486,Vi,feature_phone,false
PHN-00003344,CIT-00004109,9217082750,Jio,smartphone,false
PHN-00003345,CIT-00004111,8932804467,Jio,smartphone,false
PHN-00003346,CIT-00004112,6051710984,Jio,feature_phone,false
PHN-00003347,CIT-00004113,8856170098,BSNL,smartphone,false
PHN-00003348,CIT-00004115,8383202443,BSNL,feature_phone,false
PHN-00003349,CIT-00004116,9357736406,Airtel,smartphone,false
PHN-00003350,CIT-00004118,8056318163,Vi,smartphone,false
PHN-00003351,CIT-00004119,6259512483,Jio,smartphone,false
PHN-00003352,CIT-00004120,8180485969,Jio,smartphone,false
PHN-00003353,CIT-00004121,7164134475,Jio,smartphone,false
PHN-00003354,CIT-00004122,9044219517,Airtel,smartphone,false
PHN-00003355,CIT-00004123,7493335398,BSNL,smartphone,false
PHN-00003356,CIT-00004124,9533794355,Vi,smartphone,false
PHN-00003357,CIT-00004125,9494882454,Jio,smartphone,false
PHN-00003358,CIT-00004126,9194678272,Airtel,smartphone,false
PHN-00003359,CIT-00004127,6333562262,Vi,smartphone,false
PHN-00003360,CIT-00004128,6597428239,BSNL,feature_phone,false
PHN-00003361,CIT-00004129,9910732170,Jio,smartphone,false
PHN-00003362,CIT-00004131,7165051267,BSNL,smartphone,false
PHN-00003363,CIT-00004132,7610224146,BSNL,smartphone,false
PHN-00003364,CIT-00004133,8139528226,Vi,smartphone,false
PHN-00003365,CIT-00004134,9238907140,Airtel,smartphone,false
PHN-00003366,CIT-00004135,6476852760,Jio,feature_phone,false
PHN-00003367,CIT-00004136,6527643191,BSNL,feature_phone,false
PHN-00003368,CIT-00004137,9454861581,Vi,feature_phone,false
PHN-00003369,CIT-00004138,7664742682,Airtel,smartphone,false
PHN-00003370,CIT-00004139,9516732300,Jio,smartphone,false
PHN-00003371,CIT-00004140,6437573565,BSNL,smartphone,false
PHN-00003372,CIT-00004141,7612782127,Vi,feature_phone,false
PHN-00003373,CIT-00004142,8209316166,Jio,smartphone,false
PHN-00003374,CIT-00004143,6639381242,Jio,smartphone,false
PHN-00003375,CIT-00004144,6636444397,Vi,smartphone,false
PHN-00003376,CIT-00004145,7360793460,Jio,smartphone,false
PHN-00003377,CIT-00004147,6137802650,Jio,feature_phone,false
PHN-00003378,CIT-00004148,9748973842,Jio,feature_phone,false
PHN-00003379,CIT-00004149,9362602298,Jio,smartphone,false
PHN-00003380,CIT-00004150,6855875067,BSNL,feature_phone,false
PHN-00003381,CIT-00004151,8733505669,BSNL,smartphone,false
PHN-00003382,CIT-00004152,9724041495,Jio,smartphone,false
PHN-00003383,CIT-00004154,7065452835,Airtel,feature_phone,false
PHN-00003384,CIT-00004155,6799710960,Jio,smartphone,false
PHN-00003385,CIT-00004156,6004069715,Jio,feature_phone,false
PHN-00003386,CIT-00004158,8877825747,Vi,feature_phone,false
PHN-00003387,CIT-00004159,8225484710,Vi,smartphone,false
PHN-00003388,CIT-00004161,9875761229,Airtel,smartphone,false
PHN-00003389,CIT-00004162,8258143856,Vi,smartphone,false
PHN-00003390,CIT-00004163,8354017408,Vi,smartphone,false
PHN-00003391,CIT-00004164,8815096280,BSNL,smartphone,false
PHN-00003392,CIT-00004165,7016619541,Vi,feature_phone,false
PHN-00003393,CIT-00004166,9397174966,BSNL,smartphone,false
PHN-00003394,CIT-00004167,8909139298,BSNL,smartphone,false
PHN-00003395,CIT-00004168,8566240471,BSNL,smartphone,false
PHN-00003396,CIT-00004169,7266422391,Airtel,smartphone,false
PHN-00003397,CIT-00004170,9253799708,Jio,smartphone,false
PHN-00003398,CIT-00004171,7551466000,Vi,smartphone,false
PHN-00003399,CIT-00004172,9564081023,Airtel,feature_phone,false
PHN-00003400,CIT-00004173,9227904248,Vi,smartphone,false
PHN-00003401,CIT-00004174,8531831655,BSNL,smartphone,false
PHN-00003402,CIT-00004175,7421272019,Vi,smartphone,false
PHN-00003403,CIT-00004176,9976161615,Airtel,smartphone,false
PHN-00003404,CIT-00004178,8772460039,Vi,smartphone,false
PHN-00003405,CIT-00004179,8719866520,BSNL,smartphone,false
PHN-00003406,CIT-00004180,8880778622,BSNL,smartphone,false
PHN-00003407,CIT-00004181,6604928033,Jio,smartphone,false
PHN-00003408,CIT-00004182,8204049991,Vi,smartphone,false
PHN-00003409,CIT-00004183,6144831243,BSNL,feature_phone,false
PHN-00003410,CIT-00004184,9956759168,Vi,smartphone,false
PHN-00003411,CIT-00004186,9176901745,Jio,smartphone,false
PHN-00003412,CIT-00004187,6921887715,Vi,smartphone,false
PHN-00003413,CIT-00004189,9923729630,Jio,smartphone,false
PHN-00003414,CIT-00004190,9083627321,Airtel,smartphone,false
PHN-00003415,CIT-00004191,6148835529,Airtel,smartphone,false
PHN-00003416,CIT-00004192,6257790624,Airtel,feature_phone,false
PHN-00003417,CIT-00004193,8731384839,BSNL,smartphone,false
PHN-00003418,CIT-00004194,7907455619,Vi,feature_phone,false
PHN-00003419,CIT-00004195,6531759042,Vi,smartphone,false
PHN-00003420,CIT-00004196,6322401157,Airtel,smartphone,false
PHN-00003421,CIT-00004197,9666411450,Vi,feature_phone,false
PHN-00003422,CIT-00004198,9436015464,BSNL,smartphone,false
PHN-00003423,CIT-00004199,9904035395,BSNL,smartphone,false
PHN-00003424,CIT-00004201,8105171672,Vi,smartphone,false
PHN-00003425,CIT-00004202,8258432103,Jio,smartphone,false
PHN-00003426,CIT-00004204,8290561938,Vi,smartphone,false
PHN-00003427,CIT-00004206,6035913139,Vi,feature_phone,false
PHN-00003428,CIT-00004207,8606281848,BSNL,smartphone,false
PHN-00003429,CIT-00004208,7934580155,Airtel,smartphone,false
PHN-00003430,CIT-00004209,6178891818,Airtel,smartphone,false
PHN-00003431,CIT-00004211,8898039628,BSNL,smartphone,false
PHN-00003432,CIT-00004212,8338998333,BSNL,smartphone,false
PHN-00003433,CIT-00004213,9840653233,Jio,smartphone,false
PHN-00003434,CIT-00004215,6472059805,Airtel,feature_phone,false
PHN-00003435,CIT-00004216,7257366529,Jio,smartphone,false
PHN-00003436,CIT-00004217,9354630500,Vi,feature_phone,false
PHN-00003437,CIT-00004218,7345457105,BSNL,smartphone,false
PHN-00003438,CIT-00004219,7701238316,BSNL,feature_phone,false
PHN-00003439,CIT-00004220,7205779379,Airtel,smartphone,false
PHN-00003440,CIT-00004221,7126756135,Jio,feature_phone,false
PHN-00003441,CIT-00004222,9013989633,Jio,smartphone,false
PHN-00003442,CIT-00004223,6570192843,Jio,smartphone,false
PHN-00003443,CIT-00004224,6273052463,Airtel,feature_phone,false
PHN-00003444,CIT-00004225,9881003052,Vi,feature_phone,false
PHN-00003445,CIT-00004227,8661710750,Jio,feature_phone,false
PHN-00003446,CIT-00004229,9966812050,Jio,smartphone,false
PHN-00003447,CIT-00004230,6278929563,Airtel,feature_phone,false
PHN-00003448,CIT-00004232,8485441120,Vi,feature_phone,false
PHN-00003449,CIT-00004233,7262439566,Vi,smartphone,false
PHN-00003450,CIT-00004234,7801556187,Vi,smartphone,false
PHN-00003451,CIT-00004235,9924151051,Vi,smartphone,false
PHN-00003452,CIT-00004236,6969756287,Vi,smartphone,false
PHN-00003453,CIT-00004238,7480667712,Airtel,smartphone,false
PHN-00003454,CIT-00004239,6899165570,Jio,feature_phone,false
PHN-00003455,CIT-00004240,8554999824,BSNL,smartphone,false
PHN-00003456,CIT-00004241,9431606422,Jio,smartphone,false
PHN-00003457,CIT-00004242,7367702352,BSNL,feature_phone,false
PHN-00003458,CIT-00004243,9651831855,Airtel,smartphone,false
PHN-00003459,CIT-00004244,8220802745,Airtel,smartphone,false
PHN-00003460,CIT-00004245,9821906998,Jio,smartphone,false
PHN-00003461,CIT-00004246,6588971396,Vi,smartphone,false
PHN-00003462,CIT-00004247,9437312890,BSNL,smartphone,false
PHN-00003463,CIT-00004248,9518604963,BSNL,feature_phone,false
PHN-00003464,CIT-00004249,7525358919,Airtel,smartphone,false
PHN-00003465,CIT-00004251,6260072696,Vi,feature_phone,false
PHN-00003466,CIT-00004252,7859559845,BSNL,smartphone,false
PHN-00003467,CIT-00004253,9776913298,Vi,smartphone,false
PHN-00003468,CIT-00004254,9988391244,Jio,smartphone,false
PHN-00003469,CIT-00004255,9398236888,Vi,smartphone,false
PHN-00003470,CIT-00004256,7383271889,Vi,feature_phone,false
PHN-00003471,CIT-00004258,8510354296,BSNL,smartphone,false
PHN-00003472,CIT-00004259,6694274448,Vi,smartphone,false
PHN-00003473,CIT-00004261,9456259998,BSNL,smartphone,false
PHN-00003474,CIT-00004264,6685917982,Vi,smartphone,false
PHN-00003475,CIT-00004265,6880359331,Airtel,feature_phone,false
PHN-00003476,CIT-00004267,7233470816,Jio,smartphone,false
PHN-00003477,CIT-00004269,6494397842,Airtel,feature_phone,false
PHN-00003478,CIT-00004270,7191709383,Vi,smartphone,false
PHN-00003479,CIT-00004271,6162541595,Airtel,smartphone,false
PHN-00003480,CIT-00004272,6617380952,Vi,smartphone,false
PHN-00003481,CIT-00004273,8648365500,Vi,smartphone,false
PHN-00003482,CIT-00004275,7157964446,Jio,smartphone,false
PHN-00003483,CIT-00004276,9671737500,BSNL,feature_phone,false
PHN-00003484,CIT-00004278,9691713487,BSNL,feature_phone,false
PHN-00003485,CIT-00004280,6237600279,Vi,smartphone,false
PHN-00003486,CIT-00004281,9987104391,Jio,smartphone,false
PHN-00003487,CIT-00004283,7594991858,BSNL,smartphone,false
PHN-00003488,CIT-00004284,7324929587,BSNL,smartphone,false
PHN-00003489,CIT-00004285,7117120020,Airtel,feature_phone,false
PHN-00003490,CIT-00004286,7904915602,Jio,smartphone,false
PHN-00003491,CIT-00004289,6912024897,BSNL,smartphone,false
PHN-00003492,CIT-00004291,9470994582,BSNL,smartphone,false
PHN-00003493,CIT-00004293,7445220437,BSNL,feature_phone,false
PHN-00003494,CIT-00004294,7798980228,Jio,smartphone,false
PHN-00003495,CIT-00004295,8467912374,BSNL,feature_phone,false
PHN-00003496,CIT-00004296,9208275660,Vi,smartphone,false
PHN-00003497,CIT-00004297,9040388899,Airtel,smartphone,false
PHN-00003498,CIT-00004298,7557808387,Vi,smartphone,false
PHN-00003499,CIT-00004299,8304157406,BSNL,smartphone,false
PHN-00003500,CIT-00004300,7606009727,BSNL,smartphone,false
PHN-00003501,CIT-00004301,6937863629,Vi,feature_phone,false
PHN-00003502,CIT-00004302,9367086112,Vi,smartphone,false
PHN-00003503,CIT-00004303,8651010344,Jio,smartphone,false
PHN-00003504,CIT-00004304,7285934540,Jio,feature_phone,false
PHN-00003505,CIT-00004305,9771235405,BSNL,smartphone,false
PHN-00003506,CIT-00004306,7260936584,Jio,feature_phone,false
PHN-00003507,CIT-00004307,6939471663,Airtel,smartphone,false
PHN-00003508,CIT-00004308,9353544003,Jio,smartphone,false
PHN-00003509,CIT-00004309,6262327077,Vi,smartphone,false
PHN-00003510,CIT-00004313,7808390046,Vi,smartphone,false
PHN-00003511,CIT-00004315,8889362812,Vi,smartphone,false
PHN-00003512,CIT-00004316,6365689280,Vi,smartphone,false
PHN-00003513,CIT-00004317,6106903183,Jio,feature_phone,false
PHN-00003514,CIT-00004318,6368310522,BSNL,smartphone,false
PHN-00003515,CIT-00004319,7864250431,Vi,feature_phone,false
PHN-00003516,CIT-00004320,9423211168,Airtel,smartphone,false
PHN-00003517,CIT-00004321,9884424098,BSNL,smartphone,false
PHN-00003518,CIT-00004322,9095350755,Vi,smartphone,false
PHN-00003519,CIT-00004323,7227429630,Jio,smartphone,false
PHN-00003520,CIT-00004324,6173240522,BSNL,feature_phone,false
PHN-00003521,CIT-00004326,7072192806,Vi,feature_phone,false
PHN-00003522,CIT-00004327,8836982270,Vi,smartphone,false
PHN-00003523,CIT-00004328,6615963952,BSNL,feature_phone,false
PHN-00003524,CIT-00004329,7317660558,Jio,smartphone,false
PHN-00003525,CIT-00004330,8757402561,Vi,smartphone,false
PHN-00003526,CIT-00004331,6613548105,Airtel,feature_phone,false
PHN-00003527,CIT-00004332,8893463158,Airtel,smartphone,false
PHN-00003528,CIT-00004334,9790818396,BSNL,smartphone,false
PHN-00003529,CIT-00004335,6070970569,Vi,feature_phone,false
PHN-00003530,CIT-00004336,8205650623,Airtel,feature_phone,false
PHN-00003531,CIT-00004337,6300551975,Airtel,smartphone,false
PHN-00003532,CIT-00004339,6634136253,Vi,feature_phone,false
PHN-00003533,CIT-00004340,7153455229,Vi,smartphone,false
PHN-00003534,CIT-00004341,6251675737,Jio,smartphone,false
PHN-00003535,CIT-00004342,9638195227,Jio,smartphone,false
PHN-00003536,CIT-00004343,9334852849,Jio,feature_phone,false
PHN-00003537,CIT-00004345,7288565707,BSNL,smartphone,false
PHN-00003538,CIT-00004346,9754286171,BSNL,smartphone,false
PHN-00003539,CIT-00004347,8453857128,Jio,smartphone,false
PHN-00003540,CIT-00004349,6023683590,Airtel,smartphone,false
PHN-00003541,CIT-00004350,9970597030,Vi,feature_phone,false
PHN-00003542,CIT-00004351,6223998904,Jio,feature_phone,false
PHN-00003543,CIT-00004352,8641349144,Airtel,smartphone,false
PHN-00003544,CIT-00004354,9146356020,BSNL,smartphone,false
PHN-00003545,CIT-00004355,6870360003,BSNL,smartphone,false
PHN-00003546,CIT-00004356,8187813314,Vi,smartphone,false
PHN-00003547,CIT-00004357,7143917122,Jio,smartphone,false
PHN-00003548,CIT-00004359,6829501955,Jio,smartphone,false
PHN-00003549,CIT-00004360,6648888439,Airtel,smartphone,false
PHN-00003550,CIT-00004361,7755946474,Airtel,smartphone,false
PHN-00003551,CIT-00004363,6026595665,BSNL,feature_phone,false
PHN-00003552,CIT-00004364,7950878892,Jio,smartphone,false
PHN-00003553,CIT-00004365,9736450489,BSNL,smartphone,false
PHN-00003554,CIT-00004366,7267611670,BSNL,smartphone,false
PHN-00003555,CIT-00004367,6458155086,BSNL,smartphone,false
PHN-00003556,CIT-00004368,6300405134,Airtel,feature_phone,false
PHN-00003557,CIT-00004369,9494961163,Airtel,smartphone,false
PHN-00003558,CIT-00004371,7958390436,Jio,feature_phone,false
PHN-00003559,CIT-00004372,7810859145,Vi,smartphone,false
PHN-00003560,CIT-00004373,9257287795,Airtel,smartphone,false
PHN-00003561,CIT-00004375,6860208152,BSNL,smartphone,false
PHN-00003562,CIT-00004376,8904501741,BSNL,smartphone,false
PHN-00003563,CIT-00004377,7740024009,BSNL,smartphone,false
PHN-00003564,CIT-00004378,6999202939,Vi,feature_phone,false
PHN-00003565,CIT-00004379,8027525296,BSNL,smartphone,false
PHN-00003566,CIT-00004380,8627113691,Vi,smartphone,false
PHN-00003567,CIT-00004381,9005501397,Vi,smartphone,false
PHN-00003568,CIT-00004382,9275250562,Vi,smartphone,false
PHN-00003569,CIT-00004383,9883729509,BSNL,feature_phone,false
PHN-00003570,CIT-00004384,7906703252,Vi,smartphone,false
PHN-00003571,CIT-00004385,7820321091,BSNL,smartphone,false
PHN-00003572,CIT-00004386,7105486965,Jio,smartphone,false
PHN-00003573,CIT-00004387,7948261335,Vi,smartphone,false
PHN-00003574,CIT-00004388,6951715310,BSNL,feature_phone,false
PHN-00003575,CIT-00004389,9660641265,Vi,smartphone,false
PHN-00003576,CIT-00004390,6121374062,BSNL,feature_phone,false
PHN-00003577,CIT-00004391,6007023995,Vi,smartphone,false
PHN-00003578,CIT-00004393,7534440243,Airtel,smartphone,false
PHN-00003579,CIT-00004394,6937617274,Jio,feature_phone,false
PHN-00003580,CIT-00004395,9615387518,Vi,smartphone,false
PHN-00003581,CIT-00004396,9219066178,Jio,smartphone,false
PHN-00003582,CIT-00004397,9861823347,Jio,smartphone,false
PHN-00003583,CIT-00004398,9314502563,BSNL,smartphone,false
PHN-00003584,CIT-00004399,8074005818,Airtel,smartphone,false
PHN-00003585,CIT-00004401,9133290788,Airtel,feature_phone,false
PHN-00003586,CIT-00004402,8629518428,Vi,smartphone,false
PHN-00003587,CIT-00004403,6900666162,Airtel,smartphone,false
PHN-00003588,CIT-00004405,8363071263,Vi,smartphone,false
PHN-00003589,CIT-00004406,7569568424,Jio,feature_phone,false
PHN-00003590,CIT-00004407,8143443447,Jio,smartphone,false
PHN-00003591,CIT-00004408,6648002163,BSNL,smartphone,false
PHN-00003592,CIT-00004410,7379680265,Airtel,smartphone,false
PHN-00003593,CIT-00004411,8263830551,Vi,smartphone,false
PHN-00003594,CIT-00004412,7668874102,Airtel,smartphone,false
PHN-00003595,CIT-00004413,6872427013,Airtel,smartphone,false
PHN-00003596,CIT-00004414,7338983735,Vi,feature_phone,false
PHN-00003597,CIT-00004415,7633641089,Airtel,feature_phone,false
PHN-00003598,CIT-00004416,8852394099,Vi,smartphone,false
PHN-00003599,CIT-00004417,6015033786,Jio,smartphone,false
PHN-00003600,CIT-00004418,9749075869,Airtel,feature_phone,false
PHN-00003601,CIT-00004419,9958185053,Jio,smartphone,false
PHN-00003602,CIT-00004420,9884875188,Vi,smartphone,false
PHN-00003603,CIT-00004421,6371688373,Airtel,smartphone,false
PHN-00003604,CIT-00004422,9213719127,BSNL,smartphone,false
PHN-00003605,CIT-00004423,8195038483,Vi,feature_phone,false
PHN-00003606,CIT-00004424,7189637893,BSNL,smartphone,false
PHN-00003607,CIT-00004425,6511943617,Vi,smartphone,false
PHN-00003608,CIT-00004426,7253945051,Jio,feature_phone,false
PHN-00003609,CIT-00004427,9652864988,BSNL,smartphone,false
PHN-00003610,CIT-00004428,9818720304,BSNL,smartphone,false
PHN-00003611,CIT-00004429,9486343319,Vi,smartphone,false
PHN-00003612,CIT-00004430,8422162997,Vi,feature_phone,false
PHN-00003613,CIT-00004431,8885066808,BSNL,smartphone,false
PHN-00003614,CIT-00004432,7979315903,Jio,feature_phone,false
PHN-00003615,CIT-00004433,7391021177,Airtel,smartphone,false
PHN-00003616,CIT-00004434,6217093929,Jio,feature_phone,false
PHN-00003617,CIT-00004435,7554252076,Jio,smartphone,false
PHN-00003618,CIT-00004436,9547256155,Jio,feature_phone,false
PHN-00003619,CIT-00004437,9772808972,Jio,smartphone,false
PHN-00003620,CIT-00004438,8462576101,Jio,smartphone,false
PHN-00003621,CIT-00004439,7690578136,Airtel,smartphone,false
PHN-00003622,CIT-00004440,9435632027,Airtel,feature_phone,false
PHN-00003623,CIT-00004441,7103017308,Jio,smartphone,false
PHN-00003624,CIT-00004442,9134881753,Airtel,smartphone,false
PHN-00003625,CIT-00004443,9772738594,Vi,smartphone,false
PHN-00003626,CIT-00004444,6123859836,Jio,smartphone,false
