accused_id,fir_id,criminal_id,name_en,name_kn,age,gender,address,is_known,is_arrested,role
ACC-FIR-RMN-2021-00006-000,FIR-RMN-2021-00006,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-RMN-2021-00007-000,FIR-RMN-2021-00007,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLR-2021-00081-000,FIR-BLR-2021-00081,CRM-0000244,Basavaraj Shastri,ಬಸವರಾಜ್ ದೇಸಾಯಿ,28,M,,true,false,principal
ACC-FIR-RMN-2021-00008-000,FIR-RMN-2021-00008,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MGL-2021-00026-000,FIR-MGL-2021-00026,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-RMN-2021-00009-000,FIR-RMN-2021-00009,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MGL-2021-00027-000,FIR-MGL-2021-00027,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-RMN-2021-00010-000,FIR-RMN-2021-00010,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MGL-2021-00028-000,FIR-MGL-2021-00028,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-RMN-2021-00011-000,FIR-RMN-2021-00011,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MGL-2021-00029-000,FIR-MGL-2021-00029,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-BLG-2021-00014-000,FIR-BLG-2021-00014,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-RMN-2021-00012-000,FIR-RMN-2021-00012,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-BLG-2021-00015-000,FIR-BLG-2021-00015,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,false,principal
ACC-FIR-RMN-2021-00013-000,FIR-RMN-2021-00013,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MGL-2021-00030-000,FIR-MGL-2021-00030,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-BLG-2021-00016-000,FIR-BLG-2021-00016,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-RMN-2021-00014-000,FIR-RMN-2021-00014,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MGL-2021-00031-000,FIR-MGL-2021-00031,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-BLG-2021-00017-000,FIR-BLG-2021-00017,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-KLP-2021-00034-000,FIR-KLP-2021-00034,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,true,principal
ACC-FIR-RMN-2021-00015-000,FIR-RMN-2021-00015,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MGL-2021-00032-000,FIR-MGL-2021-00032,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-BLG-2021-00018-000,FIR-BLG-2021-00018,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,false,principal
ACC-FIR-KLP-2021-00035-000,FIR-KLP-2021-00035,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-RMN-2021-00016-000,FIR-RMN-2021-00016,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MGL-2021-00033-000,FIR-MGL-2021-00033,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-BLG-2021-00019-000,FIR-BLG-2021-00019,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,false,principal
ACC-FIR-KLP-2021-00036-000,FIR-KLP-2021-00036,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLG-2021-00020-000,FIR-BLG-2021-00020,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-RMN-2021-00017-000,FIR-RMN-2021-00017,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLG-2021-00021-000,FIR-BLG-2021-00021,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,true,principal
ACC-FIR-KLP-2021-00037-000,FIR-KLP-2021-00037,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,true,principal
ACC-FIR-BLG-2021-00022-000,FIR-BLG-2021-00022,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-RMN-2021-00018-000,FIR-RMN-2021-00018,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-MGL-2021-00034-000,FIR-MGL-2021-00034,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-BLG-2021-00023-000,FIR-BLG-2021-00023,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,true,principal
ACC-FIR-KLP-2021-00038-000,FIR-KLP-2021-00038,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,true,principal
ACC-FIR-BLG-2021-00024-000,FIR-BLG-2021-00024,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-RMN-2021-00019-000,FIR-RMN-2021-00019,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,true,principal
ACC-FIR-BLG-2021-00025-000,FIR-BLG-2021-00025,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-KLP-2021-00039-000,FIR-KLP-2021-00039,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLG-2021-00026-000,FIR-BLG-2021-00026,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-RMN-2021-00020-000,FIR-RMN-2021-00020,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,true,principal
ACC-FIR-BLG-2021-00027-000,FIR-BLG-2021-00027,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-KLP-2021-00040-000,FIR-KLP-2021-00040,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLG-2021-00028-000,FIR-BLG-2021-00028,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-RMN-2021-00021-000,FIR-RMN-2021-00021,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-MGL-2021-00035-000,FIR-MGL-2021-00035,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-BLG-2021-00029-000,FIR-BLG-2021-00029,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,true,principal
ACC-FIR-KLP-2021-00041-000,FIR-KLP-2021-00041,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,true,principal
ACC-FIR-BLG-2021-00030-000,FIR-BLG-2021-00030,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-MGL-2021-00036-000,FIR-MGL-2021-00036,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-BLG-2021-00031-000,FIR-BLG-2021-00031,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,principal
ACC-FIR-KLP-2021-00042-000,FIR-KLP-2021-00042,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,false,principal
ACC-FIR-BLG-2021-00032-000,FIR-BLG-2021-00032,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-MGL-2021-00037-000,FIR-MGL-2021-00037,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-KLP-2021-00043-000,FIR-KLP-2021-00043,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLG-2021-00033-000,FIR-BLG-2021-00033,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-MGL-2021-00038-000,FIR-MGL-2021-00038,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-KLP-2021-00044-000,FIR-KLP-2021-00044,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,true,false,principal
ACC-FIR-BLG-2021-00034-000,FIR-BLG-2021-00034,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-MGL-2021-00039-000,FIR-MGL-2021-00039,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-BLG-2021-00035-000,FIR-BLG-2021-00035,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-MGL-2021-00040-000,FIR-MGL-2021-00040,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-BLG-2021-00036-000,FIR-BLG-2021-00036,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-MGL-2021-00041-000,FIR-MGL-2021-00041,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-RBG-2021-00035-000,FIR-RBG-2021-00035,,Pooja Verma,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-MGL-2021-00042-000,FIR-MGL-2021-00042,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-BLR-2021-00082-000,FIR-BLR-2021-00082,CRM-0000165,Vikram Aras,ನವೀನ್ ಅಯ್ಯರ್,40,M,,true,false,principal
ACC-FIR-MGL-2021-00043-000,FIR-MGL-2021-00043,,Umesh Kumar,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-VKT-2021-00028-000,FIR-VKT-2021-00028,CRM-0000207,Prashanth Krishnamurthy,ಗಣೇಶ್ ಅರಸ್,27,M,,false,false,principal
ACC-FIR-RBG-2021-00036-000,FIR-RBG-2021-00036,,Anil Lingayat,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-MGL-2021-00044-000,FIR-MGL-2021-00044,CRM-0000028,Anil Kamath,ಯೋಗೇಶ್ ಹೆಗಡೆ,28,M,,false,true,principal
ACC-FIR-KLP-2021-00045-000,FIR-KLP-2021-00045,,Akash Naik,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-KLP-2021-00046-000,FIR-KLP-2021-00046,CRM-0000114,Geetha Kumar,ಶೃತಿ ಸ್ವಾಮಿ,45,F,,true,true,principal
ACC-FIR-HBL-2021-00023-000,FIR-HBL-2021-00023,CRM-0000029,Jyothi Verma,ಸುಮ಼ಾ ಲಿಂಗಾಯತ್,58,F,,false,false,principal
ACC-FIR-HBL-2021-00024-000,FIR-HBL-2021-00024,,Prashanth Gowda,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLRR-2021-00044-000,FIR-BLRR-2021-00044,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,true,principal
ACC-FIR-BLR-2021-00083-000,FIR-BLR-2021-00083,,Priya Gowda,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLRR-2021-00045-000,FIR-BLRR-2021-00045,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-CHB-2021-00003-000,FIR-CHB-2021-00003,CRM-0000035,Vinay Patil,ಸಂದೀಪ್ ಪ್ರಭು,47,M,,true,true,principal
ACC-FIR-CHB-2021-00003-001,FIR-CHB-2021-00003,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,accomplice
ACC-FIR-BLRR-2021-00046-000,FIR-BLRR-2021-00046,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-BLR2-2021-00019-000,FIR-BLR2-2021-00019,,Arjun Tantri,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLRR-2021-00047-000,FIR-BLRR-2021-00047,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,principal
ACC-FIR-CKM-2021-00001-000,FIR-CKM-2021-00001,,Nirmala Tantri,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLR-2021-00084-000,FIR-BLR-2021-00084,CRM-0000193,Sandeep Sharma,ಉಮೇಶ್ ಲಿಂಗಾಯತ್,31,M,,false,false,principal
ACC-FIR-BLRR-2021-00048-000,FIR-BLRR-2021-00048,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,true,principal
ACC-FIR-BLR-2021-00085-000,FIR-BLR-2021-00085,CRM-0000168,Kiran Gowda,ಆಕಾಶ್ ಕಾಮತ್,20,M,,false,false,principal
ACC-FIR-BLRR-2021-00049-000,FIR-BLRR-2021-00049,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-KLP-2021-00047-000,FIR-KLP-2021-00047,CRM-0000228,Jyothi Pillai,ಶಾಂತಾ ಮೂರ್ತಿ,23,F,,true,false,principal
ACC-FIR-BLRR-2021-00050-000,FIR-BLRR-2021-00050,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-RBG-2021-00037-000,FIR-RBG-2021-00037,CRM-0000080,Geetha Kamath,ಅನಿತಾ ಜೋಶಿ,73,F,,false,false,principal
ACC-FIR-VKT-2021-00029-000,FIR-VKT-2021-00029,,Radha Kamath,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-RBG-2021-00038-000,FIR-RBG-2021-00038,CRM-0000081,Yogesh Naik,ಸುರೇಶ್ ಉಡುಪ,43,M,,false,false,principal
ACC-FIR-RBG-2021-00038-001,FIR-RBG-2021-00038,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,false,accomplice
ACC-FIR-BLRR-2021-00051-000,FIR-BLRR-2021-00051,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-HBL-2021-00025-000,FIR-HBL-2021-00025,CRM-0000023,Shruthi Raju,ಶಾಂತಾ ಗೌಡ,43,F,,true,false,principal
ACC-FIR-BLRR-2021-00052-000,FIR-BLRR-2021-00052,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,false,false,principal
ACC-FIR-HBL-2021-00026-000,FIR-HBL-2021-00026,CRM-0000063,Prashanth Raju,ರಾಮೇಶ್ ನಾಯ್ಕ್,59,M,,false,false,principal
ACC-FIR-HBL-2021-00027-000,FIR-HBL-2021-00027,CRM-0000081,Yogesh Naik,ಸುರೇಶ್ ಉಡುಪ,43,M,,true,false,principal
ACC-FIR-RCR-2021-00023-000,FIR-RCR-2021-00023,,Deepak Nambiar,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-MGL-2021-00045-000,FIR-MGL-2021-00045,CRM-0000176,Saritha Hegde,ಗೀತಾ ಜೋಶಿ,50,F,,false,false,principal
ACC-FIR-KLP-2021-00048-000,FIR-KLP-2021-00048,CRM-0000130,Basavaraj Prabhu,ಯೋಗೇಶ್ ನಂಬಿಯಾರ್,36,M,,false,false,principal
ACC-FIR-BLR-2021-00086-000,FIR-BLR-2021-00086,CRM-0000221,Satish Udupi,ಪ್ರಶಾಂತ್ ಕೃಷ್ಣಮೂರ್ತಿ,25,M,,false,false,principal
ACC-FIR-BLR-2021-00087-000,FIR-BLR-2021-00087,,Manjunath Raju,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-HBL-2021-00028-000,FIR-HBL-2021-00028,CRM-0000169,Raghavendra Kumar,ಅನಿಲ್ ರೆಡ್ಡಿ,25,M,,true,false,principal
ACC-FIR-UDR-2021-00041-000,FIR-UDR-2021-00041,CRM-0000234,Deepa Desai,ಲಕ್ಷ್ಮಿ ಮೂರ್ತಿ,39,F,,true,false,principal
ACC-FIR-UDR-2021-00041-001,FIR-UDR-2021-00041,CRM-0000074,Rohit Sharma,ತೇಜಸ್ ಅಯ್ಯರ್,65,M,,false,true,accomplice
ACC-FIR-UDR-2021-00042-000,FIR-UDR-2021-00042,CRM-0000107,Rohit Kamath,ರಾಜೇಶ್ ಅಯ್ಯರ್,36,M,,false,false,principal
ACC-FIR-BLR2-2021-00020-000,FIR-BLR2-2021-00020,CRM-0000052,Kiran Tantri,ಪ್ರಶಾಂತ್ ದೇಸಾಯಿ,55,M,,true,false,principal
ACC-FIR-BLR2-2021-00020-001,FIR-BLR2-2021-00020,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,accomplice
ACC-FIR-BLR2-2021-00020-002,FIR-BLR2-2021-00020,CRM-0000014,Yogesh Raju,ಉಮೇಶ್ ನಂಬಿಯಾರ್,28,M,,false,false,accomplice
ACC-FIR-MGL-2021-00046-000,FIR-MGL-2021-00046,CRM-0000183,Gaurav Pillai,ಗಣೇಶ್ ಅರಸ್,27,M,,false,false,principal
ACC-FIR-BLR2-2021-00021-000,FIR-BLR2-2021-00021,,Vinay Shastri,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-TKR-2021-00004-000,FIR-TKR-2021-00004,CRM-0000185,Anita Tantri,ಸರಿತಾ ಭಟ್,73,F,,false,false,principal
ACC-FIR-DVG-2021-00022-000,FIR-DVG-2021-00022,,Basavaraj Hegde,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-RBG-2021-00039-000,FIR-RBG-2021-00039,,Ravi Joshi,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-CKM-2021-00002-000,FIR-CKM-2021-00002,CRM-0000097,Anjali Rao,ಸುಜಾತಾ ನಂಬಿಯಾರ್,30,F,,true,false,principal
ACC-FIR-RBG-2021-00040-000,FIR-RBG-2021-00040,CRM-0000047,Geetha Thakur,ನಿರ್ಮಲಾ ಭಟ್,28,F,,true,true,principal
ACC-FIR-BLG-2021-00037-000,FIR-BLG-2021-00037,CRM-0000175,Ravi Raju,ಮಹೇಶ್ ನಂಬಿಯಾರ್,49,M,,false,false,principal
ACC-FIR-MGL-2021-00047-000,FIR-MGL-2021-00047,CRM-0000092,Prakash Krishnamurthy,ಬಸವರಾಜ್ ಕುಮಾರ್,21,M,,true,false,principal
ACC-FIR-MGL-2021-00047-001,FIR-MGL-2021-00047,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,true,true,accomplice
ACC-FIR-MGL-2021-00047-002,FIR-MGL-2021-00047,CRM-0000144,Yogesh Reddy,ಅಭಿಷೇಕ್ ಕುಮಾರ್,23,M,,false,false,accomplice
ACC-FIR-BLRR-2021-00053-000,FIR-BLRR-2021-00053,,Kiran Aras,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-DVG-2021-00023-000,FIR-DVG-2021-00023,CRM-0000237,Anjali Krishnamurthy,ಸುಜಾತಾ ನಾಯ್ಕ್,28,F,,true,true,principal
ACC-FIR-BLR2-2021-00022-000,FIR-BLR2-2021-00022,CRM-0000013,Suma Kamath,ಸೀತಾ ರಾವ್,48,F,,false,true,principal
ACC-FIR-BLR2-2021-00022-001,FIR-BLR2-2021-00022,CRM-0000213,Rekha Adiga,ಮಧು ಅರಸ್,31,F,,false,true,accomplice
ACC-FIR-BLR2-2021-00022-002,FIR-BLR2-2021-00022,CRM-0000093,Seeta Vokkaliga,ರೇಖಾ ಕುಮಾರ್,17,F,,true,false,accomplice
ACC-FIR-BLR2-2021-00022-003,FIR-BLR2-2021-00022,CRM-0000079,Prakash Prabhu,ನಾಗರಾಜ್ ಹೆಗಡೆ,64,M,,true,false,accomplice
ACC-FIR-BLR2-2021-00023-000,FIR-BLR2-2021-00023,,Sangeetha Gowda,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLR2-2021-00024-000,FIR-BLR2-2021-00024,CRM-0000072,Prashanth Aras,ವಿಕ್ರಮ್ ಲಿಂಗಾಯತ್,66,M,,false,false,principal
ACC-FIR-UDR-2021-00043-000,FIR-UDR-2021-00043,CRM-0000121,Deepak Bhat,ನವೀನ್ ಸ್ವಾಮಿ,66,M,,false,false,principal
ACC-FIR-BLR-2021-00088-000,FIR-BLR-2021-00088,CRM-0000152,Sujatha Shastri,ನಿರ್ಮಲಾ ದೇಸಾಯಿ,44,F,,false,false,principal
ACC-FIR-HBL-2021-00029-000,FIR-HBL-2021-00029,CRM-0000092,Prakash Krishnamurthy,ಬಸವರಾಜ್ ಕುಮಾರ್,21,M,,true,false,principal
ACC-FIR-HBL-2021-00029-001,FIR-HBL-2021-00029,CRM-0000180,Sneha Reddy,ಪೂಜಾ ಗೌಡ,20,F,,false,false,accomplice
ACC-FIR-HBL-2021-00029-002,FIR-HBL-2021-00029,CRM-0000144,Yogesh Reddy,ಅಭಿಷೇಕ್ ಕುಮಾರ್,23,M,,false,true,accomplice
ACC-FIR-UDR-2021-00044-000,FIR-UDR-2021-00044,,Nirmala Bhat,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-CHB-2021-00004-000,FIR-CHB-2021-00004,CRM-0000212,Lakshmi Nambiar,ಸ್ವಾತಿ ಉಡುಪ,64,F,,false,true,principal
ACC-FIR-BLR-2021-00089-000,FIR-BLR-2021-00089,,Ganesh Aras,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLRR-2021-00054-000,FIR-BLRR-2021-00054,CRM-0000150,Rohit Patil,ಸುರೇಶ್ ಕಾಮತ್,31,M,,false,false,principal
ACC-FIR-KLP-2021-00049-000,FIR-KLP-2021-00049,,Rajesh Reddy,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLG-2021-00038-000,FIR-BLG-2021-00038,CRM-0000226,Lakshmi Lingayat,ಸುಜಾತಾ ತಂತ್ರಿ,34,F,,false,false,principal
ACC-FIR-BLR2-2021-00025-000,FIR-BLR2-2021-00025,CRM-0000037,Kiran Swamy,ವಿನಯ್ ಅರಸ್,24,M,,true,true,principal
ACC-FIR-RBG-2021-00041-000,FIR-RBG-2021-00041,CRM-0000085,Amala Vokkaliga,ಸರಿತಾ ದೇಸಾಯಿ,59,F,,false,false,principal
ACC-FIR-UDR-2021-00045-000,FIR-UDR-2021-00045,CRM-0000110,Mahesh Rao,ಅರ್ಜುನ್ ಪಾಟೀಲ್,66,M,,true,true,principal
ACC-FIR-MYS-2021-00021-000,FIR-MYS-2021-00021,CRM-0000112,Sneha Adiga,ನಿರ್ಮಲಾ ಗೌಡ,29,F,,true,false,principal
ACC-FIR-BLR2-2021-00026-000,FIR-BLR2-2021-00026,CRM-0000159,Deepak Vokkaliga,ರಾಜೇಶ್ ರೆಡ್ಡಿ,39,M,,true,false,principal
ACC-FIR-BLR-2021-00090-000,FIR-BLR-2021-00090,CRM-0000096,Suresh Shastri,ವಿನಯ್ ಕಾಮತ್,17,M,,true,false,principal
ACC-FIR-UDR-2021-00046-000,FIR-UDR-2021-00046,CRM-0000021,Harsh Rao,ಅಭಿಷೇಕ್ ತಂತ್ರಿ,73,M,,true,false,principal
ACC-FIR-UDR-2021-00046-001,FIR-UDR-2021-00046,CRM-0000006,Sangeetha Murthy,ಲಕ್ಷ್ಮಿ ವೊಕ್ಕಲಿಗ,51,F,,true,false,accomplice
ACC-FIR-BLG-2021-00039-000,FIR-BLG-2021-00039,,Harsh Hegde,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-KLP-2021-00050-000,FIR-KLP-2021-00050,,Ajay Shastri,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-BLR-2021-00091-000,FIR-BLR-2021-00091,,Anil Prabhu,ಅಜ್ಞಾತ,,M,,false,false,principal
ACC-FIR-RCR-2021-00024-000,FIR-RCR-2021-00024,CRM-0000139,Manjunath Tantri,ಪ್ರಶಾಂತ್ ರೆಡ್ಡಿ,44,M,,false,false,principal
ACC-FIR-MGL-2021-00048-000,FIR-MGL-2021-00048,,Lakshmi Pillai,ಅಜ್ಞಾತ,,F,,false,false,principal
ACC-FIR-BLR-2021-00092-000,FIR-BLR-2021-00092,CRM-0000147,Ramesh Nayak,ಹರ್ಷ ಕುಮಾರ್,62,M,,false,false,principal
ACC-FIR-BLR-2021-00093-000,FIR-BLR-2021-00093,,Mahesh Bhat,ಅಜ್ಞಾತ,,M,,false,false,principal
