victim_id,fir_id,name_en,gender,age,phone,address,injury_type,property_lost,loss_amount_inr,citizen_id
VIC-FIR-MGL-2021-00068-000,FIR-MGL-2021-00068,Sujatha Raju,F,33,6694977028,"No. 94, Cross, Karnataka",none,cash,32263807.41,
VIC-FIR-BLRR-2021-00066-000,FIR-BLRR-2021-00066,Manjunath Bhat,M,72,7335103162,"No. 99, Cross, Karnataka",none,mobile,32039.29,
VIC-FIR-BLRR-2021-00066-001,FIR-BLRR-2021-00066,Meera Adiga,F,71,6363009805,"No. 107, Cross, Karnataka",none,cash,32039.29,
VIC-FIR-CTV-2021-00017-000,FIR-CTV-2021-00017,Basavaraj Kamath,M,54,7287783966,"No. 140, Cross, Karnataka",none,none,99.77,
VIC-FIR-CTV-2021-00017-001,FIR-CTV-2021-00017,Rohit Vokkaliga,M,47,7723141804,"No. 30, Cross, Karnataka",none,gold_jewellery,99.77,
VIC-FIR-CTV-2021-00017-002,FIR-CTV-2021-00017,Anita Nayak,F,53,8581841878,"No. 159, Main Road, Karnataka",none,cash,49.885,
VIC-FIR-CKM-2021-00005-000,FIR-CKM-2021-00005,Srikanth Lingayat,M,50,9524827655,"No. 52, Cross, Karnataka",none,mobile,893.59,
VIC-FIR-CKM-2021-00005-001,FIR-CKM-2021-00005,Nagaraj Hegde,M,52,6947600097,"No. 47, Cross, Karnataka",none,mobile,893.59,
VIC-FIR-CKM-2021-00005-002,FIR-CKM-2021-00005,Madhu Udupi,F,31,9825095038,"No. 140, Main Road, Karnataka",none,gold_jewellery,446.795,
VIC-FIR-MDY-2021-00024-000,FIR-MDY-2021-00024,Tejas Aras,M,19,6731489736,"No. 141, Layout, Karnataka",none,cash,28153.51,
VIC-FIR-MDY-2021-00024-001,FIR-MDY-2021-00024,Yogesh Kumar,M,31,9391309684,"No. 115, Cross, Karnataka",none,none,28153.51,
VIC-FIR-BLRR-2021-00067-000,FIR-BLRR-2021-00067,Swathi Desai,F,33,7876922802,"No. 6, Cross, Karnataka",none,cash,25290.38,
VIC-FIR-BLRR-2021-00067-001,FIR-BLRR-2021-00067,Ramesh Krishnamurthy,M,72,7500124064,"No. 131, Cross, Karnataka",none,gold_jewellery,25290.38,
VIC-FIR-CTV-2021-00018-000,FIR-CTV-2021-00018,Rohit Nambiar,M,70,7386405368,"No. 134, Cross, Karnataka",none,cash,956.6,
VIC-FIR-HBL-2021-00040-000,FIR-HBL-2021-00040,Bharathi Kumar,F,22,8570437423,"No. 90, Main Road, Karnataka",none,gold_jewellery,138261.24,
VIC-FIR-HBL-2021-00040-001,FIR-HBL-2021-00040,Ganesh Verma,M,20,8085704223,"No. 56, Main Road, Karnataka",none,gold_jewellery,138261.24,
VIC-FIR-HBL-2021-00040-002,FIR-HBL-2021-00040,Anjali Murthy,F,23,8041269709,"No. 85, Cross, Karnataka",none,gold_jewellery,69130.62,
VIC-FIR-BLRR-2021-00068-000,FIR-BLRR-2021-00068,Amala Verma,F,66,9544251463,"No. 93, Layout, Karnataka",none,gold_jewellery,42367.58,
VIC-FIR-CTV-2021-00019-000,FIR-CTV-2021-00019,Deepak Gowda,M,33,7832090608,"No. 138, Cross, Karnataka",none,gold_jewellery,540.77,
VIC-FIR-CKM-2021-00006-000,FIR-CKM-2021-00006,Arjun Aras,M,39,7996248090,"No. 43, Cross, Karnataka",none,gold_jewellery,808.6,
VIC-FIR-CKM-2021-00006-001,FIR-CKM-2021-00006,Radha Swamy,F,22,8799254831,"No. 51, Layout, Karnataka",none,vehicle,808.6,
VIC-FIR-CKM-2021-00006-002,FIR-CKM-2021-00006,Ganesh Shetty,M,67,9404578703,"No. 8, Cross, Karnataka",none,vehicle,404.3,
VIC-FIR-BLRR-2021-00069-000,FIR-BLRR-2021-00069,Manjunath Hegde,M,67,8627350626,"No. 141, Main Road, Karnataka",none,vehicle,59537.83,
VIC-FIR-CTV-2021-00020-000,FIR-CTV-2021-00020,Suma Shetty,F,72,7523937229,"No. 174, Main Road, Karnataka",none,mobile,365.77,
VIC-FIR-CTV-2021-00020-001,FIR-CTV-2021-00020,Prashanth Lingayat,M,56,6609866178,"No. 116, Layout, Karnataka",none,gold_jewellery,365.77,
VIC-FIR-BLR-2021-00128-000,FIR-BLR-2021-00128,Kavitha Tantri,F,27,8664691187,"No. 30, Main Road, Karnataka",none,vehicle,504372.87,
VIC-FIR-BLR-2021-00128-001,FIR-BLR-2021-00128,Srikanth Nayak,M,41,9040557352,"No. 25, Cross, Karnataka",none,mobile,504372.87,
VIC-FIR-BLR-2021-00128-002,FIR-BLR-2021-00128,Anjali Raju,F,36,9321328289,"No. 156, Main Road, Karnataka",none,vehicle,252186.435,
VIC-FIR-MGL-2021-00069-000,FIR-MGL-2021-00069,Ajay Swamy,M,63,9125922656,"No. 157, Main Road, Karnataka",none,none,35621459.67,
VIC-FIR-MGL-2021-00069-001,FIR-MGL-2021-00069,Harsh Swamy,M,29,9078347657,"No. 82, Cross, Karnataka",none,none,35621459.67,
VIC-FIR-MGL-2021-00069-002,FIR-MGL-2021-00069,Nitya Adiga,F,33,9305820005,"No. 159, Cross, Karnataka",none,gold_jewellery,17810729.835,
VIC-FIR-MGL-2021-00069-003,FIR-MGL-2021-00069,Nitya Murthy,F,50,6094685340,"No. 74, Layout, Karnataka",none,gold_jewellery,11873819.89,
VIC-FIR-BLRR-2021-00070-000,FIR-BLRR-2021-00070,Srikanth Nambiar,M,27,8875824020,"No. 161, Cross, Karnataka",none,vehicle,30126.16,
VIC-FIR-BLRR-2021-00070-001,FIR-BLRR-2021-00070,Nitya Hegde,F,39,6057032616,"No. 134, Cross, Karnataka",none,none,30126.16,
VIC-FIR-CTV-2021-00021-000,FIR-CTV-2021-00021,Basavaraj Reddy,M,74,7739850339,"No. 105, Main Road, Karnataka",none,vehicle,824.29,
VIC-FIR-CTV-2021-00022-000,FIR-CTV-2021-00022,Basavaraj Verma,M,37,8113390147,"No. 172, Main Road, Karnataka",none,vehicle,72.02,
VIC-FIR-CHB-2021-00015-000,FIR-CHB-2021-00015,Akash Tantri,M,26,8610783766,"No. 181, Layout, Karnataka",none,none,762718.47,
VIC-FIR-CHB-2021-00015-001,FIR-CHB-2021-00015,Deepa Nambiar,F,41,8639338780,"No. 126, Layout, Karnataka",none,none,762718.47,
VIC-FIR-RCR-2021-00027-000,FIR-RCR-2021-00027,Nitya Prabhu,F,70,7561005797,"No. 157, Main Road, Karnataka",none,mobile,258.01,
VIC-FIR-CTV-2021-00023-000,FIR-CTV-2021-00023,Amala Udupi,F,36,9357111423,"No. 168, Main Road, Karnataka",none,cash,642.36,
VIC-FIR-CTV-2021-00023-001,FIR-CTV-2021-00023,Nirmala Bhat,F,49,6576120370,"No. 171, Main Road, Karnataka",none,mobile,642.36,
VIC-FIR-CTV-2021-00023-002,FIR-CTV-2021-00023,Yogesh Raju,M,73,6924128982,"No. 30, Layout, Karnataka",none,none,321.18,
VIC-FIR-BLR2-2021-00037-000,FIR-BLR2-2021-00037,Harsh Aras,M,49,7632063762,"No. 68, Cross, Karnataka",none,mobile,11638.74,
VIC-FIR-BLR2-2021-00037-001,FIR-BLR2-2021-00037,Srikanth Desai,M,37,9847289467,"No. 4, Cross, Karnataka",none,vehicle,11638.74,
VIC-FIR-BLR2-2021-00037-002,FIR-BLR2-2021-00037,Seeta Swamy,F,62,9766762865,"No. 57, Main Road, Karnataka",none,mobile,5819.37,
VIC-FIR-BLR2-2021-00038-000,FIR-BLR2-2021-00038,Priya Sharma,F,50,8680188884,"No. 111, Layout, Karnataka",none,cash,224651.03,
VIC-FIR-BLRR-2021-00071-000,FIR-BLRR-2021-00071,Priya Udupi,F,29,7234828963,"No. 66, Layout, Karnataka",none,vehicle,32213.14,
VIC-FIR-BLRR-2021-00071-001,FIR-BLRR-2021-00071,Nitya Tantri,F,54,7082649161,"No. 71, Layout, Karnataka",none,gold_jewellery,32213.14,
VIC-FIR-BLRR-2021-00071-002,FIR-BLRR-2021-00071,Yogesh Lingayat,M,46,9074576276,"No. 142, Main Road, Karnataka",none,gold_jewellery,16106.57,
VIC-FIR-CTV-2021-00024-000,FIR-CTV-2021-00024,Vikram Tantri,M,19,7869934630,"No. 82, Layout, Karnataka",none,none,966.4,
VIC-FIR-CTV-2021-00024-001,FIR-CTV-2021-00024,Nitya Joshi,F,27,6080365456,"No. 148, Main Road, Karnataka",none,mobile,966.4,
VIC-FIR-CTV-2021-00024-002,FIR-CTV-2021-00024,Nitya Singh,F,27,8524671767,"No. 54, Layout, Karnataka",none,mobile,483.2,
VIC-FIR-CKM-2021-00007-000,FIR-CKM-2021-00007,Ganesh Rao,M,25,6073331761,"No. 129, Layout, Karnataka",none,none,232.76,
VIC-FIR-BLG-2021-00061-000,FIR-BLG-2021-00061,Radha Udupi,F,64,7798876963,"No. 42, Cross, Karnataka",grievous,none,35851.88,
VIC-FIR-BLG-2021-00061-001,FIR-BLG-2021-00061,Mahesh Ayyar,M,63,6003830840,"No. 174, Layout, Karnataka",grievous,vehicle,35851.88,
VIC-FIR-BLRR-2021-00072-000,FIR-BLRR-2021-00072,Sangeetha Rao,F,60,6118390479,"No. 24, Main Road, Karnataka",none,cash,13746.3,
VIC-FIR-BLRR-2021-00072-001,FIR-BLRR-2021-00072,Srikanth Ayyar,M,28,7142319613,"No. 53, Layout, Karnataka",none,none,13746.3,
VIC-FIR-BLRR-2021-00072-002,FIR-BLRR-2021-00072,Saritha Kumar,F,63,6332692865,"No. 199, Main Road, Karnataka",none,vehicle,6873.15,
VIC-FIR-CTV-2021-00025-000,FIR-CTV-2021-00025,Kiran Aras,M,65,7122379434,"No. 182, Cross, Karnataka",none,vehicle,791.49,
VIC-FIR-BLR2-2021-00039-000,FIR-BLR2-2021-00039,Anjali Rao,F,60,6100432772,"No. 176, Cross, Karnataka",none,mobile,66617.83,
VIC-FIR-BLR2-2021-00040-000,FIR-BLR2-2021-00040,Prashanth Kumar,M,62,9629480731,"No. 181, Cross, Karnataka",none,none,471241.66,
VIC-FIR-BLR2-2021-00040-001,FIR-BLR2-2021-00040,Yogesh Nayak,M,50,8217132323,"No. 51, Cross, Karnataka",none,cash,471241.66,
VIC-FIR-BLR2-2021-00040-002,FIR-BLR2-2021-00040,Manjunath Rao,M,19,9424848696,"No. 129, Cross, Karnataka",none,vehicle,235620.83,
VIC-FIR-MGL-2021-00070-000,FIR-MGL-2021-00070,Prakash Naik,M,38,7661245349,"No. 19, Cross, Karnataka",none,none,13947264.42,
VIC-FIR-MGL-2021-00070-001,FIR-MGL-2021-00070,Vikram Nayak,M,34,7121703055,"No. 54, Layout, Karnataka",none,none,13947264.42,
VIC-FIR-MGL-2021-00070-002,FIR-MGL-2021-00070,Deepak Joshi,M,66,8705033784,"No. 11, Main Road, Karnataka",none,gold_jewellery,6973632.21,
VIC-FIR-BLRR-2021-00073-000,FIR-BLRR-2021-00073,Sujatha Reddy,F,49,7099989406,"No. 174, Main Road, Karnataka",none,mobile,32045.36,
VIC-FIR-BLRR-2021-00073-001,FIR-BLRR-2021-00073,Meera Nambiar,F,19,7078400280,"No. 105, Main Road, Karnataka",none,none,32045.36,
VIC-FIR-CTV-2021-00026-000,FIR-CTV-2021-00026,Lakshmi Patil,F,22,7911271622,"No. 121, Cross, Karnataka",none,none,778.63,
VIC-FIR-CTV-2021-00026-001,FIR-CTV-2021-00026,Sujatha Thakur,F,41,6266325290,"No. 94, Layout, Karnataka",none,cash,778.63,
VIC-FIR-CTV-2021-00027-000,FIR-CTV-2021-00027,Sangeetha Raju,F,51,8668441773,"No. 81, Main Road, Karnataka",none,none,159.02,
VIC-FIR-CTV-2021-00027-001,FIR-CTV-2021-00027,Lakshmi Desai,F,64,6909885490,"No. 117, Cross, Karnataka",none,vehicle,159.02,
VIC-FIR-BLR-2021-00129-000,FIR-BLR-2021-00129,Sneha Reddy,F,24,7709967014,"No. 50, Main Road, Karnataka",grievous,gold_jewellery,127148.21,
VIC-FIR-BLG-2021-00062-000,FIR-BLG-2021-00062,Deepa Raju,F,71,7077175601,"No. 145, Layout, Karnataka",none,vehicle,2393.43,
VIC-FIR-BLG-2021-00062-001,FIR-BLG-2021-00062,Jyothi Singh,F,33,8972809899,"No. 57, Layout, Karnataka",none,cash,2393.43,
VIC-FIR-BLRR-2021-00074-000,FIR-BLRR-2021-00074,Yogesh Singh,M,33,8193534971,"No. 14, Cross, Karnataka",none,mobile,44756.62,
VIC-FIR-BLRR-2021-00074-001,FIR-BLRR-2021-00074,Lakshmi Nayak,F,41,8398856641,"No. 164, Layout, Karnataka",none,gold_jewellery,44756.62,
VIC-FIR-CTV-2021-00028-000,FIR-CTV-2021-00028,Seeta Murthy,F,53,8185418889,"No. 193, Main Road, Karnataka",none,none,217.26,
VIC-FIR-CTV-2021-00028-001,FIR-CTV-2021-00028,Swathi Bhat,F,63,7701227609,"No. 177, Main Road, Karnataka",none,gold_jewellery,217.26,
VIC-FIR-CTV-2021-00028-002,FIR-CTV-2021-00028,Nagaraj Swamy,M,68,8554533349,"No. 166, Layout, Karnataka",none,gold_jewellery,108.63,
VIC-FIR-BLR-2021-00130-000,FIR-BLR-2021-00130,Abhishek Shastri,M,44,7881055953,"No. 77, Layout, Karnataka",none,mobile,13637.81,
VIC-FIR-CTV-2021-00029-000,FIR-CTV-2021-00029,Ganesh Vokkaliga,M,36,6601368610,"No. 66, Main Road, Karnataka",none,vehicle,14.22,
VIC-FIR-CTV-2021-00029-001,FIR-CTV-2021-00029,Yogesh Prabhu,M,52,8477908348,"No. 109, Layout, Karnataka",none,none,14.22,
VIC-FIR-CTV-2021-00029-002,FIR-CTV-2021-00029,Vidya Murthy,F,52,9290034016,"No. 82, Layout, Karnataka",none,vehicle,7.11,
VIC-FIR-MGL-2021-00071-000,FIR-MGL-2021-00071,Nagaraj Tantri,M,69,9945714304,"No. 199, Layout, Karnataka",none,vehicle,430448.32,
VIC-FIR-VJP-2021-00003-000,FIR-VJP-2021-00003,Meera Raju,F,38,9682311312,"No. 157, Layout, Karnataka",grievous,mobile,46001.8,
VIC-FIR-MGL-2021-00072-000,FIR-MGL-2021-00072,Tejas Reddy,M,71,9068472639,"No. 77, Main Road, Karnataka",none,mobile,10068802.05,
VIC-FIR-MGL-2021-00072-001,FIR-MGL-2021-00072,Deepa Murthy,F,21,7546884397,"No. 26, Layout, Karnataka",none,mobile,10068802.05,
VIC-FIR-MGL-2021-00072-002,FIR-MGL-2021-00072,Lakshmi Hegde,F,64,9222909290,"No. 192, Cross, Karnataka",none,mobile,5034401.025,
VIC-FIR-MGL-2021-00072-003,FIR-MGL-2021-00072,Amala Naik,F,44,6098669840,"No. 163, Cross, Karnataka",none,mobile,3356267.35,
VIC-FIR-CTV-2021-00030-000,FIR-CTV-2021-00030,Manjunath Naik,M,51,6767600716,"No. 84, Main Road, Karnataka",none,mobile,920.57,
VIC-FIR-CTV-2021-00030-001,FIR-CTV-2021-00030,Vikram Kamath,M,34,8111311698,"No. 51, Cross, Karnataka",none,none,920.57,
VIC-FIR-CTV-2021-00030-002,FIR-CTV-2021-00030,Ajay Adiga,M,33,9009636417,"No. 27, Cross, Karnataka",none,mobile,460.285,
VIC-FIR-BLG-2021-00063-000,FIR-BLG-2021-00063,Priya Vokkaliga,F,19,8109888417,"No. 94, Cross, Karnataka",none,none,120776.98,
VIC-FIR-BLG-2021-00063-001,FIR-BLG-2021-00063,Nitya Udupi,F,42,6658270469,"No. 32, Cross, Karnataka",none,mobile,120776.98,
VIC-FIR-CTV-2021-00031-000,FIR-CTV-2021-00031,Akash Gowda,M,28,6098993455,"No. 38, Cross, Karnataka",none,none,906.29,
VIC-FIR-KLP-2021-00081-000,FIR-KLP-2021-00081,Rekha Naik,F,42,6088200483,"No. 132, Layout, Karnataka",none,none,182065.24,
VIC-FIR-KLP-2021-00081-001,FIR-KLP-2021-00081,Vikram Raju,M,30,9898116665,"No. 104, Cross, Karnataka",none,mobile,182065.24,
VIC-FIR-VKT-2021-00032-000,FIR-VKT-2021-00032,Kavitha Kamath,F,52,7982734185,"No. 44, Layout, Karnataka",none,vehicle,42943.34,
VIC-FIR-HBL-2021-00041-000,FIR-HBL-2021-00041,Tejas Ayyar,M,53,9255999690,"No. 160, Cross, Karnataka",none,gold_jewellery,4718.12,
VIC-FIR-HBL-2021-00041-001,FIR-HBL-2021-00041,Manjunath Prabhu,M,74,8280467698,"No. 1, Layout, Karnataka",none,cash,4718.12,
VIC-FIR-CTV-2021-00032-000,FIR-CTV-2021-00032,Sangeetha Vokkaliga,F,61,8856713663,"No. 102, Main Road, Karnataka",none,none,184.19,
VIC-FIR-CTV-2021-00032-001,FIR-CTV-2021-00032,Geetha Tantri,F,59,8348085342,"No. 16, Layout, Karnataka",none,mobile,184.19,
VIC-FIR-BLR-2021-00131-000,FIR-BLR-2021-00131,Madhu Verma,F,46,6820045595,"No. 148, Cross, Karnataka",none,cash,295313.47,
VIC-FIR-KLP-2021-00082-000,FIR-KLP-2021-00082,Deepa Krishnamurthy,F,26,9920987027,"No. 73, Main Road, Karnataka",grievous,vehicle,2355.58,
VIC-FIR-MGL-2021-00073-000,FIR-MGL-2021-00073,Rohit Aras,M,57,6984666653,"No. 152, Layout, Karnataka",grievous,gold_jewellery,95775.58,
VIC-FIR-MGL-2021-00073-001,FIR-MGL-2021-00073,Kavitha Gowda,F,29,8077072385,"No. 60, Main Road, Karnataka",minor,vehicle,95775.58,
VIC-FIR-MGL-2021-00073-002,FIR-MGL-2021-00073,Anita Nambiar,F,33,8571267171,"No. 65, Layout, Karnataka",grievous,vehicle,47887.79,
VIC-FIR-CTV-2021-00033-000,FIR-CTV-2021-00033,Tejas Bhat,M,20,8458907535,"No. 167, Main Road, Karnataka",none,gold_jewellery,471.96,
VIC-FIR-CTV-2021-00033-001,FIR-CTV-2021-00033,Rekha Nayak,F,70,6418268116,"No. 21, Main Road, Karnataka",none,vehicle,471.96,
VIC-FIR-CTV-2021-00034-000,FIR-CTV-2021-00034,Umesh Prabhu,M,56,7758795759,"No. 127, Main Road, Karnataka",none,gold_jewellery,8368091.94,
VIC-FIR-BLR-2021-00132-000,FIR-BLR-2021-00132,Pooja Tantri,F,23,9504122664,"No. 93, Cross, Karnataka",none,gold_jewellery,525.05,
VIC-FIR-CTV-2021-00035-000,FIR-CTV-2021-00035,Kiran Murthy,M,70,6200206986,"No. 89, Main Road, Karnataka",none,gold_jewellery,618.13,
VIC-FIR-BDR-2021-00005-000,FIR-BDR-2021-00005,Deepak Lingayat,M,42,6066234873,"No. 94, Cross, Karnataka",none,gold_jewellery,18653.2,
VIC-FIR-MGL-2021-00074-000,FIR-MGL-2021-00074,Tejas Joshi,M,33,6859425374,"No. 178, Layout, Karnataka",none,mobile,11943.18,
VIC-FIR-MGL-2021-00074-001,FIR-MGL-2021-00074,Ganesh Vokkaliga,M,73,8305902083,"No. 93, Main Road, Karnataka",none,none,11943.18,
VIC-FIR-BLG-2021-00064-000,FIR-BLG-2021-00064,Tejas Bhat,M,49,9001459132,"No. 83, Layout, Karnataka",none,none,44023.04,
VIC-FIR-BLG-2021-00064-001,FIR-BLG-2021-00064,Prashanth Kamath,M,65,9335805230,"No. 139, Layout, Karnataka",none,none,44023.04,
VIC-FIR-BLG-2021-00064-002,FIR-BLG-2021-00064,Rajesh Naik,M,68,7691653390,"No. 136, Main Road, Karnataka",none,cash,22011.52,
VIC-FIR-BLR2-2021-00041-000,FIR-BLR2-2021-00041,Sandeep Udupi,M,35,8995904191,"No. 90, Cross, Karnataka",none,cash,449677.86,
VIC-FIR-BLR2-2021-00041-001,FIR-BLR2-2021-00041,Vinay Murthy,M,28,6604549678,"No. 119, Cross, Karnataka",none,cash,449677.86,
VIC-FIR-KLP-2021-00083-000,FIR-KLP-2021-00083,Priya Desai,F,21,6470224447,"No. 148, Layout, Karnataka",none,vehicle,1176665.53,
VIC-FIR-KLP-2021-00083-001,FIR-KLP-2021-00083,Vinay Gowda,M,39,8053256664,"No. 113, Layout, Karnataka",none,mobile,1176665.53,
VIC-FIR-HBL-2021-00042-000,FIR-HBL-2021-00042,Shivakumar Lingayat,M,50,9170022263,"No. 105, Main Road, Karnataka",none,vehicle,423507.61,
VIC-FIR-HBL-2021-00042-001,FIR-HBL-2021-00042,Seeta Raju,F,68,8209785692,"No. 141, Layout, Karnataka",none,cash,423507.61,
VIC-FIR-HBL-2021-00042-002,FIR-HBL-2021-00042,Pooja Nambiar,F,51,8996440769,"No. 29, Cross, Karnataka",none,none,211753.805,
VIC-FIR-BLR2-2021-00042-000,FIR-BLR2-2021-00042,Akash Ayyar,M,58,8649796305,"No. 191, Main Road, Karnataka",none,vehicle,22845.63,
VIC-FIR-BLR2-2021-00042-001,FIR-BLR2-2021-00042,Nagaraj Desai,M,34,9346611825,"No. 20, Cross, Karnataka",none,mobile,22845.63,
VIC-FIR-BLR2-2021-00042-002,FIR-BLR2-2021-00042,Mahesh Krishnamurthy,M,40,7853553072,"No. 136, Main Road, Karnataka",none,vehicle,11422.815,
VIC-FIR-UDR-2021-00056-000,FIR-UDR-2021-00056,Tejas Hegde,M,55,8292160739,"No. 27, Layout, Karnataka",none,cash,23789.02,
VIC-FIR-HBL-2021-00043-000,FIR-HBL-2021-00043,Jyothi Ayyar,F,72,8229198049,"No. 122, Cross, Karnataka",none,vehicle,18333.85,
VIC-FIR-HBL-2021-00043-001,FIR-HBL-2021-00043,Geetha Prabhu,F,47,9948197556,"No. 39, Main Road, Karnataka",none,vehicle,18333.85,
VIC-FIR-HBL-2021-00043-002,FIR-HBL-2021-00043,Naveen Ayyar,M,29,6016666043,"No. 86, Cross, Karnataka",none,cash,9166.925,
VIC-FIR-BLR2-2021-00043-000,FIR-BLR2-2021-00043,Geetha Kumar,F,58,9845228979,"No. 157, Main Road, Karnataka",none,mobile,1309132.01,
VIC-FIR-KDG-2021-00004-000,FIR-KDG-2021-00004,Rohit Sharma,M,58,6136004490,"No. 80, Cross, Karnataka",none,gold_jewellery,7777988.67,
VIC-FIR-KDG-2021-00004-001,FIR-KDG-2021-00004,Priya Shastri,F,45,9052437823,"No. 173, Main Road, Karnataka",none,cash,7777988.67,
VIC-FIR-KDG-2021-00004-002,FIR-KDG-2021-00004,Sneha Murthy,F,57,9211675310,"No. 20, Layout, Karnataka",none,vehicle,3888994.335,
VIC-FIR-UDR-2021-00057-000,FIR-UDR-2021-00057,Amala Patil,F,74,9490726423,"No. 40, Main Road, Karnataka",none,vehicle,38988.01,
VIC-FIR-UDR-2021-00057-001,FIR-UDR-2021-00057,Sandeep Lingayat,M,26,8883436425,"No. 199, Main Road, Karnataka",none,vehicle,38988.01,
VIC-FIR-UDR-2021-00057-002,FIR-UDR-2021-00057,Bharathi Kamath,F,19,8123277203,"No. 86, Cross, Karnataka",none,vehicle,19494.005,
VIC-FIR-BLR-2021-00133-000,FIR-BLR-2021-00133,Mohan Swamy,M,31,6918214483,"No. 172, Cross, Karnataka",none,cash,82953.16,
VIC-FIR-HBL-2021-00044-000,FIR-HBL-2021-00044,Arjun Naik,M,26,9739086288,"No. 141, Layout, Karnataka",none,none,5415.78,
VIC-FIR-HBL-2021-00044-001,FIR-HBL-2021-00044,Rohit Shastri,M,49,9010584717,"No. 121, Main Road, Karnataka",none,none,5415.78,
VIC-FIR-UDR-2021-00058-000,FIR-UDR-2021-00058,Mohan Krishnamurthy,M,21,6917081882,"No. 83, Main Road, Karnataka",none,cash,6292.47,
VIC-FIR-UDR-2021-00058-001,FIR-UDR-2021-00058,Deepak Lingayat,M,74,9122518130,"No. 45, Layout, Karnataka",none,gold_jewellery,6292.47,
VIC-FIR-UDR-2021-00058-002,FIR-UDR-2021-00058,Suresh Shastri,M,44,7339097497,"No. 19, Main Road, Karnataka",none,mobile,3146.235,
VIC-FIR-BLR-2021-00134-000,FIR-BLR-2021-00134,Geetha Murthy,F,53,8778311917,"No. 132, Cross, Karnataka",none,vehicle,42019.17,
VIC-FIR-BLR-2021-00134-001,FIR-BLR-2021-00134,Anita Reddy,F,64,8601665322,"No. 179, Main Road, Karnataka",none,gold_jewellery,42019.17,
VIC-FIR-BLR-2021-00134-002,FIR-BLR-2021-00134,Akash Swamy,M,74,9057069578,"No. 159, Layout, Karnataka",none,mobile,21009.585,
VIC-FIR-BLR-2021-00135-000,FIR-BLR-2021-00135,Prashanth Pillai,M,62,8091275878,"No. 180, Main Road, Karnataka",none,gold_jewellery,7481.0,
VIC-FIR-BLR-2021-00135-001,FIR-BLR-2021-00135,Rajesh Kumar,M,30,9813471951,"No. 16, Main Road, Karnataka",none,vehicle,7481.0,
VIC-FIR-RBG-2021-00056-000,FIR-RBG-2021-00056,Yogesh Pillai,M,57,7427672127,"No. 135, Layout, Karnataka",grievous,gold_jewellery,5396.71,
VIC-FIR-BLR2-2021-00044-000,FIR-BLR2-2021-00044,Raghavendra Nayak,M,20,8528892492,"No. 142, Layout, Karnataka",none,cash,845.11,
VIC-FIR-BLR2-2021-00044-001,FIR-BLR2-2021-00044,Ganesh Reddy,M,58,9242579329,"No. 170, Cross, Karnataka",none,none,845.11,
VIC-FIR-BLR2-2021-00044-002,FIR-BLR2-2021-00044,Prashanth Prabhu,M,39,8727834301,"No. 153, Main Road, Karnataka",none,mobile,422.555,
VIC-FIR-UDR-2021-00059-000,FIR-UDR-2021-00059,Anita Joshi,F,60,8914770137,"No. 61, Main Road, Karnataka",none,vehicle,116269.71,
VIC-FIR-UDR-2021-00059-001,FIR-UDR-2021-00059,Seeta Rao,F,45,7828576393,"No. 110, Main Road, Karnataka",none,cash,116269.71,
VIC-FIR-UDR-2021-00059-002,FIR-UDR-2021-00059,Nitya Murthy,F,20,8478310401,"No. 66, Layout, Karnataka",none,cash,58134.855,
VIC-FIR-UDR-2021-00060-000,FIR-UDR-2021-00060,Shantha Tantri,F,41,7591811706,"No. 116, Layout, Karnataka",none,cash,1727.2,
VIC-FIR-UDR-2021-00060-001,FIR-UDR-2021-00060,Suresh Krishnamurthy,M,62,6655400190,"No. 13, Cross, Karnataka",none,mobile,1727.2,
VIC-FIR-UDR-2021-00060-002,FIR-UDR-2021-00060,Pooja Vokkaliga,F,42,9254483381,"No. 37, Cross, Karnataka",none,gold_jewellery,863.6,
VIC-FIR-CHB-2021-00016-000,FIR-CHB-2021-00016,Mohan Rao,M,60,8523698014,"No. 37, Layout, Karnataka",none,cash,9622.3,
VIC-FIR-CHB-2021-00016-001,FIR-CHB-2021-00016,Swathi Nambiar,F,33,9339616942,"No. 57, Cross, Karnataka",none,none,9622.3,
VIC-FIR-UDR-2021-00061-000,FIR-UDR-2021-00061,Nirmala Lingayat,F,48,8059093823,"No. 108, Cross, Karnataka",grievous,vehicle,1353369.32,
VIC-FIR-UDR-2021-00061-001,FIR-UDR-2021-00061,Nitya Sharma,F,50,6171908847,"No. 41, Layout, Karnataka",grievous,gold_jewellery,1353369.32,
VIC-FIR-UDR-2021-00061-002,FIR-UDR-2021-00061,Sujatha Desai,F,57,6840434631,"No. 123, Cross, Karnataka",grievous,mobile,676684.66,
VIC-FIR-UDR-2021-00061-003,FIR-UDR-2021-00061,Nagaraj Naik,M,25,6108564885,"No. 59, Layout, Karnataka",minor,mobile,451123.1066666667,
VIC-FIR-UDR-2021-00062-000,FIR-UDR-2021-00062,Yogesh Raju,M,54,9810339294,"No. 85, Cross, Karnataka",none,gold_jewellery,9015.63,
VIC-FIR-UDR-2021-00062-001,FIR-UDR-2021-00062,Nitya Gowda,F,19,9025051416,"No. 106, Layout, Karnataka",none,gold_jewellery,9015.63,
VIC-FIR-UDR-2021-00062-002,FIR-UDR-2021-00062,Vikram Kamath,M,32,9968941865,"No. 196, Cross, Karnataka",none,cash,4507.815,
