citizen_id,name_en,name_kn,first_name_en,last_name_en,gender,dob,age,aadhaar,dl_number,phone_primary,phone_secondary,occupation,socioeconomic_class,religion,caste,education,district_id,district_name,taluk,station_id,home_lat,home_lng,home_address,bank_account,upi_id,is_migrant
CIT-00004164,Sandeep Lingayat,ಶಿವಕುಮಾರ್ ಲಿಂಗಾಯತ್,Sandeep,Lingayat,M,1992-04-22,34,466647979995,KA5720233696989,7975634229,,Private Employee,lower_middle,Sikh,Bovi,Professional,KA-HBL,Hubballi-Dharwad,Hubballi,STN-KA-HBL-0005,14.995534,75.049494,"No. 11, Layout, Hubballi, Hubballi-Dharwad - 574466",0898711554737,,true
CIT-00004165,Arjun Nayak,ರಾಮೇಶ್ ಹೆಗಡೆ,Arjun,Nayak,M,1967-03-13,59,376542114795,,7505746722,6185250277,Contractor,middle,Christian,Lingayat,Graduate,KA-BDR,Bidar,Bidar,STN-KA-BDR-0000,18.120421,77.281971,"No. 46, Cross Street, Bidar, Bidar - 592291",11189368203292,,false
CIT-00004166,Nirmala Naik,ಕವಿತಾ ಹೆಗಡೆ,Nirmala,Naik,F,1955-06-13,71,942893136503,KA3620142692501,9226620539,,Advocate,BPL,Buddhist,Kuruba,Primary,KA-SHV,Shivamogga,Hosanagara,STN-KA-SHV-0017,14.040196,75.137193,"No. 488, Layout, Hosanagara, Shivamogga - 561919",,,false
CIT-00004167,Tejas Ayyar,ನಾಗರಾಜ್ ಅಯ್ಯರ್,Tejas,Ayyar,M,1975-06-01,51,297000144078,,9765764515,,Homemaker,lower,Buddhist,Nayaka,Graduate,KA-MGL,Dakshina Kannada,Kadaba,STN-KA-MGL-0029,12.846576,75.457437,"No. 206, Main Road, Kadaba, Dakshina Kannada - 579618",447371857813461,9765764515@paytm,false
CIT-00004168,Shivakumar Vokkaliga,ಉಮೇಶ್ ವೊಕ್ಕಲಿಗ,Shivakumar,Vokkaliga,M,2010-11-12,15,976485561145,,7018406039,,Government Employee,lower_middle,Christian,General,Professional,KA-BLG,Belagavi,Belagavi,STN-KA-BLG-0007,16.315606,75.088937,"No. 295, Colony, Belagavi, Belagavi - 567993",,,false
CIT-00004169,Arjun Nambiar,ವಿಕ್ರಮ್ ಶೆಟ್ಟಿ,Arjun,Nambiar,M,1969-01-06,57,862708604934,KA0620125134757,6657921964,,Business Person,lower_middle,Muslim,Others,Professional,KA-BLR2,Ballari,Siruguppa,STN-KA-BLR2-0023,15.621545,77.053889,"No. 456, Nagar, Siruguppa, Ballari - 573921",2238004792874264,,false
CIT-00004170,Deepak Tantri,ಶ್ರೀಕಾಂತ್ ಕುಮಾರ್,Deepak,Tantri,M,1967-09-13,58,492351438519,,9629976573,9703077960,Security Guard,upper_middle,Hindu,SC,Illiterate,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0050,13.019199,77.685364,"No. 277, Layout, Rajarajeshwari Nagar, Bengaluru Urban - 587611",2515956567972,deepakta@oksbi,false
CIT-00004171,Prashanth Udupi,ಶಿವಕುಮಾರ್ ಸ್ವಾಮಿ,Prashanth,Udupi,M,1974-04-14,52,625144614975,,6988613917,,Homemaker,middle,Christian,General,Primary,KA-HBL,Hubballi-Dharwad,Navalgund,STN-KA-HBL-0021,15.479238,75.195361,"No. 190, Cross Street, Navalgund, Hubballi-Dharwad - 567749",37624575597857,,false
CIT-00004172,Suresh Sharma,ವಿಕ್ರಮ್ ಕುಮಾರ್,Suresh,Sharma,M,1978-10-14,47,329854188506,,7347999820,6458392175,Vendor,upper_middle,Hindu,ST,Post Graduate,KA-BLR,Bengaluru Urban,Bengaluru West,STN-KA-BLR-0034,13.187287,77.59134,"No. 129, Layout, Bengaluru West, Bengaluru Urban - 576473",,,false
CIT-00004173,Amala Ayyar,ಮೀರಾ ವೊಕ್ಕಲಿಗ,Amala,Ayyar,F,1967-10-01,58,821011865537,KA0420066581511,7692817592,7609737367,Teacher,upper_middle,Sikh,ST,Illiterate,KA-BLR2,Ballari,Hagaribommanahalli,STN-KA-BLR2-0012,14.947043,76.731551,"No. 152, 1st Stage, Hagaribommanahalli, Ballari - 586331",,,false
CIT-00004174,Vikram Krishnamurthy,ಸತೀಶ್ ರಾವ್,Vikram,Krishnamurthy,M,2000-03-09,26,514708133023,KA0220083704706,8421099110,7670413214,Driver,BPL,Muslim,Nayaka,Graduate,KA-HBL,Hubballi-Dharwad,Hubballi,STN-KA-HBL-0005,15.018504,74.986422,"No. 450, Colony, Hubballi, Hubballi-Dharwad - 594647",,,false
CIT-00004175,Rohit Shastri,ರೋಹಿತ್ ಲಿಂಗಾಯತ್,Rohit,Shastri,M,1985-02-25,41,658615699494,,7708518641,,Vendor,middle,Muslim,Brahmin,Post Graduate,KA-BLG,Belagavi,Belagavi,STN-KA-BLG-0007,16.335354,75.0251,"No. 445, Main Road, Belagavi, Belagavi - 562339",6432666429191,7708518641@phonepe,true
CIT-00004176,Harsh Swamy,ಮೋಹನ್ ರೆಡ್ಡಿ,Harsh,Swamy,M,2010-03-10,16,923725786597,,9157491635,,Retired,lower,Other,Lingayat,Post Graduate,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0047,13.073249,77.563547,"No. 98, Nagar, Rajarajeshwari Nagar, Bengaluru Urban - 582193",396926188232,,false
CIT-00004177,Seeta Tantri,ಭಾರತಿ ದೇಸಾಯಿ,Seeta,Tantri,F,1972-01-02,54,965132483515,KA2320149369206,6905114037,7664672029,Advocate,upper,Buddhist,Brahmin,Graduate,KA-MGL,Dakshina Kannada,Mangaluru,STN-KA-MGL-0000,12.395591,75.202858,"No. 374, 1st Stage, Mangaluru, Dakshina Kannada - 575609",903834727124,,false
CIT-00004178,Sangeetha Prabhu,ಸ್ನೇಹಾ ಕೃಷ್ಣಮೂರ್ತಿ,Sangeetha,Prabhu,F,1957-08-06,68,578093556233,KA0120055810576,8995731861,7464070000,Doctor,lower_middle,Hindu,Vokkaliga,Diploma,KA-SHV,Shivamogga,Shivamogga,STN-KA-SHV-0000,13.794973,75.455083,"No. 289, Nagar, Shivamogga, Shivamogga - 573358",87254010547,sangeeth@oksbi,false
CIT-00004179,Nitya Tantri,ನಿರ್ಮಲಾ ಕೃಷ್ಣಮೂರ್ತಿ,Nitya,Tantri,F,1975-09-18,50,874760252318,KA0520163636041,6716011670,,Security Guard,lower,Christian,Bovi,Graduate,KA-UDR,Udupi,Udupi,STN-KA-UDR-0004,13.662134,74.631896,"No. 218, Main Road, Udupi, Udupi - 582572",,,false
CIT-00004180,Nagaraj Ayyar,ವಿಕ್ರಮ್ ಕಾಮತ್,Nagaraj,Ayyar,M,1977-09-07,48,847191248902,,9680147948,7824493428,Farmer,upper_middle,Other,Bovi,Professional,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0004,15.464842,74.936819,"No. 114, Main Road, Dharwad, Dharwad - 560309",,,false
CIT-00004181,Deepak Bhat,ರಾಜೇಶ್ ಮೂರ್ತಿ,Deepak,Bhat,M,2011-05-10,15,696649417449,,9127805738,,Retired,middle,Sikh,OBC,Diploma,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0047,13.071685,77.574058,"No. 420, Main Road, Rajarajeshwari Nagar, Bengaluru Urban - 586929",76041809110747,9127805738@paytm,false
CIT-00004182,Kiran Raju,ನವೀನ್ ಗೌಡ,Kiran,Raju,M,1995-01-21,31,409263846095,,7741355952,7647614424,Unemployed,lower_middle,Sikh,General,Post Graduate,KA-UDR,Udupi,Kundapura,STN-KA-UDR-0011,13.823658,74.836945,"No. 95, Colony, Kundapura, Udupi - 573205",,,false
CIT-00004183,Madhu Joshi,ಸ್ವಾತಿ ನಾಯ್ಕ್,Madhu,Joshi,F,1975-07-27,51,575262226539,KA1720085350073,8247643827,6752544270,Daily Wage Labourer,middle,Hindu,Lingayat,PUC,KA-BLR,Bengaluru Urban,Bengaluru West,STN-KA-BLR-0031,13.228278,77.603296,"No. 358, Colony, Bengaluru West, Bengaluru Urban - 562109",44256823251,madhujos@okhdfcbank,false
CIT-00004184,Prakash Verma,ವಿಕ್ರಮ್ ಶೆಟ್ಟಿ,Prakash,Verma,M,1982-03-10,44,226064250026,KA1820145900048,9802188819,,Teacher,BPL,Hindu,SC,Diploma,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0002,13.040459,77.70298,"No. 413, Layout, Bengaluru North, Bengaluru Urban - 586556",555801803188,prakashv@okaxis,false
CIT-00004185,Sandeep Udupi,ತೇಜಸ್ ನಾಯ್ಕ್,Sandeep,Udupi,M,1985-06-28,41,724951154280,KA0220225653113,6617271455,9256072371,Student,lower,Muslim,Kuruba,Illiterate,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0010,12.873438,77.562777,"No. 355, Layout, Bengaluru North, Bengaluru Urban - 596903",,,false
CIT-00004186,Rohit Nambiar,ಹರ್ಷ ತಂತ್ರಿ,Rohit,Nambiar,M,1969-11-09,56,816764319874,KA1420154733854,8676954133,,Contractor,upper_middle,Muslim,ST,Post Graduate,KA-BDR,Bidar,Basavakalyan,STN-KA-BDR-0006,18.167526,77.260997,"No. 482, Nagar, Basavakalyan, Bidar - 595217",1472809428025994,rohitnam@okhdfcbank,false
CIT-00004187,Mohan Bhat,ಉಮೇಶ್ ಪಾಟೀಲ್,Mohan,Bhat,M,1958-11-20,67,738658920585,KA0420097693960,9856252583,8317510432,Student,BPL,Other,Nayaka,Illiterate,KA-BLG,Belagavi,Gokak,STN-KA-BLG-0009,16.400394,74.976329,"No. 273, Layout, Gokak, Belagavi - 586241",,,false
CIT-00004188,Umesh Aras,ಅನಿಲ್ ವೊಕ್ಕಲಿಗ,Umesh,Aras,M,2001-06-16,25,267121673701,KA0620157975372,7093630706,,Electrician,lower,Jain,Vokkaliga,Primary,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0046,13.163798,77.720892,"No. 270, Cross Street, Rajarajeshwari Nagar, Bengaluru Urban - 584033",4860213568738,,false
CIT-00004189,Shivakumar Nambiar,ಬಸವರಾಜ್ ತಂತ್ರಿ,Shivakumar,Nambiar,M,2010-10-14,15,835920934387,,8220112284,6256564987,Teacher,BPL,Other,General,Professional,KA-CTV,Chitradurga,Hiriyur,STN-KA-CTV-0007,14.774823,76.270574,"No. 414, Main Road, Hiriyur, Chitradurga - 580509",42542380881826,shivakum@oksbi,false
CIT-00004190,Mohan Nayak,ರೋಹಿತ್ ರೆಡ್ಡಿ,Mohan,Nayak,M,1975-02-02,51,379033446850,,6149007018,,Security Guard,middle,Jain,Vokkaliga,Diploma,KA-UDR,Udupi,Udupi,STN-KA-UDR-0006,13.254394,75.034187,"No. 157, Nagar, Udupi, Udupi - 590411",3564928247497,6149007018@paytm,false
CIT-00004191,Suma Udupi,ಕವಿತಾ ಪ್ರಭು,Suma,Udupi,F,1952-04-10,74,784499868607,KA5720236329813,9274973123,9884604221,Student,middle,Other,Brahmin,Post Graduate,KA-UDR,Udupi,Udupi,STN-KA-UDR-0005,13.286844,74.670555,"No. 357, 1st Stage, Udupi, Udupi - 568924",4568248277313370,9274973123@upi,false
CIT-00004192,Raghavendra Hegde,ಮೋಹನ್ ಲಿಂಗಾಯತ್,Raghavendra,Hegde,M,1972-06-29,54,998740798087,KA4120242758315,6092619851,,Shop Keeper,upper,Hindu,OBC,Diploma,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0018,15.46392,76.54134,"No. 399, 1st Stage, Sandur, Ballari - 589914",147059007180,raghaven@oksbi,false
CIT-00004193,Suresh Udupi,ಆಕಾಶ್ ರೆಡ್ಡಿ,Suresh,Udupi,M,1985-10-13,40,909250753654,KA4120054794635,7135800436,6228455952,Security Guard,upper_middle,Christian,SC,PUC,KA-BDR,Bidar,Humnabad,STN-KA-BDR-0016,17.826659,77.177036,"No. 119, 1st Stage, Humnabad, Bidar - 569237",68786976026,,false
CIT-00004194,Prashanth Reddy,ಗೌರವ್ ಅಡಿಗ,Prashanth,Reddy,M,1971-11-28,54,325425197671,,7878873629,,Contractor,upper,Christian,Nayaka,Diploma,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0004,15.422652,74.9282,"No. 227, Nagar, Dharwad, Dharwad - 579976",9439773402040647,prashant@okaxis,false
CIT-00004195,Sandeep Kumar,ಮೋಹನ್ ಹೆಗಡೆ,Sandeep,Kumar,M,1988-04-18,38,797214027033,KA1820074074928,9948647978,7380260135,Daily Wage Labourer,middle,Muslim,Brahmin,High School,KA-VKT,Vijayanagara,Hagaribommanahalli,STN-KA-VKT-0008,15.384244,76.07801,"No. 216, 1st Stage, Hagaribommanahalli, Vijayanagara - 591808",0970702820541,,false
CIT-00004196,Mahesh Nambiar,ದೀಪಕ್ ಪಾಟೀಲ್,Mahesh,Nambiar,M,1995-03-28,31,433739147855,,6648633254,,Homemaker,upper_middle,Buddhist,ST,Illiterate,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0001,12.872505,77.687605,"No. 411, Layout, Bengaluru North, Bengaluru Urban - 589401",,,false
CIT-00004197,Vinay Verma,ರಮೇಶ್ ರೆಡ್ಡಿ,Vinay,Verma,M,2001-10-01,24,551972992799,,9237521015,,Mechanic,lower,Jain,Brahmin,Professional,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0027,13.007187,77.606961,"No. 316, Main Road, Bengaluru East, Bengaluru Urban - 579701",,,false
CIT-00004198,Sneha Hegde,ಪೂಜಾ ಅಡಿಗ,Sneha,Hegde,F,2003-03-07,23,622207666051,,8296922920,,Advocate,lower,Christian,Lingayat,Professional,KA-BLR2,Ballari,Ballari,STN-KA-BLR2-0002,14.966898,77.060131,"No. 377, Cross Street, Ballari, Ballari - 592755",,,false
CIT-00004199,Naveen Naik,ರೋಹಿತ್ ಕುಮಾರ್,Naveen,Naik,M,1982-04-25,44,736541766987,KA1820198566950,7754381310,,Unemployed,upper_middle,Other,Others,Primary,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0009,13.00504,77.574968,"No. 471, Main Road, Bengaluru North, Bengaluru Urban - 591254",39347545738593,,false
CIT-00004200,Naveen Nambiar,ಸತೀಶ್ ಹೆಗಡೆ,Naveen,Nambiar,M,1990-09-14,35,310224025955,KA3620115499898,6982350771,,Shop Keeper,middle,Hindu,Kuruba,Post Graduate,KA-HBL,Hubballi-Dharwad,Kalghatagi,STN-KA-HBL-0012,15.127578,75.168066,"No. 60, Layout, Kalghatagi, Hubballi-Dharwad - 564557",051447968558189,,false
CIT-00004201,Suresh Vokkaliga,ಶ್ರೀಕಾಂತ್ ಅರಸ್,Suresh,Vokkaliga,M,1955-05-12,71,557106987493,,6103836573,,Business Person,upper_middle,Muslim,Lingayat,High School,KA-BLR,Bengaluru Urban,Bengaluru West,STN-KA-BLR-0031,13.216273,77.639353,"No. 122, Layout, Bengaluru West, Bengaluru Urban - 563613",43918648384989,6103836573@upi,false
CIT-00004202,Suresh Nambiar,ಪ್ರಶಾಂತ್ ತಂತ್ರಿ,Suresh,Nambiar,M,1977-07-29,48,201577264916,,9714086792,,Student,upper_middle,Jain,Others,Illiterate,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0001,12.912004,77.732054,"No. 10, Nagar, Bengaluru North, Bengaluru Urban - 585455",8293418851163,,false
CIT-00004203,Nagaraj Ayyar,ಶಿವಕುಮಾರ್ ರೆಡ್ಡಿ,Nagaraj,Ayyar,M,1994-12-20,31,652669139170,KA4120244604626,8130087249,9304902382,Homemaker,upper,Sikh,Lingayat,Professional,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0018,12.819794,77.589437,"No. 470, Layout, Bengaluru South, Bengaluru Urban - 583119",651683003350110,8130087249@upi,false
CIT-00004204,Umesh Pillai,ಗಣೇಶ್ ಅಯ್ಯರ್,Umesh,Pillai,M,1986-09-27,39,341188732630,,9017132096,,Retired,BPL,Sikh,OBC,High School,KA-MGL,Dakshina Kannada,Sullia,STN-KA-MGL-0022,12.535434,75.185661,"No. 20, Colony, Sullia, Dakshina Kannada - 577851",7639589980686297,,false
CIT-00004205,Bharathi Udupi,ಅಮಲಾ ಕುಮಾರ್,Bharathi,Udupi,F,1972-07-25,54,384479321752,,9115246610,,Government Employee,BPL,Hindu,Bovi,Illiterate,KA-BLR,Bengaluru Urban,Bengaluru East,STN-KA-BLR-0027,12.955316,77.643673,"No. 328, Colony, Bengaluru East, Bengaluru Urban - 560408",07445458823758,,false
CIT-00004206,Nitya Swamy,ಸೀತಾ ದೇಸಾಯಿ,Nitya,Swamy,F,1968-04-02,58,805969768368,,8046357861,,Engineer,upper_middle,Jain,SC,Illiterate,KA-UDR,Udupi,Kundapura,STN-KA-UDR-0011,13.778982,74.821349,"No. 33, Cross Street, Kundapura, Udupi - 582874",5120671505101,8046357861@phonepe,false
CIT-00004207,Sujatha Adiga,ನಿರ್ಮಲಾ ಅರಸ್,Sujatha,Adiga,F,1975-08-08,50,680322181478,KA1820107836382,6442375584,,Electrician,upper_middle,Other,Lingayat,PUC,KA-HBL,Hubballi-Dharwad,Hubballi,STN-KA-HBL-0000,15.182385,75.34094,"No. 208, Cross Street, Hubballi, Hubballi-Dharwad - 578603",,,false
CIT-00004208,Prashanth Adiga,ಮೋಹನ್ ಕುಮಾರ್,Prashanth,Adiga,M,1974-02-19,52,868959710278,KA1420129346581,9024209202,,Vendor,lower_middle,Buddhist,OBC,Graduate,KA-BLR,Bengaluru Urban,Rajarajeshwari Nagar,STN-KA-BLR-0051,13.140452,77.712243,"No. 10, Nagar, Rajarajeshwari Nagar, Bengaluru Urban - 571518",,,false
CIT-00004209,Sandeep Udupi,ಹರ್ಷ ಕಾಮತ್,Sandeep,Udupi,M,1967-05-12,59,567611556872,,9319602031,6452183992,Business Person,lower_middle,Sikh,ST,Illiterate,KA-CKM,Chikkamagaluru,Sringeri,STN-KA-CKM-0008,13.246997,75.644405,"No. 170, Cross Street, Sringeri, Chikkamagaluru - 593583",344274428618,,false
CIT-00004210,Raghavendra Patil,ಪ್ರಶಾಂತ್ ನಾಯ್ಕ್,Raghavendra,Patil,M,1984-05-21,42,783909789070,KA1120202561072,9791764472,8723445613,Farmer,lower,Hindu,Nayaka,High School,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0004,15.447785,74.931276,"No. 68, Layout, Dharwad, Dharwad - 563817",284269162099879,9791764472@gpay,false
CIT-00004211,Priya Tantri,ರಾಧಾ ವೊಕ್ಕಲಿಗ,Priya,Tantri,F,2004-05-20,22,855679214462,KA0920216866127,9813428661,,Doctor,BPL,Other,General,Graduate,KA-KLP,Kalaburagi,Kalaburagi,STN-KA-KLP-0003,17.587982,77.371674,"No. 358, Main Road, Kalaburagi, Kalaburagi - 583802",34076853217,,false
CIT-00004212,Prashanth Kamath,ರೋಹಿತ್ ಕಾಮತ್,Prashanth,Kamath,M,1955-05-02,71,849348618319,KA0420071105648,8728872495,,Daily Wage Labourer,middle,Buddhist,OBC,High School,KA-CHB,Chikkaballapura,Gauribidanur,STN-KA-CHB-0009,13.793491,77.729839,"No. 169, Cross Street, Gauribidanur, Chikkaballapura - 589212",88724927580,prashant@ybl,false
CIT-00004213,Yogesh Adiga,ರಮೇಶ್ ರೆಡ್ಡಿ,Yogesh,Adiga,M,1986-03-21,40,863815976099,KA1420229848339,9594612879,9208236140,Electrician,lower_middle,Jain,Brahmin,High School,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0043,13.153916,77.793537,"No. 186, Nagar, Yelahanka, Bengaluru Urban - 563562",44351277354,9594612879@gpay,false
CIT-00004214,Tejas Verma,ಅನಿಲ್ ಶೆಟ್ಟಿ,Tejas,Verma,M,1978-11-09,47,811397652108,KA1420233337128,6735959626,,Advocate,BPL,Muslim,General,Professional,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0022,15.207119,77.018942,"No. 417, Layout, Sandur, Ballari - 594836",4941302286657794,,false
CIT-00004215,Sujatha Reddy,ಸ್ನೇಹಾ ಮೂರ್ತಿ,Sujatha,Reddy,F,1986-10-09,39,980553967720,,8629541433,6013992093,Private Employee,lower,Buddhist,SC,Professional,KA-MYS,Mysuru,T Narsipur,STN-KA-MYS-0025,11.886684,76.74253,"No. 38, Main Road, T Narsipur, Mysuru - 565434",,,false
CIT-00004216,Prakash Nambiar,ಸಂದೀಪ್ ಅರಸ್,Prakash,Nambiar,M,2001-04-15,25,628546278642,KA0720082014397,8588355828,8373786374,Electrician,lower_middle,Sikh,Others,PUC,KA-RBG,Dharwad,Dharwad,STN-KA-RBG-0004,15.416094,74.982585,"No. 369, Nagar, Dharwad, Dharwad - 589657",0146058440730,8588355828@upi,true
CIT-00004217,Naveen Nayak,ಬಸವರಾಜ್ ಅಡಿಗ,Naveen,Nayak,M,1954-09-08,71,638889571060,KA3620176377242,9238551316,8175846642,Vendor,lower,Christian,Lingayat,Primary,KA-BLR,Bengaluru Urban,Bengaluru North,STN-KA-BLR-0001,12.847841,77.710534,"No. 99, Nagar, Bengaluru North, Bengaluru Urban - 563691",60753547866,,false
CIT-00004218,Vidya Prabhu,ಪ್ರಿಯಾ ಭಟ್,Vidya,Prabhu,F,1992-04-21,34,203735409291,,8557174511,,Retired,upper_middle,Christian,Vokkaliga,Diploma,KA-MYS,Mysuru,Mysuru,STN-KA-MYS-0004,12.044006,76.902635,"No. 106, Nagar, Mysuru, Mysuru - 584566",439254766318704,8557174511@upi,false
CIT-00004219,Mahesh Joshi,ನಾಗರಾಜ್ ಪ್ರಭು,Mahesh,Joshi,M,2010-10-28,15,317598089471,,7739786713,,Advocate,lower_middle,Christian,Bovi,Primary,KA-BLG,Belagavi,Ramdurg,STN-KA-BLG-0024,15.781881,74.298477,"No. 489, Main Road, Ramdurg, Belagavi - 570577",3770560911954506,,false
CIT-00004220,Basavaraj Udupi,ರೋಹಿತ್ ಶಾಸ್ತ್ರಿ,Basavaraj,Udupi,M,1960-04-29,66,458495595616,,7373102367,7619677657,Mechanic,middle,Jain,Brahmin,Diploma,KA-RBG,Dharwad,Navalgund,STN-KA-RBG-0023,15.330045,75.088442,"No. 254, Layout, Navalgund, Dharwad - 594222",83942822255892,,false
CIT-00004221,Shantha Shetty,ಸಂಗೀತಾ ರಾವ್,Shantha,Shetty,F,1980-02-10,46,971098975167,,8919516498,,Shop Keeper,lower,Jain,Kuruba,Primary,KA-CKM,Chikkamagaluru,Chikkamagaluru,STN-KA-CKM-0003,13.375099,75.949938,"No. 308, Main Road, Chikkamagaluru, Chikkamagaluru - 561695",1507171697668879,shanthas@ybl,false
CIT-00004222,Radha Prabhu,ಅಂಜಲಿ ತಂತ್ರಿ,Radha,Prabhu,F,1992-11-15,33,922303151264,,6233434757,,Driver,BPL,Muslim,Lingayat,PUC,KA-BLR2,Ballari,Sandur,STN-KA-BLR2-0017,14.959733,76.521273,"No. 263, Main Road, Sandur, Ballari - 572125",8344458751824,radhapra@okaxis,false
CIT-00004223,Sandeep Krishnamurthy,ಪ್ರಕಾಶ್ ತಂತ್ರಿ,Sandeep,Krishnamurthy,M,1982-09-27,43,985086420074,KA0820172585718,6947491808,,Driver,upper_middle,Sikh,Lingayat,PUC,KA-MYS,Mysuru,Hunsur,STN-KA-MYS-0011,12.465385,76.625594,"No. 244, Main Road, Hunsur, Mysuru - 581618",21087858108334,sandeepk@oksbi,false
CIT-00004224,Anita Nambiar,ಜ್ಯೋತಿ ಜೋಶಿ,Anita,Nambiar,F,1982-07-28,43,696007182835,,8812563497,,Unemployed,BPL,Other,Brahmin,Professional,KA-BLR,Bengaluru Urban,Bengaluru South,STN-KA-BLR-0015,13.038265,77.664236,"No. 359, Main Road, Bengaluru South, Bengaluru Urban - 580237",2535482871486375,8812563497@paytm,false
CIT-00004225,Prashanth Murthy,ಅಜಯ್ ಸ್ವಾಮಿ,Prashanth,Murthy,M,1969-01-30,57,378495703692,KA0520152087209,7582588279,7264282659,Tailor,lower_middle,Hindu,Nayaka,Illiterate,KA-BLR,Bengaluru Urban,Bengaluru West,STN-KA-BLR-0030,12.919492,77.579247,"No. 342, Colony, Bengaluru West, Bengaluru Urban - 566847",,,false
CIT-00004226,Suresh Patil,ಗಣೇಶ್ ನಾಯ್ಕ್,Suresh,Patil,M,1981-02-25,45,614140474009,KA0220246248517,6532885443,,Electrician,upper_middle,Sikh,Kuruba,Illiterate,KA-RBG,Dharwad,Kalghatagi,STN-KA-RBG-0021,15.365666,74.77424,"No. 330, Main Road, Kalghatagi, Dharwad - 566030",,,true
CIT-00004227,Shruthi Lingayat,ಸಂಗೀತಾ ಉಡುಪ,Shruthi,Lingayat,F,2008-04-24,18,984353372622,,8285188597,,Advocate,upper_middle,Hindu,Bovi,Graduate,KA-MGL,Dakshina Kannada,Sullia,STN-KA-MGL-0022,12.545716,75.193569,"No. 353, Nagar, Sullia, Dakshina Kannada - 569764",85439810728,,false
CIT-00004228,Vidya Reddy,ಸುಮ಼ಾ ಮೂರ್ತಿ,Vidya,Reddy,F,1957-08-31,68,546258722725,KA2420107137967,7910048468,6118826369,Farmer,BPL,Other,Brahmin,Professional,KA-BLR,Bengaluru Urban,Yelahanka,STN-KA-BLR-0039,12.971023,77.704297,"No. 82, Colony, Yelahanka, Bengaluru Urban - 566184",78751541419690,vidyared@ybl,true
CIT-00004229,Seeta Murthy,ಕವಿತಾ ಶೆಟ್ಟಿ,Seeta,Murthy,F,2006-06-01,20,642625125928,,7822076874,,Private Employee,BPL,Christian,Vokkaliga,Illiterate,KA-HBL,Hubballi-Dharwad,Kalghatagi,STN-KA-HBL-0014,15.27584,75.182757,"No. 329, 1st Stage, Kalghatagi, Hubballi-Dharwad - 577650",74240595123,,false
CIT-00004230,Anita Sharma,ಸುಜಾತಾ ಅಡಿಗ,Anita,Sharma,F,1959-07-15,67,343703558537,,8016436563,9457274445,Security Guard,BPL,Other,Others,High School,KA-BLR,Bengaluru Urban,Mahadevapura,STN-KA-BLR-0053,13.004716,77.376934,"No. 421, Colony, Mahadevapura, Bengaluru Urban - 565957",,,false
CIT-00004231,Bharathi Shastri,ಅನಿತಾ ವೊಕ್ಕಲಿಗ,Bharathi,Shastri,F,1975-10-05,50,377651842858,KA0420203063377,6654908214,,Auto Driver,upper,Muslim,General,Illiterate,KA-MGL,Dakshina Kannada,Kadaba,STN-KA-MGL-0028,12.561614,75.119021,"No. 65, Layout, Kadaba, Dakshina Kannada - 569630",,,true
CIT-00004232,Anil Shastri,ಸತೀಶ್ ಶಾಸ್ತ್ರಿ,Anil,Shastri,M,1981-01-20,45,717033838081,,7862604228,,Retired,BPL,Other,Nayaka,Primary,KA-BLR2,Ballari,Hagaribommanahalli,STN-KA-BLR2-0012,14.90832,76.722167,"No. 288, Cross Street, Hagaribommanahalli, Ballari - 594912",5911169434948076,7862604228@phonepe,false
CIT-00004233,Sneha Bhat,ಮಧು ಶಾಸ್ತ್ರಿ,Sneha,Bhat,F,1985-03-02,41,618414383222,,6159324052,,Auto Driver,BPL,Sikh,SC,Primary,KA-RBG,Dharwad,Kalghatagi,STN-KA-RBG-0022,15.424767,74.915978,"No. 462, Nagar, Kalghatagi, Dharwad - 562278",8065204901619,,false
CIT-00004234,Prashanth Nambiar,ಮಹೇಶ್ ಹೆಗಡೆ,Prashanth,Nambiar,M,2000-10-17,25,678227834421,,8821139022,,Homemaker,lower_middle,Buddhist,OBC,Diploma,KA-BLR,Bengaluru Urban,Bengaluru West,STN-KA-BLR-0030,12.888218,77.543464,"No. 46, 1st Stage, Bengaluru West, Bengaluru Urban - 567748",,,false
