log_id,fir_id,event_type,timestamp,officer_id,description,latitude,longitude,location
ILOG-00004560,FIR-BLR2-2021-00035,EVIDENCE_COLLECTED,2021-11-30T13:00:00,OFF-0003506,Evidence EVI-00001557 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00004604,FIR-KLP-2021-00075,FIR_FILED,2021-11-30T13:00:00,OFF-0001551,FIR KA/KLP/2021/00075 registered at STN-KA-KLP-0013,,,
ILOG-00004591,FIR-CTV-2021-00005,OFFICER_ASSIGNED,2021-11-30T15:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00004605,FIR-KLP-2021-00075,OFFICER_ASSIGNED,2021-11-30T15:00:00,OFF-0001553,Officer OFF-0001553 assigned as IO (Current Load: 0 cases),,,
ILOG-00004582,FIR-RBG-2021-00092,SUSPECT_IDENTIFIED,2021-11-30T20:00:00,OFF-0003796,Suspect Manjunath Murthy identified through investigation,,,
ILOG-00004598,FIR-RBG-2021-00093,OFFICER_ASSIGNED,2021-11-30T21:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00004612,FIR-KLP-2021-00073,EVIDENCE_COLLECTED,2021-12-01T09:00:00,OFF-0001600,Evidence EVI-00001538 collected: CDR of accused mobile obtained from service provider,,,
ILOG-00004552,FIR-HBL-2021-00073,EVIDENCE_COLLECTED,2021-12-01T10:00:00,OFF-0001222,Evidence EVI-00001546 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00004610,FIR-KLP-2021-00073,FIR_FILED,2021-12-01T10:00:00,OFF-0001600,FIR KA/KLP/2021/00073 registered at STN-KA-KLP-0020,,,
ILOG-00004544,FIR-VKT-2021-00029,EVIDENCE_COLLECTED,2021-12-01T13:00:00,OFF-0003219,Evidence EVI-00001551 collected: CDR of accused mobile obtained from service provider,,,
ILOG-00004586,FIR-BLR2-2021-00036,EVIDENCE_COLLECTED,2021-12-01T13:00:00,OFF-0003521,Evidence EVI-00001571 collected: Stolen jewellery identified and recovered,,,
ILOG-00004572,FIR-BLR-2021-00185,EVIDENCE_COLLECTED,2021-12-01T14:00:00,OFF-0000147,Evidence EVI-00001555 collected: Traffic camera footage of escape route,,,
ILOG-00004519,FIR-VKT-2021-00028,EVIDENCE_COLLECTED,2021-12-01T17:00:00,OFF-0003268,Evidence EVI-00001531 collected: Traffic camera footage of escape route,,,
ILOG-00004606,FIR-KLP-2021-00075,EVIDENCE_COLLECTED,2021-12-01T17:00:00,OFF-0001553,Evidence EVI-00001581 collected: Country-made weapon seized,,,
ILOG-00004617,FIR-SHV-2021-00016,FIR_FILED,2021-12-01T19:00:00,,FIR KA/SHV/2021/00016 registered at STN-KA-SHV-0012,,,
ILOG-00004618,FIR-SHV-2021-00016,OFFICER_ASSIGNED,2021-12-01T20:00:00,OFF-0001840,Officer OFF-0001840 assigned as IO (Current Load: 1 cases),,,
ILOG-00004161,FIR-BLRR-2021-00002,SUSPECT_IDENTIFIED,2021-12-02T00:00:00,,Suspect Sujatha Desai identified through investigation,,,
ILOG-00004332,FIR-BLR-2021-00175,SUSPECT_IDENTIFIED,2021-12-02T00:00:00,OFF-0000151,Suspect Kiran Patil identified through investigation,,,
ILOG-00004611,FIR-KLP-2021-00073,OFFICER_ASSIGNED,2021-12-02T00:00:00,OFF-0001600,Officer OFF-0001600 assigned as IO (Current Load: 0 cases),,,
ILOG-00004649,FIR-HBL-2021-00075,FIR_FILED,2021-12-02T08:00:00,OFF-0001089,FIR KA/HBL/2021/00075 registered at STN-KA-HBL-0004,,,
ILOG-00004633,FIR-RBG-2021-00094,FIR_FILED,2021-12-02T09:00:00,OFF-0003732,FIR KA/RBG/2021/00094 registered at STN-KA-RBG-0019,,,
ILOG-00003598,FIR-RBG-2021-00078,CHARGESHEET,2021-12-02T10:00:00,OFF-0003633,Chargesheet filed against 1 accused,,,
ILOG-00003693,FIR-BLR-2021-00143,CHARGESHEET,2021-12-02T10:00:00,OFF-0000403,Chargesheet filed against 1 accused,,,
ILOG-00004506,FIR-BLRR-2021-00003,EVIDENCE_COLLECTED,2021-12-02T10:00:00,OFF-0000620,Evidence EVI-00001523 collected: Stolen two-wheeler recovered,,,
ILOG-00004538,FIR-KLP-2021-00074,EVIDENCE_COLLECTED,2021-12-02T10:00:00,OFF-0001679,Evidence EVI-00001542 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00004621,FIR-HBL-2021-00074,FIR_FILED,2021-12-02T10:00:00,OFF-0001079,FIR KA/HBL/2021/00074 registered at STN-KA-HBL-0001,,,
ILOG-00004613,FIR-KLP-2021-00073,EVIDENCE_COLLECTED,2021-12-02T11:00:00,OFF-0001603,Evidence EVI-00001539 collected: SIM card seized,,,
ILOG-00004500,FIR-MGL-2021-00063,EVIDENCE_COLLECTED,2021-12-02T12:00:00,OFF-0000953,Evidence EVI-00001518 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00004512,FIR-BLR-2021-00183,EVIDENCE_COLLECTED,2021-12-02T12:00:00,OFF-0000537,Evidence EVI-00001528 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00004592,FIR-CTV-2021-00005,EVIDENCE_COLLECTED,2021-12-02T12:00:00,OFF-0003356,Evidence EVI-00001569 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00004632,FIR-BLR-2021-00186,EVIDENCE_COLLECTED,2021-12-02T12:00:00,OFF-0000177,Evidence EVI-00001575 collected: Chemical analysis of seized narcotic,,,
ILOG-00004533,FIR-BLRR-2021-00004,EVIDENCE_COLLECTED,2021-12-02T13:00:00,OFF-0000564,Evidence EVI-00001534 collected: ATM withdrawal records from crime location,,,
ILOG-00004593,FIR-CTV-2021-00005,EVIDENCE_COLLECTED,2021-12-02T13:00:00,OFF-0003357,Evidence EVI-00001570 collected: Latent fingerprints developed using powder technique,,,
ILOG-00004650,FIR-HBL-2021-00075,OFFICER_ASSIGNED,2021-12-02T13:00:00,OFF-0001089,Officer OFF-0001089 assigned as IO (Current Load: 0 cases),,,
ILOG-00004627,FIR-BLR-2021-00186,FIR_FILED,2021-12-02T14:00:00,OFF-0000178,FIR KA/BLR/2021/00186 registered at STN-KA-BLR-0018,,,
ILOG-00004637,FIR-BLR2-2021-00037,FIR_FILED,2021-12-02T15:00:00,OFF-0003488,FIR KA/BLR2/2021/00037 registered at STN-KA-BLR2-0015,,,
ILOG-00004510,FIR-BLR-2021-00183,EVIDENCE_COLLECTED,2021-12-02T17:00:00,OFF-0000537,Evidence EVI-00001526 collected: Neighbour's statement recorded,,,
ILOG-00004638,FIR-BLR2-2021-00037,OFFICER_ASSIGNED,2021-12-02T17:00:00,OFF-0003488,Officer OFF-0003488 assigned as IO (Current Load: 0 cases),,,
ILOG-00004642,FIR-BLR-2021-00187,FIR_FILED,2021-12-02T17:00:00,,FIR KA/BLR/2021/00187 registered at STN-KA-BLR-0010,,,
ILOG-00004628,FIR-BLR-2021-00186,OFFICER_ASSIGNED,2021-12-02T20:00:00,OFF-0000178,Officer OFF-0000178 assigned as IO (Current Load: 0 cases),,,
ILOG-00004354,FIR-RBG-2021-00090,SUSPECT_IDENTIFIED,2021-12-03T00:00:00,OFF-0003700,Suspect Deepak Reddy identified through investigation,,,
ILOG-00004472,FIR-MYS-2021-00026,SUSPECT_IDENTIFIED,2021-12-03T00:00:00,OFF-0000807,Suspect Gaurav Joshi identified through investigation,,,
ILOG-00004634,FIR-RBG-2021-00094,OFFICER_ASSIGNED,2021-12-03T04:00:00,OFF-0003738,Officer OFF-0003738 assigned as IO (Current Load: 1 cases),,,
ILOG-00004622,FIR-HBL-2021-00074,OFFICER_ASSIGNED,2021-12-03T05:00:00,OFF-0001079,Officer OFF-0001079 assigned as IO (Current Load: 0 cases),,,
ILOG-00004528,FIR-BLR2-2021-00034,EVIDENCE_COLLECTED,2021-12-03T09:00:00,OFF-0003576,Evidence EVI-00001536 collected: Voluntary statement of witness given,,,
ILOG-00004629,FIR-BLR-2021-00186,EVIDENCE_COLLECTED,2021-12-03T09:00:00,OFF-0000180,Evidence EVI-00001572 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00004643,FIR-BLR-2021-00187,OFFICER_ASSIGNED,2021-12-03T09:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00004537,FIR-KLP-2021-00074,EVIDENCE_COLLECTED,2021-12-03T10:00:00,OFF-0001678,Evidence EVI-00001541 collected: Country-made weapon seized,,,
ILOG-00004465,FIR-HBL-2021-00072,ARREST,2021-12-03T13:00:00,OFF-0001226,"Accused Nagaraj Rao arrested at Near Railway Station, Hubballi-Dharwad",,,
ILOG-00004640,FIR-BLR2-2021-00037,EVIDENCE_COLLECTED,2021-12-03T13:00:00,OFF-0003492,Evidence EVI-00001590 collected: Statement of auto driver who saw accused,,,
ILOG-00004652,FIR-BLG-2021-00034,FIR_FILED,2021-12-03T17:00:00,,FIR KA/BLG/2021/00034 registered at STN-KA-BLG-0010,,,
ILOG-00004660,FIR-MGL-2021-00064,FIR_FILED,2021-12-03T18:00:00,OFF-0000886,FIR KA/MGL/2021/00064 registered at STN-KA-MGL-0007,,,
ILOG-00004665,FIR-BLR2-2021-00038,FIR_FILED,2021-12-03T18:00:00,,FIR KA/BLR2/2021/00038 registered at STN-KA-BLR2-0010,,,
ILOG-00004568,FIR-TKR-2021-00035,SUSPECT_IDENTIFIED,2021-12-04T00:00:00,OFF-0001947,Suspect Satish Reddy identified through investigation,,,
ILOG-00004646,FIR-BLR-2021-00187,SUSPECT_IDENTIFIED,2021-12-04T00:00:00,,Suspect Nitya Shetty identified through investigation,,,
ILOG-00004661,FIR-MGL-2021-00064,OFFICER_ASSIGNED,2021-12-04T04:00:00,OFF-0000891,Officer OFF-0000891 assigned as IO (Current Load: 1 cases),,,
ILOG-00004653,FIR-BLG-2021-00034,OFFICER_ASSIGNED,2021-12-04T08:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00004675,FIR-CHB-2021-00027,FIR_FILED,2021-12-04T08:00:00,,FIR KA/CHB/2021/00027 registered at STN-KA-CHB-0008,,,
ILOG-00004631,FIR-BLR-2021-00186,EVIDENCE_COLLECTED,2021-12-04T09:00:00,OFF-0000180,Evidence EVI-00001574 collected: Palm print lifted from window sill,,,
ILOG-00004669,FIR-BLR-2021-00188,FIR_FILED,2021-12-04T09:00:00,,FIR KA/BLR/2021/00188 registered at STN-KA-BLR-0038,,,
ILOG-00003800,FIR-BLR-2021-00149,CHARGESHEET,2021-12-04T10:00:00,OFF-0000345,Chargesheet filed against 1 accused,,,
ILOG-00004545,FIR-VKT-2021-00029,EVIDENCE_COLLECTED,2021-12-04T10:00:00,OFF-0003216,Evidence EVI-00001552 collected: Statement of shop keeper recorded,,,
ILOG-00004563,FIR-BLR2-2021-00035,EVIDENCE_COLLECTED,2021-12-04T10:00:00,OFF-0003507,Evidence EVI-00001560 collected: Stolen mobile phone recovered from accused,,,
ILOG-00004601,FIR-RBG-2021-00093,EVIDENCE_COLLECTED,2021-12-04T10:00:00,OFF-0003726,Evidence EVI-00001578 collected: Traffic camera footage of escape route,,,
ILOG-00004556,FIR-HBL-2021-00073,ARREST,2021-12-04T11:00:00,OFF-0001219,"Accused Prashanth Aras arrested at Near Market, Hubballi-Dharwad",,,
ILOG-00004674,FIR-BLR-2021-00188,EVIDENCE_COLLECTED,2021-12-04T11:00:00,OFF-0000367,Evidence EVI-00001604 collected: Recovered stolen gold jewellery,,,
ILOG-00004473,FIR-MYS-2021-00026,ARREST,2021-12-04T14:00:00,OFF-0000811,"Accused Gaurav Joshi arrested at Near Bus Stand, Mysuru",,,
ILOG-00004543,FIR-VKT-2021-00029,EVIDENCE_COLLECTED,2021-12-04T14:00:00,OFF-0003219,Evidence EVI-00001550 collected: Laptop seized with fraud-related files,,,
ILOG-00004666,FIR-BLR2-2021-00038,OFFICER_ASSIGNED,2021-12-04T14:00:00,OFF-0003454,Officer OFF-0003454 assigned as IO (Current Load: 0 cases),,,
ILOG-00004670,FIR-BLR-2021-00188,OFFICER_ASSIGNED,2021-12-04T15:00:00,OFF-0000359,Officer OFF-0000359 assigned as IO (Current Load: 4 cases),,,
ILOG-00004671,FIR-BLR-2021-00188,EVIDENCE_COLLECTED,2021-12-04T15:00:00,OFF-0000358,Evidence EVI-00001601 collected: Hair sample collected from crime scene,,,
ILOG-00004542,FIR-VKT-2021-00029,EVIDENCE_COLLECTED,2021-12-04T17:00:00,OFF-0003219,Evidence EVI-00001549 collected: Hawala transaction records,,,
ILOG-00004619,FIR-SHV-2021-00016,EVIDENCE_COLLECTED,2021-12-04T17:00:00,OFF-0001837,Evidence EVI-00001585 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00004676,FIR-CHB-2021-00027,OFFICER_ASSIGNED,2021-12-04T21:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00003295,FIR-RBG-2021-00069,CHARGESHEET,2021-12-05T10:00:00,OFF-0003613,Chargesheet filed against 1 accused,,,
ILOG-00004015,FIR-BLG-2021-00030,CHARGESHEET,2021-12-05T10:00:00,OFF-0001346,Chargesheet filed against 1 accused,,,
ILOG-00004579,FIR-RBG-2021-00092,EVIDENCE_COLLECTED,2021-12-05T10:00:00,OFF-0003797,Evidence EVI-00001562 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00004668,FIR-BLR2-2021-00038,EVIDENCE_COLLECTED,2021-12-05T10:00:00,OFF-0003456,Evidence EVI-00001600 collected: Statement of auto driver who saw accused,,,
ILOG-00004562,FIR-BLR2-2021-00035,EVIDENCE_COLLECTED,2021-12-05T11:00:00,OFF-0003506,Evidence EVI-00001559 collected: Statement of shop keeper recorded,,,
ILOG-00004599,FIR-RBG-2021-00093,EVIDENCE_COLLECTED,2021-12-05T12:00:00,OFF-0003728,Evidence EVI-00001576 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00004608,FIR-KLP-2021-00075,EVIDENCE_COLLECTED,2021-12-05T13:00:00,OFF-0001549,Evidence EVI-00001583 collected: Palm print lifted from window sill,,,
ILOG-00004662,FIR-MGL-2021-00064,EVIDENCE_COLLECTED,2021-12-05T14:00:00,OFF-0000888,Evidence EVI-00001598 collected: Country-made weapon seized,,,
ILOG-00004554,FIR-HBL-2021-00073,EVIDENCE_COLLECTED,2021-12-05T15:00:00,OFF-0001224,Evidence EVI-00001548 collected: Stolen two-wheeler recovered,,,
ILOG-00004673,FIR-BLR-2021-00188,EVIDENCE_COLLECTED,2021-12-05T15:00:00,OFF-0000365,Evidence EVI-00001603 collected: Neighbour's statement recorded,,,
ILOG-00004162,FIR-BLRR-2021-00002,ARREST,2021-12-05T16:00:00,OFF-0000616,"Accused Sujatha Desai arrested at Near Bus Stand, Bengaluru Rural",,,
ILOG-00004580,FIR-RBG-2021-00092,EVIDENCE_COLLECTED,2021-12-05T16:00:00,OFF-0003796,Evidence EVI-00001563 collected: Stolen mobile phone recovered from accused,,,
ILOG-00004603,FIR-RBG-2021-00093,EVIDENCE_COLLECTED,2021-12-05T17:00:00,OFF-0003727,Evidence EVI-00001580 collected: Statement of auto driver who saw accused,,,
ILOG-00004625,FIR-HBL-2021-00074,EVIDENCE_COLLECTED,2021-12-05T17:00:00,OFF-0001079,Evidence EVI-00001567 collected: Mobile phone seized containing incriminating photos,,,
ILOG-00004678,FIR-BLR-2021-00190,FIR_FILED,2021-12-05T18:00:00,OFF-0000553,FIR KA/BLR/2021/00190 registered at STN-KA-BLR-0058,,,
ILOG-00004683,FIR-MGL-2021-00065,FIR_FILED,2021-12-05T18:00:00,OFF-0000836,FIR KA/MGL/2021/00065 registered at STN-KA-MGL-0002,,,
ILOG-00004691,FIR-HSN-2021-00008,FIR_FILED,2021-12-05T19:00:00,OFF-0002334,FIR KA/HSN/2021/00008 registered at STN-KA-HSN-0012,,,
ILOG-00004692,FIR-HSN-2021-00008,OFFICER_ASSIGNED,2021-12-05T22:00:00,OFF-0002334,Officer OFF-0002334 assigned as IO (Current Load: 0 cases),,,
ILOG-00004355,FIR-RBG-2021-00090,ARREST,2021-12-06T06:00:00,OFF-0003700,"Accused Deepak Reddy arrested at Near Highway, Dharwad",,,
ILOG-00004679,FIR-BLR-2021-00190,OFFICER_ASSIGNED,2021-12-06T06:00:00,OFF-0000553,Officer OFF-0000553 assigned as IO (Current Load: 2 cases),,,
ILOG-00004680,FIR-BLR-2021-00190,EVIDENCE_COLLECTED,2021-12-06T09:00:00,OFF-0000553,Evidence EVI-00001609 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00004684,FIR-MGL-2021-00065,OFFICER_ASSIGNED,2021-12-06T10:00:00,OFF-0000847,Officer OFF-0000847 assigned as IO (Current Load: 1 cases),,,
ILOG-00004600,FIR-RBG-2021-00093,EVIDENCE_COLLECTED,2021-12-06T11:00:00,OFF-0003728,Evidence EVI-00001577 collected: Recovered stolen gold jewellery,,,
ILOG-00004567,FIR-TKR-2021-00035,EVIDENCE_COLLECTED,2021-12-06T12:00:00,OFF-0001947,Evidence EVI-00001554 collected: Hotel CCTV showing accused check-in,,,
ILOG-00004607,FIR-KLP-2021-00075,EVIDENCE_COLLECTED,2021-12-06T12:00:00,OFF-0001551,Evidence EVI-00001582 collected: Market CCTV footage retrieved,,,
ILOG-00004641,FIR-BLR2-2021-00037,EVIDENCE_COLLECTED,2021-12-06T12:00:00,OFF-0003482,Evidence EVI-00001591 collected: Traffic camera footage of escape route,,,
ILOG-00004696,FIR-BLR-2021-00189,FIR_FILED,2021-12-06T12:00:00,,FIR KA/BLR/2021/00189 registered at STN-KA-BLR-0050,,,
ILOG-00004602,FIR-RBG-2021-00093,EVIDENCE_COLLECTED,2021-12-06T13:00:00,OFF-0003729,Evidence EVI-00001579 collected: DNA analysis report,,,
ILOG-00004644,FIR-BLR-2021-00187,EVIDENCE_COLLECTED,2021-12-06T13:00:00,OFF-0000110,Evidence EVI-00001592 collected: Stolen two-wheeler recovered,,,
ILOG-00004705,FIR-BLRR-2021-00006,EVIDENCE_COLLECTED,2021-12-06T13:00:00,OFF-0000608,Evidence EVI-00001619 collected: Memory card with crime-related content,,,
ILOG-00004651,FIR-HBL-2021-00075,EVIDENCE_COLLECTED,2021-12-06T14:00:00,OFF-0001090,Evidence EVI-00001594 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00004654,FIR-BLG-2021-00034,EVIDENCE_COLLECTED,2021-12-06T14:00:00,OFF-0001318,Evidence EVI-00001595 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00004578,FIR-RBG-2021-00092,EVIDENCE_COLLECTED,2021-12-06T15:00:00,OFF-0003797,Evidence EVI-00001561 collected: Voluntary statement of witness given,,,
ILOG-00004687,FIR-MGL-2021-00065,EVIDENCE_COLLECTED,2021-12-06T15:00:00,OFF-0000844,Evidence EVI-00001614 collected: Market CCTV footage retrieved,,,
ILOG-00004700,FIR-BLR-2021-00191,FIR_FILED,2021-12-06T15:00:00,OFF-0000502,FIR KA/BLR/2021/00191 registered at STN-KA-BLR-0052,,,
ILOG-00004703,FIR-BLRR-2021-00006,FIR_FILED,2021-12-06T15:00:00,OFF-0000608,FIR KA/BLRR/2021/00006 registered at STN-KA-BLR-R-0007,,,
ILOG-00004333,FIR-BLR-2021-00175,ARREST,2021-12-06T16:00:00,OFF-0000149,"Accused Kiran Patil arrested at Near Railway Station, Bengaluru Urban",,,
ILOG-00004630,FIR-BLR-2021-00186,EVIDENCE_COLLECTED,2021-12-06T17:00:00,OFF-0000180,Evidence EVI-00001573 collected: Country-made weapon seized,,,
ILOG-00004645,FIR-BLR-2021-00187,EVIDENCE_COLLECTED,2021-12-06T17:00:00,OFF-0000111,Evidence EVI-00001593 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00004697,FIR-BLR-2021-00189,OFFICER_ASSIGNED,2021-12-06T17:00:00,OFF-0000478,Officer OFF-0000478 assigned as IO (Current Load: 3 cases),,,
ILOG-00004657,FIR-BLG-2021-00034,SUSPECT_IDENTIFIED,2021-12-07T00:00:00,,Suspect Jyothi Aras identified through investigation,,,
ILOG-00004701,FIR-BLR-2021-00191,OFFICER_ASSIGNED,2021-12-07T06:00:00,OFF-0000502,Officer OFF-0000502 assigned as IO (Current Load: 2 cases),,,
ILOG-00004712,FIR-BLRR-2021-00007,FIR_FILED,2021-12-07T08:00:00,OFF-0000567,FIR KA/BLRR/2021/00007 registered at STN-KA-BLR-R-0001,,,
ILOG-00004706,FIR-BLRR-2021-00005,FIR_FILED,2021-12-07T09:00:00,OFF-0000608,FIR KA/BLRR/2021/00005 registered at STN-KA-BLR-R-0007,,,
ILOG-00004702,FIR-BLR-2021-00191,EVIDENCE_COLLECTED,2021-12-07T10:00:00,OFF-0000498,Evidence EVI-00001618 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00004709,FIR-BLR-2021-00192,FIR_FILED,2021-12-07T11:00:00,OFF-0000028,FIR KA/BLR/2021/00192 registered at STN-KA-BLR-0003,,,
ILOG-00004707,FIR-BLRR-2021-00005,OFFICER_ASSIGNED,2021-12-07T12:00:00,OFF-0000602,Officer OFF-0000602 assigned as IO (Current Load: 1 cases),,,
ILOG-00004710,FIR-BLR-2021-00192,OFFICER_ASSIGNED,2021-12-07T12:00:00,OFF-0000029,Officer OFF-0000029 assigned as IO (Current Load: 1 cases),,,
ILOG-00004704,FIR-BLRR-2021-00006,OFFICER_ASSIGNED,2021-12-07T14:00:00,OFF-0000602,Officer OFF-0000602 assigned as IO (Current Load: 0 cases),,,
ILOG-00004624,FIR-HBL-2021-00074,EVIDENCE_COLLECTED,2021-12-07T15:00:00,OFF-0001078,Evidence EVI-00001566 collected: Bank account statement of accused showing proceeds,,,
ILOG-00004647,FIR-BLR-2021-00187,ARREST,2021-12-07T16:00:00,OFF-0000118,"Accused Nitya Shetty arrested at Near Market, Bengaluru Urban",,,
ILOG-00004685,FIR-MGL-2021-00065,EVIDENCE_COLLECTED,2021-12-07T16:00:00,OFF-0000843,Evidence EVI-00001612 collected: Neighbour's statement recorded,,,
ILOG-00004620,FIR-SHV-2021-00016,EVIDENCE_COLLECTED,2021-12-07T17:00:00,OFF-0001840,Evidence EVI-00001586 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00004635,FIR-RBG-2021-00094,EVIDENCE_COLLECTED,2021-12-07T17:00:00,OFF-0003736,Evidence EVI-00001587 collected: CDR of accused mobile obtained from service provider,,,
ILOG-00004338,FIR-MGL-2021-00060,SUSPECT_IDENTIFIED,2021-12-08T00:00:00,OFF-0000976,Suspect Pooja Swamy identified through investigation,,,
ILOG-00004428,FIR-BLR-2021-00179,SUSPECT_IDENTIFIED,2021-12-08T00:00:00,OFF-0000092,Suspect Jyothi Swamy identified through investigation,,,
ILOG-00004574,FIR-BLR-2021-00185,SUSPECT_IDENTIFIED,2021-12-08T00:00:00,OFF-0000138,Suspect Akash Verma identified through investigation,,,
ILOG-00004713,FIR-BLRR-2021-00007,OFFICER_ASSIGNED,2021-12-08T04:00:00,OFF-0000569,Officer OFF-0000569 assigned as IO (Current Load: 0 cases),,,
ILOG-00004656,FIR-BLG-2021-00034,EVIDENCE_COLLECTED,2021-12-08T09:00:00,OFF-0001319,Evidence EVI-00001597 collected: Country-made weapon seized,,,
ILOG-00003712,FIR-MDY-2021-00004,CHARGESHEET,2021-12-08T10:00:00,OFF-0002724,Chargesheet filed against 1 accused,,,
ILOG-00003988,FIR-KLR-2021-00004,CHARGESHEET,2021-12-08T10:00:00,OFF-0002836,Chargesheet filed against 1 accused,,,
ILOG-00004658,FIR-BLG-2021-00034,ARREST,2021-12-08T10:00:00,OFF-0001317,"Accused Jyothi Aras arrested at Near Highway, Belagavi",,,
ILOG-00004695,FIR-HSN-2021-00008,EVIDENCE_COLLECTED,2021-12-08T12:00:00,OFF-0002340,Evidence EVI-00001617 collected: Latent fingerprints developed using powder technique,,,
ILOG-00004639,FIR-BLR2-2021-00037,EVIDENCE_COLLECTED,2021-12-08T13:00:00,OFF-0003488,Evidence EVI-00001589 collected: Country-made weapon seized,,,
ILOG-00004569,FIR-TKR-2021-00035,ARREST,2021-12-08T14:00:00,OFF-0001947,"Accused Satish Reddy arrested at Near Railway Station, Tumakuru",,,
ILOG-00004698,FIR-BLR-2021-00189,EVIDENCE_COLLECTED,2021-12-08T14:00:00,OFF-0000479,Evidence EVI-00001606 collected: Neighbour's statement recorded,,,
ILOG-00004626,FIR-HBL-2021-00074,EVIDENCE_COLLECTED,2021-12-08T16:00:00,OFF-0001079,Evidence EVI-00001568 collected: WhatsApp call records obtained,,,
ILOG-00004693,FIR-HSN-2021-00008,EVIDENCE_COLLECTED,2021-12-08T16:00:00,OFF-0002334,Evidence EVI-00001615 collected: Stolen mobile phone recovered from accused,,,
ILOG-00004495,FIR-KLP-2021-00072,SUSPECT_IDENTIFIED,2021-12-09T00:00:00,OFF-0001633,Suspect Shivakumar Ayyar identified through investigation,,,
ILOG-00004614,FIR-KLP-2021-00073,SUSPECT_IDENTIFIED,2021-12-09T00:00:00,OFF-0001600,Suspect Kiran Prabhu identified through investigation,,,
ILOG-00004623,FIR-HBL-2021-00074,EVIDENCE_COLLECTED,2021-12-09T10:00:00,OFF-0001078,Evidence EVI-00001565 collected: Voluntary statement of witness given,,,
ILOG-00004711,FIR-BLR-2021-00192,EVIDENCE_COLLECTED,2021-12-09T10:00:00,OFF-0000025,Evidence EVI-00001609 collected: Traffic camera footage of escape route,,,
ILOG-00004636,FIR-RBG-2021-00094,EVIDENCE_COLLECTED,2021-12-09T11:00:00,OFF-0003733,Evidence EVI-00001588 collected: Mobile phone seized containing incriminating photos,,,
ILOG-00004714,FIR-BLRR-2021-00007,EVIDENCE_COLLECTED,2021-12-09T11:00:00,OFF-0000567,Evidence EVI-00001622 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00004718,FIR-HBL-2021-00076,EVIDENCE_COLLECTED,2021-12-09T12:00:00,OFF-0001215,Evidence EVI-00001620 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00004694,FIR-HSN-2021-00008,EVIDENCE_COLLECTED,2021-12-09T13:00:00,OFF-0002337,Evidence EVI-00001616 collected: Voluntary statement of witness given,,,
ILOG-00004720,FIR-BLG-2021-00035,FIR_FILED,2021-12-09T14:00:00,OFF-0001438,FIR KA/BLG/2021/00035 registered at STN-KA-BLG-0028,,,
ILOG-00004734,FIR-BLR-2021-00195,FIR_FILED,2021-12-09T15:00:00,OFF-0000444,FIR KA/BLR/2021/00195 registered at STN-KA-BLR-0047,,,
ILOG-00004721,FIR-BLG-2021-00035,OFFICER_ASSIGNED,2021-12-09T16:00:00,OFF-0001438,Officer OFF-0001438 assigned as IO (Current Load: 0 cases),,,
ILOG-00004731,FIR-BLG-2021-00036,FIR_FILED,2021-12-09T16:00:00,OFF-0001395,FIR KA/BLG/2021/00036 registered at STN-KA-BLG-0021,,,
ILOG-00004677,FIR-CHB-2021-00027,EVIDENCE_COLLECTED,2021-12-09T17:00:00,OFF-0002910,Evidence EVI-00001605 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00004716,FIR-HBL-2021-00076,FIR_FILED,2021-12-09T18:00:00,OFF-0001212,FIR KA/HBL/2021/00076 registered at STN-KA-HBL-0023,,,
ILOG-00004726,FIR-BLR-2021-00194,FIR_FILED,2021-12-09T19:00:00,OFF-0000215,FIR KA/BLR/2021/00194 registered at STN-KA-BLR-0021,,,
ILOG-00004732,FIR-BLG-2021-00036,OFFICER_ASSIGNED,2021-12-09T22:00:00,OFF-0001396,Officer OFF-0001396 assigned as IO (Current Load: 2 cases),,,
