fir_id,event_id,fir_number,station_id,district_id,district_name,occurred_date,reported_date,crime_type,crime_category,ipc_sections,severity,status,description_en,description_kn,latitude,longitude,complainant_name,complainant_phone,complainant_address,estimated_loss_inr,num_accused,num_victims,num_witnesses,is_gang_crime,season,accomplice_criminal_ids,vehicle_ids,phone_ids,campaign_id,nearest_poi_id,investigating_officer_id,sho_officer_id,gang_id,festival_context,primary_criminal_id
FIR-BLR-2021-00131,EVT-00000001-20211128,KA/BLR/2021/00131,STN-KA-BLR-0053,KA-BLR,Bengaluru Urban,2021-11-28,2021-11-28,BURGLARY,property,457,3,Closed (Undetected),Unknown persons broke open access and committed theft of cash. Case registered u/s 457 IPC.,"ಆರೋಪಿಯು open access ಮೂಲಕ ದೂರುದಾರರ ಮನೆಗೆ ನುಗ್ಗಿ ರೂ. 295,313 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",12.973639,77.695477,Mohan Vokkaliga,8105583682,Karnataka - 576542,295313.47,1,1,0,false,post_monsoon,,,PHN-00003025,,POI-000235,,,,,CRM-0000229
FIR-KLP-2021-00082,EVT-00000002-20211128,KA/KLP/2021/00082,STN-KA-KLP-0022,KA-KLP,Kalaburagi,2021-11-28,2021-11-28,ASSAULT,violent,324|34,3,Final Report,Physical assault reported. Accused attacked complainant over property dispute at shop.,,17.451573,77.076132,Basavaraj Rao,7728020415,Karnataka - 595776,2355.58,1,1,2,false,post_monsoon,,,PHN-00004082,,POI-001259,OFF-0001625,OFF-0001626,,,CRM-0000067
FIR-MGL-2021-00073,EVT-00000003-20211128,KA/MGL/2021/00073,STN-KA-MGL-0006,KA-MGL,Dakshina Kannada,2021-11-28,2021-11-29,ROBBERY,property,392|324|34,4,Under Investigation,The complainant was accosted by 2 accused persons who threatened with knife and snatched two-wheeler.,,12.33151,75.312377,Swathi Shetty,9898368909,Karnataka - 585874,95775.58,1,3,0,false,post_monsoon,,,PHN-00001248,,POI-000691,,,,,CRM-0000068
FIR-CTV-2021-00033,EVT-00000000-20211129,KA/CTV/2021/00033,STN-KA-CTV-0010,KA-CTV,Chitradurga,2021-11-29,2021-11-29,TRESPASS,property,447|324|34,2,Charge Sheet Filed,Gold mobile phone stolen from house while complainant was away. Total loss estimated at Rs. 471.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು shop ದಿಂದ ರೂ. 471 ಮೌಲ್ಯದ two-wheeler ಕದ್ದಿದ್ದಾನೆ.,14.240279,76.600414,Sangeetha Adiga,9339405548,Karnataka - 573926,471.96,1,2,0,true,post_monsoon,,VEH-00000240,PHN-00000603,,POI-003438,,,GANG-0004,,CRM-0000213
FIR-CTV-2021-00034,EVT-00000001-20211129,KA/CTV/2021/00034,STN-KA-CTV-0003,KA-CTV,Chitradurga,2021-11-29,2021-11-29,FRAUD,fraud,420|324|34,3,Under Investigation,"Cheating case. Accused promised lottery and collected Rs. 8,368,091 without fulfilling obligations.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು shop ದಿಂದ ರೂ. 8,368,091 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",14.021833,76.937437,Ganesh Swamy,7393386727,Karnataka - 570478,8368091.94,1,1,1,false,post_monsoon,,VEH-00000283,PHN-00004072,,POI-003389,OFF-0003317,OFF-0003317,,,CRM-0000043
FIR-BLR-2021-00132,EVT-00000002-20211129,KA/BLR/2021/00132,STN-KA-BLR-0055,KA-BLR,Bengaluru Urban,2021-11-29,2021-11-29,DRUNK_DRV,traffic,185MV,2,Withdrawn,The complainant reported that the accused stole laptop valued at Rs. 525 from bus stand on the above date.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) the complainant's house ದಿಂದ mobile phone ಕದ್ದಿದ್ದಾರೆ. 19:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,13.1967803494867,77.50745432586088,Nagaraj Verma,7485399721,Karnataka - 586652,525.05,1,1,0,false,post_monsoon,,,,,POI-000093,OFF-0000534,OFF-0000534,,,
FIR-CTV-2021-00035,EVT-00000000-20211130,KA/CTV/2021/00035,STN-KA-CTV-0006,KA-CTV,Chitradurga,2021-11-30,2021-11-30,TRESPASS,property,447|324|34,2,Charge Sheet Filed,Gold mobile phone stolen from house while complainant was away. Total loss estimated at Rs. 618.,,14.159256,76.822462,Geetha Lingayat,8383492772,Karnataka - 570081,618.13,1,1,2,true,post_monsoon,,VEH-00000240,PHN-00000603,,POI-003414,OFF-0003327,OFF-0003327,GANG-0004,,CRM-0000213
FIR-BDR-2021-00005,EVT-00000001-20211130,KA/BDR/2021/00005,STN-KA-BDR-0002,KA-BDR,Bidar,2021-11-30,2021-12-01,CHAIN,property,392,3,Final Report,Chain snatching incident reported near shop. Two persons on auto rickshaw snatched chain and fled.,"ದೂರುದಾರರು ಸಂಚಾರ ಮಾಡುತ್ತಿದ್ದಾಗ 1 ವ್ಯಕ್ತಿಗಳು ಮೋಟಾರ್ ಸೈಕಲ್ ಮೇಲೆ ಬಂದು ರೂ. 18,653 ಮೌಲ್ಯದ ಚಿನ್ನದ ಸರ ಎಳೆದುಕೊಂಡು ಓಡಿದ್ದಾರೆ.",18.27824,77.348574,Amala Joshi,8348415066,Karnataka - 581474,18653.2,1,1,1,false,post_monsoon,,,,,POI-001853,OFF-0002053,OFF-0002053,,,
FIR-MGL-2021-00074,EVT-00000002-20211130,KA/MGL/2021/00074,STN-KA-MGL-0002,KA-MGL,Dakshina Kannada,2021-11-30,2021-11-30,THEFT,property,379|324|34,2,Charge Sheet Filed,"Gold mobile phone stolen from house while complainant was away. Total loss estimated at Rs. 11,943.",ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) street ದಿಂದ mobile phone ಕದ್ದಿದ್ದಾರೆ. 20:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,12.729814,74.985753,Vidya Nayak,7228335135,Karnataka - 593898,11943.18,2,2,0,true,post_monsoon,CRM-0000006,,PHN-00000306,,POI-000669,OFF-0000844,OFF-0000841,GANG-0003,,CRM-0000233
FIR-BLG-2021-00064,EVT-00000000-20211201,KA/BLG/2021/00064,STN-KA-BLG-0015,KA-BLG,Belagavi,2021-12-01,2021-12-01,THEFT,property,379|324|34,2,Under Investigation,"Gold laptop stolen from house while complainant was away. Total loss estimated at Rs. 44,023.",ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) street ದಿಂದ gold jewellery ಕದ್ದಿದ್ದಾರೆ. 21:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,15.668024,74.491325,Bharathi Kumar,8054718987,Karnataka - 564863,44023.04,1,3,2,false,winter,,VEH-00001520,PHN-00003845,,POI-001123,OFF-0001351,OFF-0001348,,,CRM-0000175
FIR-BLR2-2021-00041,EVT-00000001-20211201,KA/BLR2/2021/00041,STN-KA-BLR2-0021,KA-BLR2,Ballari,2021-12-01,2021-12-06,VEH_THEFT,property,379|324|34,2,Closed (Undetected),car stolen from market area between 10:00 hrs and 14:00 hrs.,ದೂರುದಾರರ car (KA 48 AB 9009) ವಾಹನವು the complainant's house ನಿಂದ ಕಾಣೆಯಾಗಿದೆ.,15.476358,76.733664,Sneha Lingayat,6031867382,Karnataka - 581371,449677.86,3,2,0,true,winter,CRM-0000213|CRM-0000093,,PHN-00000667,,POI-003633,,,GANG-0004,,CRM-0000079
FIR-KLP-2021-00083,EVT-00000002-20211201,KA/KLP/2021/00083,STN-KA-KLP-0025,KA-KLP,Kalaburagi,2021-12-01,2021-12-01,FRAUD,fraud,420,3,Charge Sheet Filed,"Complainant cheated of Rs. 1,176,665 by accused who posed as investment scheme.",,17.398477,76.799433,Gaurav Naik,7634192746,Karnataka - 573998,1176665.53,1,2,1,false,winter,,VEH-00000547,PHN-00001397,,POI-001359,OFF-0001664,OFF-0001651,,,CRM-0000217
FIR-HBL-2021-00042,EVT-00000000-20211202,KA/HBL/2021/00042,STN-KA-HBL-0021,KA-HBL,Hubballi-Dharwad,2021-12-02,2021-12-03,BURGLARY,property,457|324|34,3,Final Report,Unknown persons broke fake police and committed theft of gold jewellery. Case registered u/s 457 IPC.,"ಆರೋಪಿಯು fake police ಮೂಲಕ ದೂರುದಾರರ ಮನೆಗೆ ನುಗ್ಗಿ ರೂ. 423,507 ಮೌಲ್ಯದ cash ಕದ್ದಿದ್ದಾನೆ.",15.119869,75.263454,Kiran Gowda,9159627428,Karnataka - 581239,423507.61,1,3,0,false,winter,,,,,POI-000974,OFF-0001202,OFF-0001207,,,
FIR-BLR2-2021-00042,EVT-00000001-20211202,KA/BLR2/2021/00042,STN-KA-BLR2-0027,KA-BLR2,Ballari,2021-12-02,2021-12-05,THEFT,property,379|324|34,2,Under Investigation,Unknown person(s) committed theft of laptop from the complainant's house. Complainant noticed the theft at 23:00 hours.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ gold jewellery ಕದ್ದಿದ್ದಾರೆ. 20:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,15.554232,76.583092,Shivakumar Joshi,7557956836,Karnataka - 583989,22845.63,1,3,1,false,winter,,,PHN-00004099,,POI-003675,OFF-0003569,OFF-0003569,,,CRM-0000131
FIR-UDR-2021-00056,EVT-00000002-20211202,KA/UDR/2021/00056,STN-KA-UDR-0005,KA-UDR,Udupi,2021-12-02,2021-12-02,THEFT,property,379,2,Under Investigation,"Gold two-wheeler stolen from house while complainant was away. Total loss estimated at Rs. 23,789.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು the complainant's house ದಿಂದ ರೂ. 23,789 ಮೌಲ್ಯದ two-wheeler ಕದ್ದಿದ್ದಾನೆ.",13.285271,74.688434,Priya Shastri,6445550835,Karnataka - 590536,23789.02,1,1,0,false,winter,,VEH-00001140,PHN-00002856,,POI-002421,OFF-0002479,OFF-0002479,,,CRM-0000223
FIR-HBL-2021-00043,EVT-00000000-20211203,KA/HBL/2021/00043,STN-KA-HBL-0021,KA-HBL,Hubballi-Dharwad,2021-12-03,2021-12-03,THEFT,property,379,2,Charge Sheet Filed,Unknown person(s) committed theft of cash from market area. Complainant noticed the theft at 23:00 hours.,,15.115181,75.245798,Umesh Nambiar,8817283582,Karnataka - 593716,18333.85,1,3,0,false,winter,,,PHN-00003353,,POI-000973,OFF-0001205,OFF-0001207,,,CRM-0000076
FIR-BLR2-2021-00043,EVT-00000001-20211203,KA/BLR2/2021/00043,STN-KA-BLR2-0021,KA-BLR2,Ballari,2021-12-03,2021-12-03,VEH_THEFT,property,379,2,Closed (Undetected),Complainant's motorcycle bearing registration KA 19 BB 4482 was stolen from shop.,,15.493908,76.702775,Anjali Joshi,8943636775,Karnataka - 571771,1309132.01,1,1,1,false,winter,,,,,POI-003635,,,,,
FIR-KDG-2021-00004,EVT-00000002-20211203,KA/KDG/2021/00004,STN-KA-KDG-0001,KA-KDG,Kodagu,2021-12-03,2021-12-05,FRAUD,fraud,420|324|34,3,Under Investigation,"Accused obtained Rs. 7,777,988 from complainant on false pretext of investment scheme.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು bus stand ದಿಂದ ರೂ. 7,777,988 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",11.970646,76.122788,Gaurav Udupi,6199207452,Karnataka - 571078,7777988.67,1,3,0,false,winter,,,,,POI-002276,,,,,CRM-0000032
FIR-UDR-2021-00057,EVT-00000000-20211204,KA/UDR/2021/00057,STN-KA-UDR-0005,KA-UDR,Udupi,2021-12-04,2021-12-04,THEFT,property,379|324|34,2,Under Investigation,"The complainant reported that the accused stole laptop valued at Rs. 38,988 from market area on the above date.",,13.290772,74.655248,Vikram Prabhu,6211895153,Karnataka - 571859,38988.01,1,3,2,true,winter,,VEH-00000978,PHN-00002448,,POI-002361,OFF-0002479,OFF-0002479,GANG-0001,,CRM-0000235
FIR-BLR-2021-00133,EVT-00000001-20211204,KA/BLR/2021/00133,STN-KA-BLR-0020,KA-BLR,Bengaluru Urban,2021-12-04,2021-12-06,BURGLARY,property,457,3,Charge Sheet Filed,Unknown persons broke digital access and committed theft of cash. Case registered u/s 457 IPC.,ಮನೆಯ ಬಾಗಿಲು digital access ಮೂಲಕ ತೆರೆದು two-wheeler ಕದ್ದಿದ್ದಾರೆ. ಪ್ರಕರಣ ನೋಂದಾಯಿಸಲಾಗಿದೆ.,13.005293,77.544371,Anil Naik,7584809437,Karnataka - 574998,82953.16,2,1,1,true,winter,CRM-0000213,VEH-00001234,PHN-00003113,,POI-000104,OFF-0000207,OFF-0000202,GANG-0004,,CRM-0000202
FIR-HBL-2021-00044,EVT-00000002-20211204,KA/HBL/2021/00044,STN-KA-HBL-0029,KA-HBL,Hubballi-Dharwad,2021-12-04,2021-12-07,THEFT,property,379|324|34,2,Charge Sheet Filed,"Gold cash stolen from house while complainant was away. Total loss estimated at Rs. 5,415.",ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) bus stand ದಿಂದ gold jewellery ಕದ್ದಿದ್ದಾರೆ. 22:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,15.196026,74.898734,Deepak Kumar,9321519930,Karnataka - 567633,5415.78,1,2,2,true,winter,,,PHN-00001673,,POI-001024,OFF-0001260,OFF-0001255,GANG-0002,,CRM-0000154
FIR-UDR-2021-00058,EVT-00000000-20211205,KA/UDR/2021/00058,STN-KA-UDR-0010,KA-UDR,Udupi,2021-12-05,2021-12-05,THEFT,property,379,2,Withdrawn,"Gold laptop stolen from house while complainant was away. Total loss estimated at Rs. 6,292.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು bus stand ದಿಂದ ರೂ. 6,292 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",13.664422,75.003743,Sneha Thakur,9689654581,Karnataka - 562520,6292.47,1,3,2,true,winter,,VEH-00000978,PHN-00002448,,POI-002393,OFF-0002513,OFF-0002506,GANG-0001,,CRM-0000235
FIR-BLR-2021-00134,EVT-00000001-20211205,KA/BLR/2021/00134,STN-KA-BLR-0000,KA-BLR,Bengaluru Urban,2021-12-05,2021-12-05,HIT_RUN,traffic,304A,4,Under Investigation,Unknown person(s) committed theft of two-wheeler from market area. Complainant noticed the theft at 19:00 hours.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು market area ದಿಂದ ರೂ. 42,019 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",13.125943,77.448612,Basavaraj Patil,9530497137,Karnataka - 596458,42019.17,1,3,1,false,winter,,,PHN-00003619,,POI-000003,OFF-0000010,OFF-0000011,,,CRM-0000129
FIR-BLR-2021-00135,EVT-00000002-20211205,KA/BLR/2021/00135,STN-KA-BLR-0052,KA-BLR,Bengaluru Urban,2021-12-05,2021-12-08,THEFT,property,379,2,Final Report,"The complainant reported that the accused stole cash valued at Rs. 7,481 from market area on the above date.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು shop ದಿಂದ ರೂ. 7,481 ಮೌಲ್ಯದ cash ಕದ್ದಿದ್ದಾನೆ.",13.126011,77.422973,Anita Lingayat,9159221669,Karnataka - 593797,7481.0,1,2,0,false,winter,,,PHN-00004115,,POI-000002,OFF-0000508,OFF-0000506,,,CRM-0000185
FIR-RBG-2021-00056,EVT-00000000-20211206,KA/RBG/2021/00056,STN-KA-RBG-0008,KA-RBG,Dharwad,2021-12-06,2021-12-08,ASSAULT,violent,324|34,3,Under Investigation,Complainant was attacked by 5 persons. Injuries sustained. Admitted to hospital.,,15.371949641828273,74.96945826625985,Vikram Joshi,8368228403,Karnataka - 581805,5396.71,1,1,1,false,winter,,,,,POI-003756,OFF-0003656,OFF-0003656,,,
FIR-BLR2-2021-00044,EVT-00000001-20211206,KA/BLR2/2021/00044,STN-KA-BLR2-0014,KA-BLR2,Ballari,2021-12-06,2021-12-09,TRESPASS,property,447,2,Under Investigation,The complainant reported that the accused stole two-wheeler valued at Rs. 845 from market area on the above date.,,15.43862,77.007673,Jyothi Reddy,8180007908,Karnataka - 581233,845.11,3,3,0,true,winter,CRM-0000213|CRM-0000093,,PHN-00000667,,POI-003647,OFF-0003477,OFF-0003475,GANG-0004,,CRM-0000079
FIR-UDR-2021-00059,EVT-00000002-20211206,KA/UDR/2021/00059,STN-KA-UDR-0024,KA-UDR,Udupi,2021-12-06,2021-12-08,CHAIN,property,392|324|34,3,Final Report,"The complainant was traveling when 1 persons on motorcycle snatched gold chain worth Rs. 116,269.",,13.731569,75.011136,Amala Prabhu,7752973678,Karnataka - 588908,116269.71,1,3,0,false,winter,,,,,POI-002480,,,,,
FIR-UDR-2021-00060,EVT-00000000-20211207,KA/UDR/2021/00060,STN-KA-UDR-0016,KA-UDR,Udupi,2021-12-07,2021-12-07,THEFT,property,379,2,Withdrawn,"Gold laptop stolen from house while complainant was away. Total loss estimated at Rs. 1,727.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು bus stand ದಿಂದ ರೂ. 1,727 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",13.565027,74.862741,Rajesh Pillai,9196453035,Karnataka - 584991,1727.2,1,3,2,true,winter,,VEH-00000978,PHN-00002448,,POI-002429,OFF-0002569,OFF-0002567,GANG-0001,,CRM-0000235
FIR-CHB-2021-00016,EVT-00000001-20211207,KA/CHB/2021/00016,STN-KA-CHB-0001,KA-CHB,Chikkaballapura,2021-12-07,2021-12-10,THEFT,property,379,2,Charge Sheet Filed,Unknown person(s) committed theft of mobile phone from shop. Complainant noticed the theft at 20:00 hours.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 9,622 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.",13.306854,78.165938,Vidya Bhat,9262768222,Karnataka - 574901,9622.3,1,2,2,true,winter,,VEH-00000240,PHN-00000603,,POI-002766,OFF-0002875,,GANG-0004,,CRM-0000213
FIR-UDR-2021-00061,EVT-00000002-20211207,KA/UDR/2021/00061,STN-KA-UDR-0017,KA-UDR,Udupi,2021-12-07,2021-12-07,DACOITY,property,395,5,Under Investigation,Unknown person(s) committed theft of cash from shop. Complainant noticed the theft at 21:00 hours.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) the complainant's house ದಿಂದ gold jewellery ಕದ್ದಿದ್ದಾರೆ. 19:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,13.541723,75.033186,Kavitha Udupi,9601911755,Karnataka - 590087,1353369.32,1,4,0,false,winter,,,PHN-00004079,,POI-002439,OFF-0002573,OFF-0002574,,,CRM-0000061
FIR-UDR-2021-00062,EVT-00000000-20211208,KA/UDR/2021/00062,STN-KA-UDR-0002,KA-UDR,Udupi,2021-12-08,2021-12-10,THEFT,property,379,2,Under Investigation,"The complainant reported that the accused stole gold jewellery valued at Rs. 9,015 from shop on the above date.",ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) street ದಿಂದ laptop ಕದ್ದಿದ್ದಾರೆ. 21:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,13.348926,74.711964,Shantha Hegde,6927872457,Karnataka - 594849,9015.63,1,3,0,true,winter,,VEH-00000978,PHN-00002448,,POI-002326,OFF-0002459,OFF-0002458,GANG-0001,,CRM-0000235
FIR-CHB-2021-00017,EVT-00000001-20211208,KA/CHB/2021/00017,STN-KA-CHB-0005,KA-CHB,Chikkaballapura,2021-12-08,2021-12-09,THEFT,property,379,2,Under Investigation,Unknown person(s) committed theft of laptop from the complainant's house. Complainant noticed the theft at 22:00 hours.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ gold jewellery ಕದ್ದಿದ್ದಾರೆ. 20:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,13.522534,77.862717,Rekha Joshi,7894694102,Karnataka - 582278,6601.2,1,1,1,true,winter,,VEH-00000240,PHN-00000603,,POI-002792,OFF-0002895,OFF-0002893,GANG-0004,,CRM-0000213
FIR-RCR-2021-00028,EVT-00000002-20211208,KA/RCR/2021/00028,STN-KA-RCR-0006,KA-RCR,Raichur,2021-12-08,2021-12-10,VEH_THEFT,property,379,2,Under Investigation,auto rickshaw stolen from the complainant's house between 11:00 hrs and 18:00 hrs.,ದೂರುದಾರರ auto rickshaw (KA 01 CC 4180) ವಾಹನವು market area ನಿಂದ ಕಾಣೆಯಾಗಿದೆ.,16.078149,77.409685,Nagaraj Swamy,7593524766,Karnataka - 563901,1218461.33,1,1,1,true,winter,,,PHN-00004114,,POI-001759,OFF-0001983,OFF-0001981,GANG-0002,,CRM-0000180
FIR-UDR-2021-00063,EVT-00000000-20211209,KA/UDR/2021/00063,STN-KA-UDR-0016,KA-UDR,Udupi,2021-12-09,2021-12-10,THEFT,property,379,2,Charge Sheet Filed,Unknown person(s) committed theft of gold jewellery from bus stand. Complainant noticed the theft at 23:00 hours.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು the complainant's house ದಿಂದ ರೂ. 9,181 ಮೌಲ್ಯದ laptop ಕದ್ದಿದ್ದಾನೆ.",13.531676,74.889226,Basavaraj Joshi,6958373816,Karnataka - 585369,9181.65,1,2,1,true,winter,,VEH-00000978,PHN-00002448,,POI-002428,OFF-0002569,OFF-0002567,GANG-0001,,CRM-0000235
FIR-CHB-2021-00018,EVT-00000001-20211209,KA/CHB/2021/00018,STN-KA-CHB-0000,KA-CHB,Chikkaballapura,2021-12-09,2021-12-10,THEFT,property,379,2,Final Report,"The complainant reported that the accused stole gold jewellery valued at Rs. 24,992 from street on the above date.",,13.309987,78.14567,Basavaraj Nambiar,6641846647,Karnataka - 571991,24992.51,1,3,1,true,winter,,VEH-00000240,PHN-00000603,,POI-002768,OFF-0002869,OFF-0002869,GANG-0004,,CRM-0000213
FIR-RCR-2021-00029,EVT-00000002-20211209,KA/RCR/2021/00029,STN-KA-RCR-0016,KA-RCR,Raichur,2021-12-09,2021-12-10,VEH_THEFT,property,379,2,Under Investigation,Vehicle theft reported. car (KA 34 AA 7314) parked at shop found missing.,ದೂರುದಾರರ auto rickshaw (KA 31 AB 3888) ವಾಹನವು market area ನಿಂದ ಕಾಣೆಯಾಗಿದೆ.,16.369009,77.531977,Vidya Thakur,7731108896,Karnataka - 564626,201190.43,1,1,0,true,winter,,,PHN-00001399,,POI-001824,,,GANG-0002,,CRM-0000180
FIR-UDR-2021-00064,EVT-00000000-20211210,KA/UDR/2021/00064,STN-KA-UDR-0017,KA-UDR,Udupi,2021-12-10,2021-12-11,THEFT,property,379,2,Closed (Undetected),"The complainant reported that the accused stole cash valued at Rs. 12,067 from bus stand on the above date.",ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ laptop ಕದ್ದಿದ್ದಾರೆ. 23:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,13.446306,75.006143,Naveen Joshi,9696270286,Karnataka - 585051,12067.08,1,2,0,true,winter,,VEH-00000978,PHN-00002448,,POI-002442,OFF-0002573,OFF-0002574,GANG-0001,,CRM-0000235
FIR-RCR-2021-00030,EVT-00000001-20211210,KA/RCR/2021/00030,STN-KA-RCR-0004,KA-RCR,Raichur,2021-12-10,2021-12-10,VEH_THEFT,property,379|324|34,2,Under Investigation,Vehicle theft reported. car (KA 15 CC 3421) parked at market area found missing.,ದೂರುದಾರರ car (KA 20 AB 9358) ವಾಹನವು the complainant's house ನಿಂದ ಕಾಣೆಯಾಗಿದೆ.,16.211546,76.894927,Swathi Udupi,7249031233,Karnataka - 567218,423528.54,1,1,1,true,winter,,,PHN-00001399,,POI-001758,OFF-0001968,,GANG-0002,,CRM-0000180
FIR-BLR-2021-00136,EVT-00000002-20211210,KA/BLR/2021/00136,STN-KA-BLR-0002,KA-BLR,Bengaluru Urban,2021-12-10,2021-12-10,ATTEMPT_M,violent,307,5,Under Investigation,Gold laptop stolen from house while complainant was away. Total loss estimated at Rs. 0.,,13.264268,77.581724,Lakshmi Patil,7485063681,Karnataka - 588556,0.0,1,4,2,false,winter,,,PHN-00004089,,POI-000014,,,,,CRM-0000097
FIR-UDR-2021-00065,EVT-00000000-20211211,KA/UDR/2021/00065,STN-KA-UDR-0017,KA-UDR,Udupi,2021-12-11,2021-12-12,THEFT,property,379|324|34,2,Under Investigation,"Gold cash stolen from house while complainant was away. Total loss estimated at Rs. 22,592.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 22,592 ಮೌಲ್ಯದ gold jewellery ಕದ್ದಿದ್ದಾನೆ.",13.503162,75.091148,Sangeetha Nayak,7277727940,Karnataka - 568909,22592.87,1,2,0,true,winter,,VEH-00000978,PHN-00002448,,POI-002366,OFF-0002574,OFF-0002574,GANG-0001,,CRM-0000235
FIR-CHB-2021-00019,EVT-00000001-20211211,KA/CHB/2021/00019,STN-KA-CHB-0015,KA-CHB,Chikkaballapura,2021-12-11,2021-12-11,THEFT,property,379,2,Closed (Undetected),"The complainant reported that the accused stole two-wheeler valued at Rs. 17,415 from bus stand on the above date.",,13.902619,77.579423,Sangeetha Singh,6594517872,Karnataka - 582820,17415.76,1,1,2,true,winter,,VEH-00000240,PHN-00000603,,POI-002848,OFF-0002942,OFF-0002942,GANG-0004,,CRM-0000213
FIR-RBG-2021-00057,EVT-00000002-20211211,KA/RBG/2021/00057,STN-KA-RBG-0020,KA-RBG,Dharwad,2021-12-11,2021-12-16,CHAIN,property,392,3,Charge Sheet Filed,"The complainant was traveling when 1 persons on motorcycle snatched gold chain worth Rs. 39,343.",,15.52226,75.063317,Nitya Pillai,8422851654,Karnataka - 569361,39343.0,1,3,1,false,winter,,,PHN-00002944,,POI-003708,OFF-0003740,OFF-0003740,,,CRM-0000124
FIR-RCR-2021-00031,EVT-00000000-20211212,KA/RCR/2021/00031,STN-KA-RCR-0014,KA-RCR,Raichur,2021-12-12,2021-12-12,VEH_THEFT,property,379,2,Under Investigation,Vehicle theft reported. auto rickshaw (KA 33 AA 4805) parked at bus stand found missing.,,16.245699,77.365189,Kavitha Verma,8348848364,Karnataka - 585759,231030.89,1,3,1,true,winter,,,PHN-00001399,,POI-001811,OFF-0002024,OFF-0002024,GANG-0002,,CRM-0000180
FIR-KLP-2021-00084,EVT-00000001-20211212,KA/KLP/2021/00084,STN-KA-KLP-0011,KA-KLP,Kalaburagi,2021-12-12,2021-12-12,DACOITY,property,395|324|34,5,Under Investigation,"The complainant reported that the accused stole gold jewellery valued at Rs. 1,877,912 from the complainant's house on the above date.",,17.570909,76.653977,Swathi Tantri,6773270754,Karnataka - 575321,1877912.46,1,3,2,false,winter,,,,,POI-001280,OFF-0001544,OFF-0001542,,,
